#1764168143
steps,r,l,t
50,-2641,50,0.02320694923400879
100,-3103,50,0.04562044143676758
150,-3015,50,0.0666816234588623
200,-3543,50,0.08947253227233887
250,-3719,50,0.11313080787658691
300,-2168,50,0.1357109546661377
350,-3653,50,0.15633821487426758
400,-3400,50,0.1796109676361084
450,-3334,50,0.2018890380859375
500,-3114,50,0.22551393508911133
550,-3312,50,0.24835681915283203
600,-3741,50,0.2700166702270508
650,-2663,50,0.29393744468688965
700,-2476,50,0.31702494621276855
750,-3070,50,0.3415791988372803
800,-2454,50,0.3635518550872803
850,-3169,50,0.3860323429107666
900,-2938,50,0.4088113307952881
950,-2421,50,0.4309871196746826
1000,-3180,50,0.45154476165771484
1050,-3939,50,0.47283387184143066
1100,-3323,50,0.49440693855285645
1150,-2432,50,0.5184557437896729
1200,-3136,50,0.541670560836792
1250,-2883,50,0.5638067722320557
1300,-2905,50,0.5846245288848877
1350,-3004,50,0.6092021465301514
1400,-2982,50,0.631314754486084
1450,-2366,50,0.6534593105316162
1500,-3862,50,0.674863338470459
1550,-2740,50,0.697723388671875
1600,-2410,50,0.7215673923492432
1650,-2476,50,0.7427306175231934
1700,-2949,50,0.7649228572845459
1750,-2927,50,0.7868287563323975
1800,-2894,50,0.8118019104003906
1850,-3367,50,0.8329036235809326
1900,-3466,50,0.8569295406341553
1950,-3609,50,0.8814494609832764
2000,-3169,50,0.9061219692230225
2050,-3147,50,0.9329230785369873
2100,-3037,50,0.9549365043640137
2150,-3235,50,0.97994065284729
2200,-2773,50,1.0057873725891113
2250,-2597,50,1.030754566192627
2300,-3510,50,1.0545477867126465
2350,-3169,50,1.077416181564331
2400,-3389,50,1.1009674072265625
2450,-2784,50,1.1250696182250977
2500,-2135,50,1.149303913116455
2550,-2740,50,1.1732821464538574
2600,-3598,50,1.1966309547424316
2650,-3180,50,1.219907522201538
2700,-3081,50,1.2430248260498047
2750,-2333,50,1.267425775527954
2800,-2905,50,1.290917158126831
2850,-2762,50,1.3150665760040283
2900,-3037,50,1.3369741439819336
2950,-3290,50,1.359922170639038
3000,-2773,50,1.384864330291748
3050,-3180,50,1.4059007167816162
3100,-3004,50,1.4301011562347412
3150,-2971,50,1.4549305438995361
3200,-3389,50,1.4784901142120361
3250,-3488,50,1.500540018081665
3300,-3609,50,1.522711992263794
3350,-3301,50,1.54543137550354
3400,-2685,50,1.5706610679626465
3450,-2454,50,1.5929417610168457
3500,-3433,50,1.615877628326416
3550,-2630,50,1.638953447341919
3600,-2905,50,1.6626207828521729
3650,-2839,50,1.6875801086425781
3700,-3356,50,1.7105257511138916
3750,-2388,50,1.7318315505981445
3800,-2685,50,1.7545897960662842
3850,-4203,50,1.7812612056732178
3900,-3059,50,1.8041791915893555
3950,-2916,50,1.827564001083374
4000,-2586,50,1.8526365756988525
