#{"t_start": 1764227643.0823894, "env_id": "None"}
r,l,t
-4.7,200,0.328738
-4.2,200,0.664304
-3.4,200,1.003121
-0.82,72,1.125799
-3.5,200,1.463237
-6.0,200,9.330532
-2.9,200,9.666009
-2.59,199,10.001802
-5.1,200,10.34263
-3.4,200,10.681315
-5.3,200,17.135621
-1.55,95,17.2891
-2.07,107,17.471901
-3.4,200,17.810516
-3.1,200,18.14803
-4.0,200,18.490706
-3.9,200,25.585116
-4.2,200,25.906889
0.61,29,25.95452
-3.8,200,26.287695
-2.78,198,26.622314
-3.96,196,26.952321
-2.8,200,27.291432
-4.6,200,34.197989
-4.1,200,34.536813
-3.2,200,34.873567
-3.13,173,35.164186
-3.4,180,35.468421
-3.3,200,42.849997
-4.5,200,43.188919
-3.7,200,43.527905
-3.2,200,43.866812
-5.4,200,44.206752
-4.6,200,50.956777
-4.9,200,51.295672
-4.6,200,51.636221
-5.8,200,51.975898
-2.19,139,52.211365
-3.2,200,59.1257
-4.0,200,59.448163
-4.9,200,59.770709
-4.1,200,60.108957
-4.6,200,60.448241
-3.2,200,60.779004
-4.0,200,67.438521
-4.7,200,67.761916
-4.8,200,68.091584
-4.2,200,68.427105
-2.59,169,68.709258
-3.9,200,75.15551
-5.0,200,75.483115
-3.9,200,75.814346
-5.1,200,76.14543
-3.3,200,76.479397
-3.6,200,83.121402
-3.9,200,83.461244
-0.97,87,83.609472
-3.6,200,83.947534
-4.6,200,84.28847
-3.9,200,84.627849
-4.2,200,92.011617
-4.9,200,92.332316
-3.5,200,92.661607
-4.4,200,92.993409
-3.6,200,93.326045
0.13,67,99.751895
-3.2,200,100.077123
-2.3,200,100.401782
-0.66,126,100.607723
-3.1,200,100.931629
-1.59,179,101.223516
-4.4,200,108.759244
0.25,45,108.832539
-3.0,200,109.158947
-5.6,200,109.492491
-4.7,200,109.826432
-3.7,200,110.158009
-3.5,200,117.336609
-5.0,200,117.658081
-4.2,200,117.984624
-3.2,200,118.322783
-1.55,145,118.568476
-4.8,200,125.255627
-2.8,200,125.579899
-4.0,200,125.901359
-2.67,177,126.187119
-3.2,200,126.510398
-3.5,200,126.831682
-3.1,200,133.593929
-2.9,200,133.936757
-4.1,200,134.276113
-5.0,200,134.615695
-1.15,155,134.88327
-3.5,200,141.538657
-4.3,200,141.877119
-4.3,200,142.216548
-2.7,200,142.555481
-3.6,200,142.894854
-4.2,200,149.638637
-3.2,200,149.973095
-3.7,200,150.294425
-3.1,200,150.620104
-3.6,200,150.956116
-0.29,99,151.120733
-3.1,200,158.071908
-3.9,200,158.395923
-4.5,200,158.727497
-3.4,200,159.061523
-3.3,200,159.394205
-2.8,200,165.97785
-2.9,200,166.299069
-3.5,200,166.628915
-3.1,200,166.951358
-3.5,200,167.273421
-3.8,200,173.957959
-2.6,200,174.288811
-2.9,200,174.628211
-2.8,200,174.969956
-2.9,200,175.313075
-3.5,200,182.159645
-4.0,200,182.496875
-3.3,200,182.837122
-4.2,200,183.176976
-2.9,200,183.5192
-2.6,200,190.241002
-3.6,200,190.563305
-3.7,200,190.893211
-1.54,134,191.11563
-2.3,200,191.441194
-3.4,200,191.762521
-3.0,200,199.108977
-3.9,200,199.445442
-3.1,200,199.785538
-2.4,200,200.124924
-2.6,200,200.467756
-4.7,200,207.144766
-2.9,200,207.468937
-2.9,200,207.795916
-3.1,200,208.120329
-2.7,200,208.444881
-3.4,200,215.016838
-2.7,200,215.359189
-3.0,200,215.701533
-2.9,200,216.045535
-3.3,200,216.390728
-1.96,186,223.0963
-2.04,194,223.411835
-3.5,200,223.744851
-2.5,200,224.078516
-3.3,200,224.409341
-2.9,200,231.261364
-3.4,200,231.598861
-2.4,200,231.943529
-3.5,200,232.289883
-3.4,200,232.633544
-3.6,200,239.338864
