#1763848122
steps,r,l,t
100,-1.7000000000000008,100,0.04503297805786133
200,-1.4000000000000006,100,0.08977341651916504
300,-1.700000000000001,100,0.13395023345947266
400,-2.5999999999999948,100,0.1777784824371338
500,-1.9000000000000012,100,0.22193408012390137
600,-2.1999999999999997,100,0.26572751998901367
700,-3.2999999999999936,100,0.3098585605621338
800,-1.5000000000000009,100,0.3561406135559082
900,-2.799999999999995,100,0.39983654022216797
1000,-2.699999999999996,100,0.4455876350402832
1100,-2.5999999999999943,100,0.4910423755645752
1200,-2.5999999999999956,100,0.5385582447052002
1300,-2.999999999999992,100,0.5854897499084473
1400,-1.5000000000000009,100,0.632439374923706
1500,-2.1000000000000005,100,0.6772496700286865
1600,-1.300000000000001,100,0.7188632488250732
1700,-1.6000000000000008,100,0.7646787166595459
1800,-1.900000000000001,100,0.8089735507965088
1900,-2.499999999999999,100,0.8550529479980469
2000,-2.999999999999995,100,0.9009971618652344
2100,-2.2999999999999967,100,0.9456939697265625
2200,-2.2000000000000006,100,0.9908103942871094
2300,-1.3000000000000007,100,1.0356104373931885
2400,-3.2999999999999914,100,1.0804591178894043
2500,-2.699999999999995,100,1.123556137084961
2600,-1.9000000000000012,100,1.171386957168579
2700,-1.8000000000000012,100,1.2168264389038086
2800,-2.399999999999994,100,1.2625689506530762
2900,-2.399999999999999,100,1.307417631149292
3000,-2.4999999999999947,100,1.3531501293182373
3100,-2.199999999999999,100,1.3987758159637451
3200,-1.7000000000000008,100,1.4451375007629395
3300,-2.2999999999999976,100,1.4896354675292969
3400,-2.9999999999999956,100,1.5368788242340088
3500,-2.2999999999999976,100,1.5819683074951172
3600,-2.5999999999999948,100,1.6286890506744385
3700,-1.700000000000001,100,1.6728875637054443
3800,-2.3999999999999977,100,1.7170846462249756
3900,-1.4000000000000008,100,1.7618720531463623
4000,-1.3000000000000007,100,1.8077690601348877
4100,-1.7000000000000008,100,1.855769157409668
4200,-1.5000000000000009,100,1.9040343761444092
4300,-1.7000000000000008,100,1.9491441249847412
4400,-1.300000000000001,100,1.9960455894470215
4500,-1.4000000000000008,100,2.0437633991241455
4600,-1.900000000000001,100,2.0899763107299805
4700,-2.000000000000001,100,2.136708974838257
4800,-1.3000000000000007,100,2.1809659004211426
4900,-2.399999999999999,100,2.226259708404541
5000,-2.599999999999997,100,2.2657392024993896
5100,-1.800000000000001,100,2.315714120864868
5200,-1.600000000000001,100,2.366194725036621
5300,-2.2999999999999967,100,2.424556016921997
5400,-1.900000000000001,100,2.472809314727783
5500,-2.7999999999999927,100,2.5283451080322266
5600,-3.299999999999994,100,2.581177234649658
5700,-2.399999999999997,100,2.642768383026123
5800,-1.800000000000001,100,2.7056524753570557
5900,-1.7000000000000008,100,2.7601571083068848
6000,-1.700000000000001,100,2.8120627403259277
6100,-2.099999999999999,100,2.8669233322143555
6200,-2.0999999999999996,100,2.9172215461730957
6300,-1.6000000000000008,100,2.978337049484253
6400,-2.3999999999999986,100,3.024841070175171
6500,-1.4000000000000008,100,3.083164691925049
6600,-2.3000000000000003,100,3.146038293838501
6700,-1.900000000000001,100,3.2008917331695557
6800,-2.9999999999999947,100,3.250751256942749
6900,-2.000000000000001,100,3.309946060180664
7000,-1.7000000000000008,100,3.3586463928222656
7100,-1.800000000000001,100,3.419100761413574
7200,-1.800000000000001,100,3.4774506092071533
7300,-2.000000000000001,100,3.5319690704345703
7400,-2.6999999999999926,100,3.58780574798584
7500,-3.3999999999999977,100,3.6438851356506348
7600,-2.2999999999999976,100,3.696195363998413
7700,-2.1999999999999975,100,3.7534327507019043
7800,-2.499999999999996,100,3.808331251144409
7900,-2.399999999999997,100,3.8604490756988525
8000,-1.800000000000001,100,3.919760227203369
8100,-1.4000000000000008,100,3.9721858501434326
8200,-1.5000000000000007,100,4.031334638595581
8300,-1.5000000000000007,100,4.085441589355469
8400,-1.700000000000001,100,4.139389276504517
8500,-2.200000000000001,100,4.195599555969238
8600,-1.600000000000001,100,4.257207632064819
8700,-1.9000000000000008,100,4.3095481395721436
8800,-2.5999999999999948,100,4.36309027671814
8900,-3.1999999999999953,100,4.418219327926636
9000,-2.299999999999999,100,4.472580194473267
9100,-2.0000000000000013,100,4.52651309967041
9200,-2.0999999999999988,100,4.581768989562988
9300,-2.9999999999999947,100,4.636723279953003
