#{"t_start": 1763333381.3218317, "env_id": "None"}
r,l,t
-2740.0,50,0.025218
-1541.0,50,0.046404
-2289.0,50,0.063971
-2850.0,50,0.080676
-2575.0,50,0.098342
-2718.0,50,0.114978
-2399.0,50,0.131595
-2168.0,50,0.148937
-2377.0,50,0.165463
-1816.0,50,0.182603
-2949.0,50,0.20326
-2938.0,50,0.236741
-2520.0,50,0.273199
-2267.0,50,0.289987
-2267.0,50,0.307087
-2278.0,50,0.324026
-2740.0,50,0.342285
-2619.0,50,0.359268
-2300.0,50,0.376769
-2168.0,50,0.39476
-2410.0,50,0.417859
-1948.0,50,0.443294
-2179.0,50,0.468388
-2619.0,50,0.490933
-2850.0,50,0.513232
-1937.0,50,0.535526
-2289.0,50,0.557195
-2300.0,50,0.579903
-1871.0,50,0.608921
-2619.0,50,0.635299
-2476.0,50,0.670292
-2718.0,50,0.702343
-2289.0,50,0.726034
-1970.0,50,0.75203
-2388.0,50,0.778841
-2355.0,50,0.804067
-2498.0,50,0.827512
-2718.0,50,0.849887
-1849.0,50,0.872
-3037.0,50,0.893811
-2509.0,50,0.916507
-2476.0,50,0.943068
-2289.0,50,0.967021
-2850.0,50,0.99187
-2080.0,50,1.013855
-2300.0,50,1.036736
-2300.0,50,1.058711
-2377.0,50,1.080863
-2927.0,50,1.104513
-2157.0,50,1.126727
-2157.0,50,1.148366
-2828.0,50,1.173301
-1827.0,50,1.197107
-2146.0,50,1.221253
-1959.0,50,1.243469
-2949.0,50,1.265412
-2630.0,50,1.287637
-2509.0,50,1.31151
-3037.0,50,1.333745
-2784.0,50,1.356248
-2410.0,50,1.378447
-2157.0,50,1.405268
-3158.0,50,1.429348
-2509.0,50,1.45204
-2960.0,50,1.474332
-2245.0,50,1.496725
-2740.0,50,1.521764
-2388.0,50,1.544477
-2289.0,50,1.566777
-2267.0,50,1.589497
-2300.0,50,1.61286
-2509.0,50,1.635453
-2509.0,50,1.657658
-2828.0,50,1.679712
-2751.0,50,1.702119
-2278.0,50,1.724338
-2498.0,50,1.748966
-2630.0,50,1.771184
-2410.0,50,1.793201
-1838.0,50,1.815386
-1981.0,50,1.837815
-2630.0,50,1.867672
-1816.0,50,1.891676
-2179.0,50,1.914342
-1739.0,50,1.936704
-2619.0,50,1.958703
-1849.0,50,1.980823
-2718.0,50,2.003082
-2608.0,50,2.026033
-2388.0,50,2.04977
-2608.0,50,2.072201
-2278.0,50,2.094964
-2586.0,50,2.118188
-2410.0,50,2.140562
-2498.0,50,2.162366
-1629.0,50,2.186234
-2179.0,50,2.208764
-2520.0,50,2.231889
-2509.0,50,2.25428
-1310.0,50,2.278667
-2839.0,50,2.301087
-2300.0,50,2.326398
-1959.0,50,2.351616
-2157.0,50,2.379274
-1849.0,50,2.402254
-2179.0,50,2.42476
-2729.0,50,2.447312
-2520.0,50,2.469666
-2520.0,50,2.492135
-2289.0,50,2.514471
-2190.0,50,2.536963
-1937.0,50,2.559383
-1728.0,50,2.581784
-2707.0,50,2.604674
-2619.0,50,2.628152
-1530.0,50,2.651228
-2399.0,50,2.673783
-2839.0,50,2.695913
-2069.0,50,2.718235
-2608.0,50,2.740923
-1750.0,50,2.763687
-1739.0,50,2.791421
-3048.0,50,2.818376
-2520.0,50,2.843533
-2399.0,50,2.869302
-2421.0,50,2.894362
-2619.0,50,2.920209
-2300.0,50,2.944191
-1530.0,50,2.970126
-2828.0,50,2.994601
-2080.0,50,3.019928
-2399.0,50,3.044394
-2630.0,50,3.070889
-2388.0,50,3.091844
-2267.0,50,3.112957
-2619.0,50,3.134185
-2410.0,50,3.154985
-2531.0,50,3.176011
-2432.0,50,3.196913
-2399.0,50,3.217865
-2520.0,50,3.238415
-2190.0,50,3.259712
-2509.0,50,3.28118
-2080.0,50,3.3024
-2146.0,50,3.323218
-2509.0,50,3.344215
-1970.0,50,3.364751
-1959.0,50,3.385722
-3081.0,50,3.406154
-1530.0,50,3.42678
-1717.0,50,3.447157
-2850.0,50,3.467879
-2300.0,50,3.488673
-2960.0,50,3.509575
-2399.0,50,3.530175
-2399.0,50,3.551082
-2190.0,50,3.571694
-2300.0,50,3.592289
-2201.0,50,3.612928
-2190.0,50,3.633252
-2080.0,50,3.654016
-2498.0,50,3.6746
-2278.0,50,3.695724
-1871.0,50,3.71659
-1618.0,50,3.73735
-2597.0,50,3.757948
-1640.0,50,3.78116
-2949.0,50,3.802239
-2509.0,50,3.823306
-2982.0,50,3.843959
-2399.0,50,3.865305
-2190.0,50,3.886593
-2080.0,50,3.908024
-2487.0,50,3.928795
-2289.0,50,3.949705
-2300.0,50,3.970655
-1970.0,50,3.992057
-2597.0,50,4.013004
-2080.0,50,4.034403
-2399.0,50,4.05533
-1816.0,50,4.076596
-2630.0,50,4.097965
-2069.0,50,4.120011
-2278.0,50,4.141078
-2377.0,50,4.162745
-1970.0,50,4.1838
-2707.0,50,4.204753
-2707.0,50,4.225073
-2300.0,50,4.246245
-2080.0,50,4.266721
-2498.0,50,4.287867
-2850.0,50,4.308402
-2619.0,50,4.329259
-2289.0,50,4.349422
-2069.0,50,4.370422
-3158.0,50,4.390967
-2619.0,50,4.411871
-2619.0,50,4.432194
-2850.0,50,4.453662
-2179.0,50,4.475233
-1849.0,50,4.497268
-2080.0,50,4.520065
-2300.0,50,4.542934
-2740.0,50,4.564675
-2410.0,50,4.587105
-1629.0,50,4.608855
-3279.0,50,4.631026
-2850.0,50,4.652757
-2630.0,50,4.675013
-2531.0,50,4.696839
-2047.0,50,4.718985
-2410.0,50,4.74131
-1728.0,50,4.763471
-2740.0,50,4.785463
-1739.0,50,4.807678
-2960.0,50,4.829964
-1651.0,50,4.851804
-2091.0,50,4.874128
-2740.0,50,4.896137
-2300.0,50,4.918521
-2300.0,50,4.940476
-1519.0,50,4.963079
-2520.0,50,4.985895
-1860.0,50,5.008134
-2069.0,50,5.030172
-2289.0,50,5.052613
-2509.0,50,5.074504
-2399.0,50,5.096737
-2069.0,50,5.118684
-2190.0,50,5.141152
-1948.0,50,5.163179
-2289.0,50,5.186813
-2938.0,50,5.208549
-1849.0,50,5.231005
-2861.0,50,5.252638
-2839.0,50,5.274897
-1970.0,50,5.296531
-2498.0,50,5.318991
-3081.0,50,5.341295
-2410.0,50,5.363078
-2300.0,50,5.385152
-2509.0,50,5.407282
-2410.0,50,5.430212
-2069.0,50,5.452415
-2399.0,50,5.474686
-2300.0,50,5.496557
-2718.0,50,5.518751
-2520.0,50,5.540397
-2729.0,50,5.562808
-2410.0,50,5.584489
-2080.0,50,5.606766
-2729.0,50,5.628681
-2421.0,50,5.650802
-1640.0,50,5.672608
-2949.0,50,5.694664
-2509.0,50,5.716422
-2520.0,50,5.738564
-2520.0,50,5.760456
-3070.0,50,5.782739
-1937.0,50,5.804502
-2289.0,50,5.82658
-2300.0,50,5.848949
-1849.0,50,5.871623
-3169.0,50,5.893339
-2729.0,50,5.91588
-2201.0,50,5.937545
-2399.0,50,5.959278
-3268.0,50,5.979553
-1420.0,50,6.000607
-2520.0,50,6.020945
-2300.0,50,6.041936
-2850.0,50,6.062302
-2630.0,50,6.083142
-2399.0,50,6.103578
-1541.0,50,6.124584
-1948.0,50,6.144924
-2839.0,50,6.166124
-2850.0,50,6.186639
-1970.0,50,6.207968
-2179.0,50,6.22869
-2619.0,50,6.249718
-2179.0,50,6.270783
-3081.0,50,6.292293
-2410.0,50,6.312769
-1750.0,50,6.333875
-2619.0,50,6.354336
-2960.0,50,6.376599
-2630.0,50,6.397131
-1981.0,50,6.419481
-2520.0,50,6.441703
-2740.0,50,6.463859
-2619.0,50,6.485569
-2168.0,50,6.508061
-1431.0,50,6.529807
-1629.0,50,6.551742
-2080.0,50,6.573541
-2509.0,50,6.595448
-2289.0,50,6.617067
-2300.0,50,6.63903
-2949.0,50,6.663668
-2410.0,50,6.690353
-2740.0,50,6.717582
-2069.0,50,6.741879
-2300.0,50,6.764148
-1860.0,50,6.79321
-2190.0,50,6.815278
-2839.0,50,6.837266
-2289.0,50,6.860181
-1750.0,50,6.882418
-2300.0,50,6.904174
-2410.0,50,6.926301
-1959.0,50,6.952553
-1838.0,50,6.980459
-2850.0,50,7.005903
-1409.0,50,7.02846
-1860.0,50,7.051878
-2630.0,50,7.073558
-2498.0,50,7.095765
-1860.0,50,7.117512
-2080.0,50,7.140001
-1959.0,50,7.165426
-2410.0,50,7.194754
-2190.0,50,7.220533
-1420.0,50,7.243717
-2410.0,50,7.266594
-2520.0,50,7.28839
-2410.0,50,7.31478
-2179.0,50,7.343664
-2289.0,50,7.367397
-2839.0,50,7.38971
-2949.0,50,7.413149
-2179.0,50,7.441062
-1750.0,50,7.469524
-1970.0,50,7.492077
-2289.0,50,7.514952
-2080.0,50,7.537303
-2399.0,50,7.55907
-2080.0,50,7.584079
-2850.0,50,7.611623
-2300.0,50,7.638584
-1871.0,50,7.661223
-1970.0,50,7.685735
-1310.0,50,7.708569
-1970.0,50,7.730645
-2531.0,50,7.757843
-2080.0,50,7.786537
-2410.0,50,7.816514
-2960.0,50,7.838259
-2531.0,50,7.859573
-2520.0,50,7.881421
-2080.0,50,7.906452
-1959.0,50,7.930942
-2311.0,50,7.953485
-2300.0,50,7.976345
-1530.0,50,7.998769
-1959.0,50,8.021054
-2080.0,50,8.04363
-2080.0,50,8.065958
-2630.0,50,8.088876
-2289.0,50,8.111424
-1970.0,50,8.133974
-2300.0,50,8.162081
-2190.0,50,8.185983
-2520.0,50,8.209088
-2190.0,50,8.231866
-2410.0,50,8.2553
-2520.0,50,8.277328
-1750.0,50,8.299806
-2509.0,50,8.321988
-2630.0,50,8.344254
-2399.0,50,8.366496
-2938.0,50,8.388995
-2630.0,50,8.411112
-2839.0,50,8.434065
-2960.0,50,8.456484
-2289.0,50,8.478719
-2300.0,50,8.501175
-2190.0,50,8.523365
-2190.0,50,8.545714
-2300.0,50,8.567926
-3499.0,50,8.590482
-2850.0,50,8.616914
-2080.0,50,8.640974
-2740.0,50,8.663957
-1310.0,50,8.686406
-2289.0,50,8.708517
-2190.0,50,8.731072
-2300.0,50,8.754361
-2080.0,50,8.776734
-2531.0,50,8.799177
-2531.0,50,8.821808
-2300.0,50,8.844571
-2069.0,50,8.866717
-2729.0,50,8.889125
-3070.0,50,8.911177
-1970.0,50,8.933889
-2399.0,50,8.958057
-2201.0,50,8.981089
-2630.0,50,9.00401
-1871.0,50,9.028167
-3400.0,50,9.050852
-2960.0,50,9.079339
-1948.0,50,9.10381
-2190.0,50,9.126792
-2190.0,50,9.151291
-2520.0,50,9.174014
-1640.0,50,9.196413
-1970.0,50,9.219468
-2399.0,50,9.244091
-2190.0,50,9.26749
-2190.0,50,9.289783
-2190.0,50,9.312171
-2630.0,50,9.334483
-2850.0,50,9.357365
-1970.0,50,9.381295
-2410.0,50,9.405886
-2740.0,50,9.428807
-2080.0,50,9.451607
-3070.0,50,9.474001
-2630.0,50,9.496424
-1970.0,50,9.51897
-2740.0,50,9.545005
-1959.0,50,9.569233
-2509.0,50,9.592428
-1860.0,50,9.61526
-1871.0,50,9.637867
-2410.0,50,9.6604
-2080.0,50,9.682868
-2201.0,50,9.70542
-2850.0,50,9.727879
-2630.0,50,9.750268
-2300.0,50,9.773297
-2300.0,50,9.79573
-2289.0,50,9.818125
-2410.0,50,9.841565
-2520.0,50,9.865835
-2520.0,50,9.888287
-2509.0,50,9.910785
-2300.0,50,9.933045
-2399.0,50,9.955459
-3070.0,50,9.977817
-2190.0,50,10.005023
-1651.0,50,10.028915
-3070.0,50,10.054295
-2630.0,50,10.07721
-2300.0,50,10.100261
-1970.0,50,10.12314
-2289.0,50,10.145663
-1860.0,50,10.16826
-2300.0,50,10.190957
-2201.0,50,10.213411
-2300.0,50,10.23611
-2729.0,50,10.258776
-2729.0,50,10.281934
-2190.0,50,10.306212
-2520.0,50,10.328685
-2080.0,50,10.351983
