#{"t_start": 1764132363.1848972, "env_id": "None"}
r,l,t
-84.8,1000,1.936977
-82.3,1000,2.456151
-81.0,1000,2.981376
-82.7,1000,3.509295
-80.5,1000,4.047052
-85.8,1000,4.603683
-79.8,1000,5.153039
-80.6,1000,5.680526
-86.5,1000,6.221395
-82.4,1000,6.758521
-81.1,1000,7.347663
-84.5,1000,7.897389
-82.4,1000,8.434615
-81.1,1000,9.015833
-84.9,1000,9.556435
-82.7,1000,10.076298
-83.5,1000,10.601198
-82.4,1000,11.14167
-86.5,1000,11.695541
-84.6,1000,12.255522
-26.6,1000,23.189084
-15.7,1000,33.889703
-13.7,1000,44.707167
-12.2,1000,55.543019
-10.88,988,66.175877
-12.7,1000,76.873777
-10.82,992,86.880729
-13.0,1000,97.622532
-11.6,1000,108.393265
-11.9,1000,120.621134
-8.99,699,128.998917
-1.46,206,131.497134
-14.9,1000,143.519335
-7.7,650,151.251765
-11.6,1000,163.306939
-0.17,97,164.573547
-12.5,1000,177.37119
-13.6,1000,191.060478
-7.61,691,199.663894
-13.4,1000,211.826563
-11.05,935,223.324693
0.6,40,223.806689
-4.57,377,228.379591
-3.24,294,231.95688
-1.29,149,233.795066
-4.31,471,239.309296
-12.2,1000,251.268173
-1.07,127,252.83569
-3.67,417,257.953412
-2.17,257,260.921581
-6.77,607,268.141142
-6.08,618,275.336032
-6.04,564,281.832138
-5.95,395,286.692592
-6.33,623,293.865493
0.39,41,294.350552
-8.62,652,301.932435
-0.51,111,303.165752
-1.83,213,305.512612
-2.3,310,308.996133
-10.66,936,319.496992
-9.13,813,328.822824
-1.13,183,330.951248
-2.57,307,334.407215
-2.68,288,337.611967
-3.43,323,341.339303
-0.33,83,342.291159
0.4,40,342.714846
-6.89,609,349.377299
-1.81,131,350.837344
-9.47,877,360.496069
-0.18,58,361.19532
-5.19,539,367.053817
-2.16,256,369.966461
-11.5,1000,380.791249
-11.4,1000,391.834394
-6.45,535,397.569379
-0.04,94,398.596224
-2.91,271,401.513688
0.85,15,401.68429
-1.65,165,403.474836
-6.6,320,406.89764
0.59,31,407.214898
-1.69,109,408.366687
-0.35,125,409.677327
-0.55,115,410.866967
-2.13,183,412.815492
-3.27,357,416.546192
-2.24,244,419.318557
-0.3,80,420.211218
-7.1,710,427.781267
-10.13,953,437.590507
-14.4,1000,448.584217
-0.35,75,449.456806
-0.07,87,450.400317
-5.9,610,457.071985
-0.6,90,458.107461
-3.91,381,462.249383
-8.88,848,471.486355
-5.98,628,478.011895
-6.55,605,484.650336
-7.38,658,492.116915
-4.17,267,495.012408
0.7,20,495.22686
-4.08,138,496.737432
0.17,53,497.289504
-14.31,331,500.709783
-0.62,92,501.747803
-1.29,99,502.762526
-2.97,187,504.674417
-1.26,156,506.362371
-4.85,255,509.071375
-4.25,345,512.555353
0.46,64,513.188195
-0.32,82,513.983439
-0.1,70,514.666186
-9.92,692,521.451323
-0.49,119,522.601161
-4.41,381,526.206807
-2.97,247,528.593519
-0.75,105,529.590753
-0.84,164,531.109711
-1.89,169,532.670297
-1.03,193,534.553977
0.73,37,534.905974
0.28,62,535.476874
0.58,42,535.848115
0.17,63,536.421227
-2.51,261,538.868433
-3.0,250,541.281406
0.25,75,541.996464
