2025-11-12 11:11:03.346879: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.

========================================
 Verificando disponibilidad de GPU (PyTorch)...
========================================
✅ ¡Éxito! GPU disponible.
   Dispositivos encontrados: 1
   Usando dispositivo 0: NVIDIA GeForce RTX 2060 with Max-Q Design
  0%|          | 0/1000 [00:00<?, ?it/s]  0%|          | 1/1000 [00:02<38:36,  2.32s/it]  Episode 1, Step 10, Buffer Size: 10, Avg Loss: 0.0000, Reward: -427
  Episode 3, Step 620, Buffer Size: 2620, Avg Loss: 47.9605, Reward: -31633
  Episode 3, Step 630, Buffer Size: 2630, Avg Loss: 53.3392, Reward: -31939
  Episode 3, Step 640, Buffer Size: 2640, Avg Loss: 51.4913, Reward: -32608
  Episode 3, Step 650, Buffer Size: 2650, Avg Loss: 47.5844, Reward: -33277
  Episode 3, Step 660, Buffer Size: 2660, Avg Loss: 49.1631, Reward: -33935
  Episode 3, Step 670, Buffer Size: 2670, Avg Loss: 47.3940, Reward: -34571
  Episode 3, Step 680, Buffer Size: 2680, Avg Loss: 52.5798, Reward: -35207
  Episode 3, Step 690, Buffer Size: 2690, Avg Loss: 50.1888, Reward: -35436
  Episode 3, Step 700, Buffer Size: 2700, Avg Loss: 48.3562, Reward: -36215
  Episode 3, Step 710, Buffer Size: 2710, Avg Loss: 51.3570, Reward: -36774
  Episode 3, Step 720, Buffer Size: 2720, Avg Loss: 49.5138, Reward: -37344
  Episode 3, Step 730, Buffer Size: 2730, Avg Loss: 47.9840, Reward: -37683
  Episode 3, Step 740, Buffer Size: 2740, Avg Loss: 47.6040, Reward: -38132
  Episode 3, Step 750, Buffer Size: 2750, Avg Loss: 49.5371, Reward: -38581
  Episode 3, Step 760, Buffer Size: 2760, Avg Loss: 49.2660, Reward: -39239
  Episode 3, Step 770, Buffer Size: 2770, Avg Loss: 50.3774, Reward: -39468
  Episode 3, Step 780, Buffer Size: 2780, Avg Loss: 50.2630, Reward: -39928
  Episode 3, Step 790, Buffer Size: 2790, Avg Loss: 49.0915, Reward: -40146
  Episode 3, Step 800, Buffer Size: 2800, Avg Loss: 47.3704, Reward: -40573
  Episode 3, Step 810, Buffer Size: 2810, Avg Loss: 52.7386, Reward: -41121
  Episode 3, Step 820, Buffer Size: 2820, Avg Loss: 52.6777, Reward: -41768
  Episode 3, Step 830, Buffer Size: 2830, Avg Loss: 48.9373, Reward: -42415
  Episode 3, Step 840, Buffer Size: 2840, Avg Loss: 51.2320, Reward: -42842
  Episode 3, Step 850, Buffer Size: 2850, Avg Loss: 50.4853, Reward: -43291
  Episode 3, Step 860, Buffer Size: 2860, Avg Loss: 51.2069, Reward: -44048
  Episode 3, Step 870, Buffer Size: 2870, Avg Loss: 49.5086, Reward: -44497
  Episode 3, Step 880, Buffer Size: 2880, Avg Loss: 48.2966, Reward: -44935
  Episode 3, Step 890, Buffer Size: 2890, Avg Loss: 52.0577, Reward: -45274
  Episode 3, Step 900, Buffer Size: 2900, Avg Loss: 48.1103, Reward: -45822
  Episode 3, Step 910, Buffer Size: 2910, Avg Loss: 50.6765, Reward: -46040
  Episode 3, Step 920, Buffer Size: 2920, Avg Loss: 51.3843, Reward: -46709
  Episode 3, Step 930, Buffer Size: 2930, Avg Loss: 45.9830, Reward: -47334
  Episode 3, Step 940, Buffer Size: 2940, Avg Loss: 47.5921, Reward: -47882
  Episode 3, Step 950, Buffer Size: 2950, Avg Loss: 49.3959, Reward: -48430
  Episode 3, Step 960, Buffer Size: 2960, Avg Loss: 48.7438, Reward: -49308
  Episode 3, Step 970, Buffer Size: 2970, Avg Loss: 50.1861, Reward: -49680
  Episode 3, Step 980, Buffer Size: 2980, Avg Loss: 48.3094, Reward: -50140
  Episode 3, Step 990, Buffer Size: 2990, Avg Loss: 53.0284, Reward: -50666
  Episode 3, Step 1000, Buffer Size: 3000, Avg Loss: 49.2537, Reward: -51203
Episode 3 DONE - Total Reward: -51203, Total Steps: 1000, Final Buffer Size: 3000, Avg Loss: 50.0048
  Episode 4, Step 10, Buffer Size: 3010, Avg Loss: 51.7095, Reward: -317
  Episode 4, Step 20, Buffer Size: 3020, Avg Loss: 49.0730, Reward: -843
  Episode 4, Step 30, Buffer Size: 3030, Avg Loss: 49.4484, Reward: -1292
  Episode 4, Step 40, Buffer Size: 3040, Avg Loss: 50.9453, Reward: -1961
  Episode 4, Step 50, Buffer Size: 3050, Avg Loss: 53.4595, Reward: -2542
  Episode 4, Step 60, Buffer Size: 3060, Avg Loss: 50.5468, Reward: -2958
  Episode 4, Step 70, Buffer Size: 3070, Avg Loss: 50.2193, Reward: -3407
  Episode 4, Step 80, Buffer Size: 3080, Avg Loss: 52.5883, Reward: -3889
  Episode 4, Step 90, Buffer Size: 3090, Avg Loss: 45.7628, Reward: -4327
  Episode 4, Step 100, Buffer Size: 3100, Avg Loss: 52.3439, Reward: -4886
  Episode 4, Step 110, Buffer Size: 3110, Avg Loss: 52.0104, Reward: -5885
  Episode 4, Step 120, Buffer Size: 3120, Avg Loss: 50.1069, Reward: -6884
  Episode 4, Step 130, Buffer Size: 3130, Avg Loss: 54.1005, Reward: -7344
  Episode 4, Step 140, Buffer Size: 3140, Avg Loss: 51.8107, Reward: -7991
  Episode 4, Step 150, Buffer Size: 3150, Avg Loss: 52.3232, Reward: -8528
  Episode 4, Step 160, Buffer Size: 3160, Avg Loss: 50.2085, Reward: -9274
  Episode 4, Step 170, Buffer Size: 3170, Avg Loss: 50.9495, Reward: -9712
  Episode 4, Step 180, Buffer Size: 3180, Avg Loss: 53.5945, Reward: -10392
  Episode 4, Step 190, Buffer Size: 3190, Avg Loss: 53.7785, Reward: -11061
  Episode 4, Step 200, Buffer Size: 3200, Avg Loss: 49.7123, Reward: -11642
  Episode 4, Step 210, Buffer Size: 3210, Avg Loss: 49.2987, Reward: -12311
  Episode 4, Step 220, Buffer Size: 3220, Avg Loss: 50.9746, Reward: -13200
  Episode 4, Step 230, Buffer Size: 3230, Avg Loss: 49.0383, Reward: -13341  0%|          | 4/1000 [00:09<38:52,  2.34s/it]
  Episode 4, Step 240, Buffer Size: 3240, Avg Loss: 48.3402, Reward: -13911
  Episode 4, Step 250, Buffer Size: 3250, Avg Loss: 51.4191, Reward: -14569
  Episode 4, Step 260, Buffer Size: 3260, Avg Loss: 51.7934, Reward: -15535
  Episode 4, Step 270, Buffer Size: 3270, Avg Loss: 52.1101, Reward: -15984
  Episode 4, Step 280, Buffer Size: 3280, Avg Loss: 49.9820, Reward: -16763
  Episode 4, Step 290, Buffer Size: 3290, Avg Loss: 49.8724, Reward: -17520
  Episode 4, Step 300, Buffer Size: 3300, Avg Loss: 49.6343, Reward: -17958
  Episode 4, Step 310, Buffer Size: 3310, Avg Loss: 50.0887, Reward: -18418
  Episode 4, Step 320, Buffer Size: 3320, Avg Loss: 51.5343, Reward: -18867
  Episode 4, Step 330, Buffer Size: 3330, Avg Loss: 51.9902, Reward: -19492
  Episode 4, Step 340, Buffer Size: 3340, Avg Loss: 49.7532, Reward: -20062
  Episode 4, Step 350, Buffer Size: 3350, Avg Loss: 54.0989, Reward: -20720
  Episode 4, Step 360, Buffer Size: 3360, Avg Loss: 49.9882, Reward: -20993
  Episode 4, Step 370, Buffer Size: 3370, Avg Loss: 54.1610, Reward: -21288
  Episode 4, Step 380, Buffer Size: 3380, Avg Loss: 52.0385, Reward: -21363
  Episode 4, Step 390, Buffer Size: 3390, Avg Loss: 50.2605, Reward: -21526
  Episode 4, Step 400, Buffer Size: 3400, Avg Loss: 51.6577, Reward: -22030
  Episode 4, Step 410, Buffer Size: 3410, Avg Loss: 50.0426, Reward: -22402
  Episode 4, Step 420, Buffer Size: 3420, Avg Loss: 49.3512, Reward: -22422
  Episode 4, Step 430, Buffer Size: 3430, Avg Loss: 53.3719, Reward: -23179
  Episode 4, Step 440, Buffer Size: 3440, Avg Loss: 51.7656, Reward: -23837
  Episode 4, Step 450, Buffer Size: 3450, Avg Loss: 50.4532, Reward: -24605
  Episode 4, Step 460, Buffer Size: 3460, Avg Loss: 51.6745, Reward: -25021
  Episode 4, Step 470, Buffer Size: 3470, Avg Loss: 53.1645, Reward: -25239
  Episode 4, Step 480, Buffer Size: 3480, Avg Loss: 51.1423, Reward: -25611
  Episode 4, Step 490, Buffer Size: 3490, Avg Loss: 47.1744, Reward: -25961
  Episode 4, Step 500, Buffer Size: 3500, Avg Loss: 50.1711, Reward: -26333
  Episode 4, Step 510, Buffer Size: 3510, Avg Loss: 51.0957, Reward: -27079
  Episode 4, Step 520, Buffer Size: 3520, Avg Loss: 47.7719, Reward: -28045
  Episode 4, Step 530, Buffer Size: 3530, Avg Loss: 52.4009, Reward: -28703
  Episode 4, Step 540, Buffer Size: 3540, Avg Loss: 52.3071, Reward: -29251
  Episode 4, Step 550, Buffer Size: 3550, Avg Loss: 48.8803, Reward: -30030
  Episode 4, Step 560, Buffer Size: 3560, Avg Loss: 50.5960, Reward: -30556
  Episode 4, Step 570, Buffer Size: 3570, Avg Loss: 49.2400, Reward: -30994
  Episode 4, Step 580, Buffer Size: 3580, Avg Loss: 48.7707, Reward: -31322
  Episode 4, Step 590, Buffer Size: 3590, Avg Loss: 52.3218, Reward: -31991
  Episode 4, Step 600, Buffer Size: 3600, Avg Loss: 53.8266, Reward: -32451
  Episode 4, Step 610, Buffer Size: 3610, Avg Loss: 47.9524, Reward: -32988
  Episode 4, Step 620, Buffer Size: 3620, Avg Loss: 53.5353, Reward: -33756
  Episode 4, Step 630, Buffer Size: 3630, Avg Loss: 53.2197, Reward: -34139
  Episode 4, Step 640, Buffer Size: 3640, Avg Loss: 50.5460, Reward: -34423
  Episode 4, Step 650, Buffer Size: 3650, Avg Loss: 49.0938, Reward: -34982
  Episode 4, Step 660, Buffer Size: 3660, Avg Loss: 51.4193, Reward: -35629
  Episode 4, Step 670, Buffer Size: 3670, Avg Loss: 50.8012, Reward: -36111
  Episode 4, Step 680, Buffer Size: 3680, Avg Loss: 52.7499, Reward: -36483
  Episode 4, Step 690, Buffer Size: 3690, Avg Loss: 47.9600, Reward: -36965
  Episode 4, Step 700, Buffer Size: 3700, Avg Loss: 50.9011, Reward: -37326
  Episode 4, Step 710, Buffer Size: 3710, Avg Loss: 51.6280, Reward: -37434
  Episode 4, Step 720, Buffer Size: 3720, Avg Loss: 46.0530, Reward: -37817
  Episode 4, Step 730, Buffer Size: 3730, Avg Loss: 47.4621, Reward: -38805
  Episode 4, Step 740, Buffer Size: 3740, Avg Loss: 49.5606, Reward: -39397
  Episode 4, Step 750, Buffer Size: 3750, Avg Loss: 54.8073, Reward: -40110
  Episode 4, Step 760, Buffer Size: 3760, Avg Loss: 49.8620, Reward: -40449
  Episode 4, Step 770, Buffer Size: 3770, Avg Loss: 48.2313, Reward: -40997
  Episode 4, Step 780, Buffer Size: 3780, Avg Loss: 52.2002, Reward: -41974
  Episode 4, Step 790, Buffer Size: 3790, Avg Loss: 53.5612, Reward: -42434
  Episode 4, Step 800, Buffer Size: 3800, Avg Loss: 52.0588, Reward: -42729
  Episode 4, Step 810, Buffer Size: 3810, Avg Loss: 53.1243, Reward: -43090
  Episode 4, Step 820, Buffer Size: 3820, Avg Loss: 48.3414, Reward: -43143
  Episode 4, Step 830, Buffer Size: 3830, Avg Loss: 49.6464, Reward: -43614
  Episode 4, Step 840, Buffer Size: 3840, Avg Loss: 48.5779, Reward: -44272
  Episode 4, Step 850, Buffer Size: 3850, Avg Loss: 47.0866, Reward: -44941
  Episode 4, Step 860, Buffer Size: 3860, Avg Loss: 49.2545, Reward: -45379
  Episode 4, Step 870, Buffer Size: 3870, Avg Loss: 49.6088, Reward: -45641
  Episode 4, Step 880, Buffer Size: 3880, Avg Loss: 53.2015, Reward: -46002
  Episode 4, Step 890, Buffer Size: 3890, Avg Loss: 51.3566, Reward: -46264
  Episode 4, Step 900, Buffer Size: 3900, Avg Loss: 47.9173, Reward: -46702
  Episode 4, Step 910, Buffer Size: 3910, Avg Loss: 48.9913, Reward: -46964
  Episode 4, Step 920, Buffer Size: 3920, Avg Loss: 50.3399, Reward: -47171
  Episode 4, Step 930, Buffer Size: 3930, Avg Loss: 49.7444, Reward: -47477
  Episode 4, Step 940, Buffer Size: 3940, Avg Loss: 47.9813, Reward: -48080
  Episode 4, Step 950, Buffer Size: 3950, Avg Loss: 46.8489, Reward: -48661
  Episode 4, Step 960, Buffer Size: 3960, Avg Loss: 51.2354, Reward: -49253
  Episode 4, Step 970, Buffer Size: 3970, Avg Loss: 49.0117, Reward: -49801
  Episode 4, Step 980, Buffer Size: 3980, Avg Loss: 50.1108, Reward: -50239
  Episode 4, Step 990, Buffer Size: 3990, Avg Loss: 51.3253, Reward: -50567
  Episode 4, Step 1000, Buffer Size: 4000, Avg Loss: 50.6245, Reward: -50752
Episode 4 DONE - Total Reward: -50752, Total Steps: 1000, Final Buffer Size: 4000, Avg Loss: 50.6618
  Episode 5, Step 10, Buffer Size: 4010, Avg Loss: 48.6397, Reward: -262
  Episode 5, Step 20, Buffer Size: 4020, Avg Loss: 47.8696, Reward: -447
  Episode 5, Step 30, Buffer Size: 4030, Avg Loss: 48.8719, Reward: -841
  Episode 5, Step 40, Buffer Size: 4040, Avg Loss: 49.5882, Reward: -1609
  Episode 5, Step 50, Buffer Size: 4050, Avg Loss: 48.0563, Reward: -1673
  Episode 5, Step 60, Buffer Size: 4060, Avg Loss: 50.0849, Reward: -2144
  Episode 5, Step 70, Buffer Size: 4070, Avg Loss: 47.1379, Reward: -2274
  Episode 5, Step 80, Buffer Size: 4080, Avg Loss: 48.3951, Reward: -2635
  Episode 5, Step 90, Buffer Size: 4090, Avg Loss: 48.7076, Reward: -3194
  Episode 5, Step 100, Buffer Size: 4100, Avg Loss: 47.5936, Reward: -3676
  Episode 5, Step 110, Buffer Size: 4110, Avg Loss: 48.5374, Reward: -4246
  Episode 5, Step 120, Buffer Size: 4120, Avg Loss: 48.1742, Reward: -4486
  Episode 5, Step 130, Buffer Size: 4130, Avg Loss: 47.9723, Reward: -4748
  Episode 5, Step 140, Buffer Size: 4140, Avg Loss: 46.6564, Reward: -5417
  Episode 5, Step 150, Buffer Size: 4150, Avg Loss: 48.4384, Reward: -5712
  Episode 5, Step 160, Buffer Size: 4160, Avg Loss: 48.3873, Reward: -6205
  Episode 5, Step 170, Buffer Size: 4170, Avg Loss: 47.8577, Reward: -6511
  Episode 5, Step 180, Buffer Size: 4180, Avg Loss: 44.6609, Reward: -6894
  Episode 5, Step 190, Buffer Size: 4190, Avg Loss: 48.1291, Reward: -7101
  Episode 5, Step 200, Buffer Size: 4200, Avg Loss: 46.2090, Reward: -7297
  Episode 5, Step 210, Buffer Size: 4210, Avg Loss: 45.1566, Reward: -7691
  Episode 5, Step 220, Buffer Size: 4220, Avg Loss: 49.7999, Reward: -8063
  Episode 5, Step 230, Buffer Size: 4230, Avg Loss: 46.4780, Reward: -8259
  Episode 5, Step 240, Buffer Size: 4240, Avg Loss: 47.5508, Reward: -8543
  Episode 5, Step 250, Buffer Size: 4250, Avg Loss: 46.5498, Reward: -8915
  Episode 5, Step 260, Buffer Size: 4260, Avg Loss: 48.2323, Reward: -9221
  Episode 5, Step 270, Buffer Size: 4270, Avg Loss: 45.4872, Reward: -9395
  Episode 5, Step 280, Buffer Size: 4280, Avg Loss: 47.6554, Reward: -9657
  Episode 5, Step 290, Buffer Size: 4290, Avg Loss: 48.0313, Reward: -9897
  Episode 5, Step 300, Buffer Size: 4300, Avg Loss: 48.8246, Reward: -10258  0%|          | 5/1000 [00:11<38:43,  2.34s/it]
  Episode 5, Step 310, Buffer Size: 4310, Avg Loss: 43.1876, Reward: -10795
  Episode 5, Step 320, Buffer Size: 4320, Avg Loss: 45.5122, Reward: -11376
  Episode 5, Step 330, Buffer Size: 4330, Avg Loss: 47.3292, Reward: -12155
  Episode 5, Step 340, Buffer Size: 4340, Avg Loss: 46.5888, Reward: -12406
  Episode 5, Step 350, Buffer Size: 4350, Avg Loss: 47.7729, Reward: -12602
  Episode 5, Step 360, Buffer Size: 4360, Avg Loss: 47.7136, Reward: -13095
  Episode 5, Step 370, Buffer Size: 4370, Avg Loss: 48.6807, Reward: -13357
  Episode 5, Step 380, Buffer Size: 4380, Avg Loss: 45.9615, Reward: -13575
  Episode 5, Step 390, Buffer Size: 4390, Avg Loss: 48.1926, Reward: -13738
  Episode 5, Step 400, Buffer Size: 4400, Avg Loss: 49.8444, Reward: -14407
  Episode 5, Step 410, Buffer Size: 4410, Avg Loss: 49.9835, Reward: -14878
  Episode 5, Step 420, Buffer Size: 4420, Avg Loss: 46.3764, Reward: -15338
  Episode 5, Step 430, Buffer Size: 4430, Avg Loss: 47.9886, Reward: -15446
  Episode 5, Step 440, Buffer Size: 4440, Avg Loss: 46.6911, Reward: -15620
  Episode 5, Step 450, Buffer Size: 4450, Avg Loss: 44.5035, Reward: -16201
  Episode 5, Step 460, Buffer Size: 4460, Avg Loss: 47.3004, Reward: -16364
  Episode 5, Step 470, Buffer Size: 4470, Avg Loss: 45.1497, Reward: -16549
  Episode 5, Step 480, Buffer Size: 4480, Avg Loss: 48.5071, Reward: -16657
  Episode 5, Step 490, Buffer Size: 4490, Avg Loss: 46.4911, Reward: -17018
  Episode 5, Step 500, Buffer Size: 4500, Avg Loss: 48.1428, Reward: -17324
  Episode 5, Step 510, Buffer Size: 4510, Avg Loss: 50.9019, Reward: -17498
  Episode 5, Step 520, Buffer Size: 4520, Avg Loss: 45.1592, Reward: -17661
  Episode 5, Step 530, Buffer Size: 4530, Avg Loss: 46.6314, Reward: -18077
  Episode 5, Step 540, Buffer Size: 4540, Avg Loss: 46.0891, Reward: -18361
  Episode 5, Step 550, Buffer Size: 4550, Avg Loss: 46.6194, Reward: -18634
  Episode 5, Step 560, Buffer Size: 4560, Avg Loss: 45.3184, Reward: -18973
  Episode 5, Step 570, Buffer Size: 4570, Avg Loss: 48.2554, Reward: -19081
  Episode 5, Step 580, Buffer Size: 4580, Avg Loss: 45.1144, Reward: -19871
  Episode 5, Step 590, Buffer Size: 4590, Avg Loss: 44.7254, Reward: -20342
  Episode 5, Step 600, Buffer Size: 4600, Avg Loss: 44.6437, Reward: -20725
  Episode 5, Step 610, Buffer Size: 4610, Avg Loss: 45.7786, Reward: -21086
  Episode 5, Step 620, Buffer Size: 4620, Avg Loss: 45.5595, Reward: -21645
  Episode 5, Step 630, Buffer Size: 4630, Avg Loss: 45.7627, Reward: -21720
  Episode 5, Step 640, Buffer Size: 4640, Avg Loss: 45.3424, Reward: -21850
  Episode 5, Step 650, Buffer Size: 4650, Avg Loss: 47.5362, Reward: -22189
  Episode 5, Step 660, Buffer Size: 4660, Avg Loss: 46.3068, Reward: -22748
  Episode 5, Step 670, Buffer Size: 4670, Avg Loss: 44.3318, Reward: -23186
  Episode 5, Step 680, Buffer Size: 4680, Avg Loss: 45.2903, Reward: -23734
  Episode 5, Step 690, Buffer Size: 4690, Avg Loss: 47.8494, Reward: -24227
  Episode 5, Step 700, Buffer Size: 4700, Avg Loss: 48.5945, Reward: -24379
  Episode 5, Step 710, Buffer Size: 4710, Avg Loss: 48.5094, Reward: -24740
  Episode 5, Step 720, Buffer Size: 4720, Avg Loss: 45.1204, Reward: -24793
  Episode 5, Step 730, Buffer Size: 4730, Avg Loss: 45.9083, Reward: -25044
  Episode 5, Step 740, Buffer Size: 4740, Avg Loss: 47.0276, Reward: -25614
  Episode 5, Step 750, Buffer Size: 4750, Avg Loss: 46.0830, Reward: -26283
  Episode 5, Step 760, Buffer Size: 4760, Avg Loss: 47.2586, Reward: -27480
  Episode 5, Step 770, Buffer Size: 4770, Avg Loss: 47.0970, Reward: -27709
  Episode 5, Step 780, Buffer Size: 4780, Avg Loss: 47.0664, Reward: -28169
  Episode 5, Step 790, Buffer Size: 4790, Avg Loss: 48.0024, Reward: -28728
  Episode 5, Step 800, Buffer Size: 4800, Avg Loss: 45.7603, Reward: -29133
  Episode 5, Step 810, Buffer Size: 4810, Avg Loss: 42.7643, Reward: -29329
  Episode 5, Step 820, Buffer Size: 4820, Avg Loss: 45.1198, Reward: -29613
  Episode 5, Step 830, Buffer Size: 4830, Avg Loss: 47.2044, Reward: -30007
  Episode 5, Step 840, Buffer Size: 4840, Avg Loss: 47.3188, Reward: -30302
  Episode 5, Step 850, Buffer Size: 4850, Avg Loss: 45.0013, Reward: -30410
  Episode 5, Step 860, Buffer Size: 4860, Avg Loss: 45.7627, Reward: -31090
  Episode 5, Step 870, Buffer Size: 4870, Avg Loss: 44.5695, Reward: -31297
  Episode 5, Step 880, Buffer Size: 4880, Avg Loss: 47.6642, Reward: -31504
  Episode 5, Step 890, Buffer Size: 4890, Avg Loss: 44.7873, Reward: -31700
  Episode 5, Step 900, Buffer Size: 4900, Avg Loss: 44.7517, Reward: -32182
  Episode 5, Step 910, Buffer Size: 4910, Avg Loss: 46.0340, Reward: -32543
  Episode 5, Step 920, Buffer Size: 4920, Avg Loss: 47.1933, Reward: -32695
  Episode 5, Step 930, Buffer Size: 4930, Avg Loss: 44.0899, Reward: -32715
  Episode 5, Step 940, Buffer Size: 4940, Avg Loss: 44.6126, Reward: -33329
  Episode 5, Step 950, Buffer Size: 4950, Avg Loss: 46.2667, Reward: -33602
  Episode 5, Step 960, Buffer Size: 4960, Avg Loss: 44.5608, Reward: -33974
  Episode 5, Step 970, Buffer Size: 4970, Avg Loss: 45.7370, Reward: -34280
  Episode 5, Step 980, Buffer Size: 4980, Avg Loss: 43.5008, Reward: -34564
  Episode 5, Step 990, Buffer Size: 4990, Avg Loss: 44.9710, Reward: -35046
  Episode 5, Step 1000, Buffer Size: 5000, Avg Loss: 44.5299, Reward: -35616
Episode 5 DONE - Total Reward: -35616, Total Steps: 1000, Final Buffer Size: 5000, Avg Loss: 46.7574
  Episode 6, Step 10, Buffer Size: 5010, Avg Loss: 45.3322, Reward: -482
  Episode 6, Step 20, Buffer Size: 5020, Avg Loss: 45.2129, Reward: -689
  Episode 6, Step 30, Buffer Size: 5030, Avg Loss: 45.3127, Reward: -1105
  Episode 6, Step 40, Buffer Size: 5040, Avg Loss: 43.7504, Reward: -1499
  Episode 6, Step 50, Buffer Size: 5050, Avg Loss: 45.6691, Reward: -1761
  Episode 6, Step 60, Buffer Size: 5060, Avg Loss: 44.6610, Reward: -1957
  Episode 6, Step 70, Buffer Size: 5070, Avg Loss: 46.7788, Reward: -2417
  Episode 6, Step 80, Buffer Size: 5080, Avg Loss: 42.9250, Reward: -2525
  Episode 6, Step 90, Buffer Size: 5090, Avg Loss: 45.9447, Reward: -2743
  Episode 6, Step 100, Buffer Size: 5100, Avg Loss: 43.1808, Reward: -3016
  Episode 6, Step 110, Buffer Size: 5110, Avg Loss: 44.9171, Reward: -3190
  Episode 6, Step 120, Buffer Size: 5120, Avg Loss: 44.7407, Reward: -3276
  Episode 6, Step 130, Buffer Size: 5130, Avg Loss: 42.1140, Reward: -3549
  Episode 6, Step 140, Buffer Size: 5140, Avg Loss: 48.3671, Reward: -3745
  Episode 6, Step 150, Buffer Size: 5150, Avg Loss: 47.8741, Reward: -4018
  Episode 6, Step 160, Buffer Size: 5160, Avg Loss: 48.4600, Reward: -4247
  Episode 6, Step 170, Buffer Size: 5170, Avg Loss: 43.9877, Reward: -4575
  Episode 6, Step 180, Buffer Size: 5180, Avg Loss: 44.8251, Reward: -4760
  Episode 6, Step 190, Buffer Size: 5190, Avg Loss: 43.5986, Reward: -5319
  Episode 6, Step 200, Buffer Size: 5200, Avg Loss: 46.0721, Reward: -5702
  Episode 6, Step 210, Buffer Size: 5210, Avg Loss: 46.4501, Reward: -6184
  Episode 6, Step 220, Buffer Size: 5220, Avg Loss: 45.2571, Reward: -6567
  Episode 6, Step 230, Buffer Size: 5230, Avg Loss: 43.0288, Reward: -7346
  Episode 6, Step 240, Buffer Size: 5240, Avg Loss: 45.0676, Reward: -7740
  Episode 6, Step 250, Buffer Size: 5250, Avg Loss: 41.7004, Reward: -8409
  Episode 6, Step 260, Buffer Size: 5260, Avg Loss: 44.4689, Reward: -9100
  Episode 6, Step 270, Buffer Size: 5270, Avg Loss: 45.9424, Reward: -9120
  Episode 6, Step 280, Buffer Size: 5280, Avg Loss: 44.4240, Reward: -9536
  Episode 6, Step 290, Buffer Size: 5290, Avg Loss: 44.5172, Reward: -9831
  Episode 6, Step 300, Buffer Size: 5300, Avg Loss: 44.4777, Reward: -10203
  Episode 6, Step 310, Buffer Size: 5310, Avg Loss: 42.7352, Reward: -10278
  Episode 6, Step 320, Buffer Size: 5320, Avg Loss: 45.6251, Reward: -10540
  Episode 6, Step 330, Buffer Size: 5330, Avg Loss: 45.5816, Reward: -10879
  Episode 6, Step 340, Buffer Size: 5340, Avg Loss: 45.0130, Reward: -10932
  Episode 6, Step 350, Buffer Size: 5350, Avg Loss: 42.6611, Reward: -11623
  Episode 6, Step 360, Buffer Size: 5360, Avg Loss: 43.9847, Reward: -12314
  Episode 6, Step 370, Buffer Size: 5370, Avg Loss: 42.9271, Reward: -12510  1%|          | 6/1000 [00:14<38:52,  2.35s/it]
  Episode 6, Step 380, Buffer Size: 5380, Avg Loss: 42.1323, Reward: -12882
  Episode 6, Step 390, Buffer Size: 5390, Avg Loss: 43.9385, Reward: -13177
  Episode 6, Step 400, Buffer Size: 5400, Avg Loss: 45.7917, Reward: -13384
  Episode 6, Step 410, Buffer Size: 5410, Avg Loss: 43.2076, Reward: -13833
  Episode 6, Step 420, Buffer Size: 5420, Avg Loss: 41.2680, Reward: -14040
  Episode 6, Step 430, Buffer Size: 5430, Avg Loss: 42.7773, Reward: -14214
  Episode 6, Step 440, Buffer Size: 5440, Avg Loss: 44.5225, Reward: -14586
  Episode 6, Step 450, Buffer Size: 5450, Avg Loss: 43.9148, Reward: -14738
  Episode 6, Step 460, Buffer Size: 5460, Avg Loss: 40.1820, Reward: -15011
  Episode 6, Step 470, Buffer Size: 5470, Avg Loss: 44.9616, Reward: -15680
  Episode 6, Step 480, Buffer Size: 5480, Avg Loss: 43.9134, Reward: -16569
  Episode 6, Step 490, Buffer Size: 5490, Avg Loss: 42.6082, Reward: -17205
  Episode 6, Step 500, Buffer Size: 5500, Avg Loss: 41.4353, Reward: -17269
  Episode 6, Step 510, Buffer Size: 5510, Avg Loss: 43.6858, Reward: -17344
  Episode 6, Step 520, Buffer Size: 5520, Avg Loss: 43.9377, Reward: -17683
  Episode 6, Step 530, Buffer Size: 5530, Avg Loss: 41.9055, Reward: -18055
  Episode 6, Step 540, Buffer Size: 5540, Avg Loss: 43.2012, Reward: -18405
  Episode 6, Step 550, Buffer Size: 5550, Avg Loss: 42.5106, Reward: -18876
  Episode 6, Step 560, Buffer Size: 5560, Avg Loss: 44.2244, Reward: -19061
  Episode 6, Step 570, Buffer Size: 5570, Avg Loss: 44.2128, Reward: -19235
  Episode 6, Step 580, Buffer Size: 5580, Avg Loss: 43.3738, Reward: -19442
  Episode 6, Step 590, Buffer Size: 5590, Avg Loss: 41.7395, Reward: -19715
  Episode 6, Step 600, Buffer Size: 5600, Avg Loss: 40.3422, Reward: -19889
  Episode 6, Step 610, Buffer Size: 5610, Avg Loss: 46.6066, Reward: -20382
  Episode 6, Step 620, Buffer Size: 5620, Avg Loss: 43.4970, Reward: -20556
  Episode 6, Step 630, Buffer Size: 5630, Avg Loss: 42.7423, Reward: -20642
  Episode 6, Step 640, Buffer Size: 5640, Avg Loss: 39.5880, Reward: -20904
  Episode 6, Step 650, Buffer Size: 5650, Avg Loss: 43.9055, Reward: -21078
  Episode 6, Step 660, Buffer Size: 5660, Avg Loss: 42.2854, Reward: -21648
