#1764165007
steps,r,l,t
50,-2773,50,0.01981329917907715
100,-2267,50,0.041333675384521484
150,-3455,50,0.06288552284240723
200,-3224,50,0.08466148376464844
250,-2619,50,0.1066579818725586
300,-2784,50,0.12806963920593262
350,-2344,50,0.1496565341949463
400,-2476,50,0.17074108123779297
450,-3246,50,0.19171738624572754
500,-3103,50,0.2122342586517334
550,-3070,50,0.23369669914245605
600,-3125,50,0.2553725242614746
650,-3741,50,0.27684688568115234
700,-2410,50,0.2980318069458008
750,-3433,50,0.3193018436431885
800,-3180,50,0.3404526710510254
850,-3686,50,0.3637855052947998
900,-3708,50,0.3855597972869873
950,-3521,50,0.4071331024169922
1000,-2564,50,0.4288811683654785
1050,-3114,50,0.45081520080566406
1100,-3312,50,0.47229719161987305
1150,-3180,50,0.49298548698425293
1200,-2553,50,0.5142958164215088
1250,-2355,50,0.5358867645263672
1300,-2267,50,0.5573379993438721
1350,-3037,50,0.580066442489624
1400,-2168,50,0.5996010303497314
1450,-1959,50,0.6209726333618164
1500,-3125,50,0.6434898376464844
1550,-3895,50,0.6650245189666748
1600,-3554,50,0.6868236064910889
1650,-3125,50,0.7084684371948242
1700,-2993,50,0.7309238910675049
1750,-2872,50,0.7539365291595459
1800,-2432,50,0.7766070365905762
1850,-2333,50,0.7981808185577393
1900,-1904,50,0.8197176456451416
1950,-3015,50,0.8409416675567627
2000,-2993,50,0.8620820045471191
2050,-3092,50,0.8839759826660156
2100,-2476,50,0.9064137935638428
2150,-2311,50,0.9277698993682861
2200,-3785,50,0.948939323425293
2250,-2850,50,0.9698374271392822
2300,-2696,50,0.9929842948913574
2350,-3125,50,1.015066385269165
2400,-1959,50,1.0372116565704346
2450,-3059,50,1.0596015453338623
2500,-3092,50,1.0813088417053223
2550,-3015,50,1.103132963180542
2600,-2289,50,1.1271142959594727
2650,-3455,50,1.1487317085266113
2700,-2894,50,1.170947790145874
2750,-2179,50,1.1922812461853027
2800,-3070,50,1.2146906852722168
2850,-3191,50,1.239466905593872
2900,-1992,50,1.2597684860229492
2950,-2487,50,1.2824041843414307
3000,-2916,50,1.305589199066162
3050,-2718,50,1.3275582790374756
3100,-2949,50,1.3509199619293213
3150,-3004,50,1.3751308917999268
3200,-3444,50,1.399033546447754
3250,-3334,50,1.4245190620422363
3300,-2146,50,1.4474287033081055
3350,-2773,50,1.4695725440979004
3400,-2564,50,1.4930667877197266
3450,-3059,50,1.5154533386230469
3500,-2388,50,1.5392882823944092
3550,-2311,50,1.5621745586395264
3600,-3004,50,1.5869059562683105
3650,-3829,50,1.6073384284973145
3700,-2597,50,1.6308519840240479
3750,-3246,50,1.650984764099121
3800,-2795,50,1.6712672710418701
3850,-2663,50,1.6950328350067139
3900,-2509,50,1.717888593673706
3950,-3532,50,1.741492509841919
4000,-2465,50,1.7647390365600586
4050,-3873,50,1.7876474857330322
4100,-2553,50,1.8094866275787354
4150,-2696,50,1.8309412002563477
4200,-3081,50,1.8543586730957031
4250,-2806,50,1.8766837120056152
4300,-3763,50,1.9004745483398438
4350,-2883,50,1.9228112697601318
4400,-2575,50,1.947185754776001
4450,-2762,50,1.969698190689087
4500,-2993,50,1.9911627769470215
4550,-2641,50,2.0142765045166016
4600,-3048,50,2.036609649658203
4650,-3125,50,2.0600264072418213
4700,-3268,50,2.082125663757324
4750,-3213,50,2.1040263175964355
4800,-2619,50,2.1271064281463623
4850,-3158,50,2.149756669998169
4900,-2729,50,2.1736340522766113
4950,-2256,50,2.1962902545928955
5000,-2597,50,2.2192394733428955
5050,-2465,50,2.24210262298584
5100,-2487,50,2.2668581008911133
5150,-2597,50,2.290544271469116
5200,-2817,50,2.3141517639160156
5250,-2806,50,2.3377156257629395
5300,-2872,50,2.362241268157959
5350,-2806,50,2.38564395904541
5400,-3235,50,2.409017562866211
5450,-2850,50,2.4323904514312744
5500,-2124,50,2.453660011291504
5550,-2938,50,2.4773595333099365
5600,-2872,50,2.499434232711792
5650,-2839,50,2.5232274532318115
5700,-3334,50,2.547821044921875
5750,-3092,50,2.5713422298431396
5800,-3169,50,2.5945072174072266
5850,-3180,50,2.617520332336426
5900,-3235,50,2.6400513648986816
5950,-2938,50,2.662773370742798
6000,-2894,50,2.684238910675049
6050,-3180,50,2.709364414215088
6100,-2740,50,2.733731508255005
6150,-2443,50,2.7570676803588867
6200,-2553,50,2.7816274166107178
6250,-2289,50,2.8047640323638916
6300,-3345,50,2.829467296600342
6350,-2333,50,2.8519554138183594
6400,-2707,50,2.874823570251465
6450,-2883,50,2.8987650871276855
6500,-3290,50,2.921664237976074
6550,-3455,50,2.9444878101348877
6600,-3191,50,2.968165397644043
6650,-2432,50,2.99126935005188
6700,-3202,50,3.015213966369629
6750,-3312,50,3.0385262966156006
6800,-3477,50,3.060394525527954
6850,-2586,50,3.082916498184204
6900,-3235,50,3.1066675186157227
