#{"t_start": 1762484300.154746, "env_id": "CartPole-v1"}
r,l,t
9.0,9,0.013747
9.0,9,0.020771
10.0,10,0.027483
9.0,9,0.033627
9.0,9,0.039383
10.0,10,0.046231
10.0,10,0.053663
10.0,10,0.061214
10.0,10,0.067853
10.0,10,0.075034
11.0,11,0.082399
9.0,9,0.089032
10.0,10,0.096569
10.0,10,0.103543
9.0,9,0.110128
10.0,10,0.117557
12.0,12,0.12511
10.0,10,0.132398
11.0,11,0.140416
12.0,12,0.148973
10.0,10,0.199716
10.0,10,0.256084
12.0,12,0.331252
9.0,9,0.392382
11.0,11,0.461163
9.0,9,0.516252
12.0,12,0.589615
19.0,19,0.699801
15.0,15,0.791493
17.0,17,0.890635
15.0,15,0.976494
18.0,18,1.085782
9.0,9,1.136895
15.0,15,1.225023
13.0,13,1.300609
9.0,9,1.352103
11.0,11,1.411535
10.0,10,1.4703
10.0,10,1.534673
12.0,12,1.60591
16.0,16,1.697509
10.0,10,1.758526
9.0,9,1.810886
16.0,16,1.906243
10.0,10,1.966581
9.0,9,2.019596
13.0,13,2.096623
14.0,14,2.187047
9.0,9,2.248519
10.0,10,2.321645
9.0,9,2.379007
12.0,12,2.456512
10.0,10,2.519455
11.0,11,2.604571
8.0,8,2.654555
11.0,11,2.725821
12.0,12,2.805782
9.0,9,2.863156
10.0,10,2.934689
13.0,13,3.021299
9.0,9,3.083795
12.0,12,3.164529
9.0,9,3.220066
9.0,9,3.275591
12.0,12,3.342713
10.0,10,3.405841
10.0,10,3.479938
9.0,9,3.537073
11.0,11,3.601921
10.0,10,3.657922
8.0,8,3.703211
10.0,10,3.778136
9.0,9,3.844779
10.0,10,3.927345
12.0,12,4.016389
9.0,9,4.082185
10.0,10,4.144361
9.0,9,4.197042
12.0,12,4.26813
11.0,11,4.344796
11.0,11,4.412264
11.0,11,4.503663
9.0,9,4.569506
9.0,9,4.62304
10.0,10,4.689444
9.0,9,4.756037
9.0,9,4.815774
10.0,10,4.888721
8.0,8,4.942157
11.0,11,5.004647
9.0,9,5.054195
10.0,10,5.104134
11.0,11,5.158514
9.0,9,5.205399
9.0,9,5.257422
8.0,8,5.311089
8.0,8,5.362104
9.0,9,5.417865
9.0,9,5.477501
11.0,11,5.545447
10.0,10,5.607543
10.0,10,5.661728
11.0,11,5.731794
9.0,9,5.782919
10.0,10,5.839848
10.0,10,5.898464
12.0,12,5.975656
10.0,10,6.025178
9.0,9,6.083849
11.0,11,6.146914
9.0,9,6.215059
11.0,11,6.27786
9.0,9,6.322935
9.0,9,6.367417
11.0,11,6.417884
9.0,9,6.472848
9.0,9,6.530046
9.0,9,6.582515
9.0,9,6.639397
10.0,10,6.698821
9.0,9,6.749164
10.0,10,6.805532
11.0,11,6.862612
9.0,9,6.909307
10.0,10,6.965285
11.0,11,7.029343
9.0,9,7.082461
9.0,9,7.136914
10.0,10,7.195999
9.0,9,7.245319
10.0,10,7.302145
8.0,8,7.349013
10.0,10,7.405056
10.0,10,7.467744
11.0,11,7.548112
10.0,10,7.608787
9.0,9,7.662658
13.0,13,7.740924
10.0,10,7.799631
9.0,9,7.853262
11.0,11,7.916618
11.0,11,7.979246
9.0,9,8.027483
9.0,9,8.080101
9.0,9,8.128945
10.0,10,8.188518
9.0,9,8.237947
10.0,10,8.297877
12.0,12,8.365978
10.0,10,8.424063
10.0,10,8.478618
9.0,9,8.533323
11.0,11,8.599304
11.0,11,8.663601
10.0,10,8.722083
11.0,11,8.789732
12.0,12,8.860567
11.0,11,8.915531
13.0,13,8.979063
9.0,9,9.023523
12.0,12,9.080527
11.0,11,9.134515
11.0,11,9.191579
10.0,10,9.248525
11.0,11,9.308996
10.0,10,9.365464
12.0,12,9.434924
11.0,11,9.495219
13.0,13,9.568589
11.0,11,9.621288
11.0,11,9.674794
11.0,11,9.729041
11.0,11,9.784688
11.0,11,9.839712
11.0,11,9.895609
13.0,13,9.964265
32.0,32,10.158538
12.0,12,10.228863
14.0,14,10.3075
22.0,22,10.436708
25.0,25,10.578984
11.0,11,10.644703
20.0,20,10.756565
28.0,28,10.913056
19.0,19,11.017161
12.0,12,11.087733
17.0,17,11.182359
32.0,32,11.343333
20.0,20,11.458073
19.0,19,11.570389
26.0,26,11.720812
33.0,33,11.919402
44.0,44,12.182257
39.0,39,12.40965
79.0,79,12.873179
36.0,36,13.082549
48.0,48,13.375722
86.0,86,13.891593
62.0,62,14.233296
67.0,67,14.61745
65.0,65,14.983151
55.0,55,15.308588
76.0,76,15.750342
66.0,66,16.113207
73.0,73,16.529449
85.0,85,17.009306
75.0,75,17.441468
81.0,81,17.912372
71.0,71,18.326362
79.0,79,18.793295
79.0,79,19.249485
80.0,80,19.711307
77.0,77,20.154516
27.0,27,20.314004
68.0,68,20.703131
28.0,28,20.865399
22.0,22,20.995711
20.0,20,21.112115
80.0,80,21.580611
21.0,21,21.701304
30.0,30,21.87852
22.0,22,22.006347
75.0,75,22.453052
19.0,19,22.569346
27.0,27,22.732453
71.0,71,23.156153
22.0,22,23.284682
23.0,23,23.421118
32.0,32,23.616137
23.0,23,23.731424
75.0,75,24.135779
27.0,27,24.292071
18.0,18,24.397298
20.0,20,24.520698
31.0,31,24.712588
23.0,23,24.852203
25.0,25,24.994844
25.0,25,25.141031
22.0,22,25.264672
34.0,34,25.455413
34.0,34,25.653657
87.0,87,26.133529
86.0,86,26.611701
90.0,90,27.112604
100.0,100,27.665849
104.0,104,28.24757
112.0,112,28.886375
119.0,119,29.57729
25.0,25,29.748304
122.0,122,30.516723
131.0,131,31.318855
132.0,132,32.147431
135.0,135,32.975169
130.0,130,33.803859
124.0,124,34.57266
132.0,132,35.33945
126.0,126,36.0301
145.0,145,36.911695
149.0,149,37.822096
132.0,132,38.646885
130.0,130,39.426059
141.0,141,40.2909
139.0,139,41.188174
141.0,141,42.065804
162.0,162,43.069241
130.0,130,43.868225
131.0,131,44.666774
134.0,134,45.511577
140.0,140,46.347292
133.0,133,47.154109
156.0,156,48.138027
150.0,150,49.099347
158.0,158,50.079349
146.0,146,51.033274
148.0,148,51.981642
143.0,143,52.881251
142.0,142,53.782598
156.0,156,54.716094
163.0,163,55.6971
149.0,149,56.604573
151.0,151,57.563935
153.0,153,58.498212
157.0,157,59.420782
24.0,24,59.56773
163.0,163,60.533804
167.0,167,61.521756
153.0,153,62.437755
152.0,152,63.378109
173.0,173,64.356161
161.0,161,65.375702
173.0,173,66.594641
172.0,172,67.742202
195.0,195,69.057776
171.0,171,70.241329
191.0,191,71.487695
182.0,182,72.659326
164.0,164,73.73313
202.0,202,75.101946
187.0,187,76.274616
236.0,236,77.78773
372.0,372,80.246639
181.0,181,81.378011
151.0,151,82.332601
188.0,188,83.547553
211.0,211,84.956309
193.0,193,86.260094
202.0,202,87.602636
209.0,209,89.007375
184.0,184,90.262342
134.0,134,91.160534
124.0,124,91.967389
136.0,136,92.787477
112.0,112,93.55105
118.0,118,94.358569
118.0,118,95.153852
131.0,131,96.035909
105.0,105,96.768791
123.0,123,97.611361
88.0,88,98.231427
14.0,14,98.336053
102.0,102,99.000943
93.0,93,99.630648
103.0,103,100.335639
110.0,110,101.075768
104.0,104,101.773578
104.0,104,102.459456
108.0,108,103.17809
111.0,111,103.925525
74.0,74,104.443057
99.0,99,105.13914
115.0,115,105.885162
19.0,19,106.012087
103.0,103,106.748774
101.0,101,107.424688
76.0,76,107.920738
117.0,117,108.661599
105.0,105,109.390739
19.0,19,109.539205
99.0,99,110.272795
113.0,113,111.108019
112.0,112,111.909909
112.0,112,112.681714
13.0,13,112.769033
15.0,15,112.863194
110.0,110,113.668005
115.0,115,114.476754
110.0,110,115.377626
10.0,10,115.449487
11.0,11,115.530397
12.0,12,115.612052
126.0,126,116.489731
14.0,14,116.598523
101.0,101,117.316572
110.0,110,118.035118
105.0,105,118.702056
115.0,115,119.407552
109.0,109,120.086542
127.0,127,120.851521
149.0,149,121.766777
126.0,126,122.578458
64.0,64,122.994449
11.0,11,123.067358
12.0,12,123.143018
15.0,15,123.252711
12.0,12,123.333068
58.0,58,123.697335
86.0,86,124.227403
223.0,223,125.641425
101.0,101,126.267048
118.0,118,127.036664
121.0,121,127.817057
298.0,298,129.677116
141.0,141,130.597257
172.0,172,131.703231
72.0,72,132.154247
84.0,84,132.690585
77.0,77,133.190897
131.0,131,133.996822
60.0,60,134.376886
69.0,69,134.792872
61.0,61,135.158447
53.0,53,135.482256
75.0,75,135.953852
60.0,60,136.298829
47.0,47,136.558536
40.0,40,136.789361
48.0,48,137.087914
103.0,103,137.720397
70.0,70,138.146224
182.0,182,139.237681
227.0,227,140.657767
134.0,134,141.426505
137.0,137,142.242627
144.0,144,143.102473
125.0,125,143.851556
130.0,130,144.655018
136.0,136,145.520236
144.0,144,146.423325
121.0,121,147.138978
113.0,113,147.774135
120.0,120,148.524608
41.0,41,148.787274
127.0,127,149.598141
142.0,142,150.496337
145.0,145,151.451095
218.0,218,152.787684
19.0,19,152.897597
157.0,157,153.767666
296.0,296,155.474013
159.0,159,156.388253
40.0,40,156.624456
15.0,15,156.712643
225.0,225,158.059244
26.0,26,158.228407
39.0,39,158.485565
17.0,17,158.599362
18.0,18,158.713708
24.0,24,158.870381
25.0,25,159.028291
31.0,31,159.232178
44.0,44,159.520133
173.0,173,160.640983
261.0,261,162.324186
17.0,17,162.436527
37.0,37,162.674111
23.0,23,162.830734
116.0,116,163.578379
16.0,16,163.686502
978.0,978,169.824281
44.0,44,170.1702
15.0,15,170.259369
85.0,85,170.760019
104.0,104,171.426234
86.0,86,172.006769
89.0,89,172.623073
90.0,90,173.220316
105.0,105,173.895859
216.0,216,175.173
86.0,86,175.713064
156.0,156,176.696151
104.0,104,177.317388
167.0,167,178.343444
93.0,93,178.974232
139.0,139,179.8668
131.0,131,180.708503
108.0,108,181.395296
82.0,82,181.918241
111.0,111,182.653778
95.0,95,183.231816
116.0,116,183.954907
162.0,162,184.993351
118.0,118,185.743911
107.0,107,186.462896
107.0,107,187.167349
107.0,107,187.79356
