#{"t_start": 1762483525.4369717, "env_id": "CartPole-v1"}
r,l,t
13.0,13,0.014406
12.0,12,0.023014
11.0,11,0.031079
10.0,10,0.037699
11.0,11,0.045647
9.0,9,0.051553
10.0,10,0.058568
10.0,10,0.065283
10.0,10,0.072632
8.0,8,0.078987
9.0,9,0.08604
9.0,9,0.093125
10.0,10,0.10035
10.0,10,0.10802
10.0,10,0.115528
8.0,8,0.121514
8.0,8,0.127214
10.0,10,0.134469
9.0,9,0.141605
10.0,10,0.147835
10.0,10,0.197593
10.0,10,0.254937
9.0,9,0.305582
9.0,9,0.356941
12.0,12,0.425503
9.0,9,0.477389
28.0,28,0.635824
14.0,14,0.714678
11.0,11,0.776747
25.0,25,0.919145
9.0,9,0.969936
10.0,10,1.023932
8.0,8,1.06382
11.0,11,1.117012
9.0,9,1.161821
10.0,10,1.207941
10.0,10,1.256702
9.0,9,1.29959
10.0,10,1.352034
19.0,19,1.452424
11.0,11,1.511962
9.0,9,1.561918
14.0,14,1.639534
18.0,18,1.746068
9.0,9,1.797824
12.0,12,1.867942
30.0,30,2.044425
8.0,8,2.090479
12.0,12,2.156985
10.0,10,2.212396
12.0,12,2.273376
11.0,11,2.32819
14.0,14,2.394517
19.0,19,2.483934
25.0,25,2.613629
10.0,10,2.67168
15.0,15,2.75107
17.0,17,2.844236
14.0,14,2.917551
38.0,38,3.124801
11.0,11,3.182882
37.0,37,3.369754
8.0,8,3.41033
10.0,10,3.460909
12.0,12,3.522187
30.0,30,3.67463
53.0,53,3.969706
30.0,30,4.11595
10.0,10,4.168945
10.0,10,4.224863
11.0,11,4.282833
9.0,9,4.334812
9.0,9,4.3871
10.0,10,4.443089
10.0,10,4.501297
13.0,13,4.570753
27.0,27,4.715624
11.0,11,4.776562
11.0,11,4.837671
29.0,29,4.992498
24.0,24,5.12436
30.0,30,5.285652
14.0,14,5.359663
11.0,11,5.41528
9.0,9,5.461362
14.0,14,5.530018
10.0,10,5.581036
10.0,10,5.632114
11.0,11,5.689434
11.0,11,5.748832
10.0,10,5.804471
12.0,12,5.868558
10.0,10,5.923982
15.0,15,6.00285
9.0,9,6.052771
9.0,9,6.102571
11.0,11,6.163248
14.0,14,6.235372
12.0,12,6.298607
14.0,14,6.378774
11.0,11,6.444035
11.0,11,6.506852
9.0,9,6.558085
10.0,10,6.619137
10.0,10,6.676372
10.0,10,6.732715
11.0,11,6.800901
11.0,11,6.864776
9.0,9,6.91525
8.0,8,6.95957
10.0,10,7.013931
11.0,11,7.073311
9.0,9,7.122257
11.0,11,7.182493
9.0,9,7.228811
10.0,10,7.283364
33.0,33,7.463235
8.0,8,7.507925
10.0,10,7.560904
10.0,10,7.615021
10.0,10,7.668928
10.0,10,7.727247
13.0,13,7.806302
11.0,11,7.867168
12.0,12,7.932273
42.0,42,8.166026
12.0,12,8.232978
10.0,10,8.288247
8.0,8,8.331495
11.0,11,8.391574
10.0,10,8.446842
19.0,19,8.554854
10.0,10,8.612875
11.0,11,8.675863
11.0,11,8.74055
54.0,54,9.056414
10.0,10,9.117196
11.0,11,9.180144
9.0,9,9.231913
12.0,12,9.297369
10.0,10,9.350206
35.0,35,9.54491
11.0,11,9.608895
9.0,9,9.663449
9.0,9,9.715647
12.0,12,9.784225
22.0,22,9.905388
43.0,43,10.145807
10.0,10,10.200926
12.0,12,10.266546
13.0,13,10.33935
10.0,10,10.392258
13.0,13,10.4649
11.0,11,10.526518
11.0,11,10.587366
10.0,10,10.641662
16.0,16,10.728696
14.0,14,10.805185
118.0,118,11.455293
105.0,105,11.99763
79.0,79,12.387866
62.0,62,12.721376
52.0,52,13.029405
249.0,249,14.409259
200.0,200,15.503328
704.0,704,19.421944
270.0,270,21.014442
250.0,250,22.53714
231.0,231,23.881912
201.0,201,25.067849
224.0,224,26.39947
291.0,291,28.148221
340.0,340,29.959661
254.0,254,31.340716
322.0,322,33.213817
248.0,248,34.697315
210.0,210,35.993321
208.0,208,37.261804
360.0,360,39.484969
218.0,218,40.829287
428.0,428,43.171446
372.0,372,45.472401
893.0,893,50.643507
209.0,209,51.893828
188.0,188,52.976876
200.0,200,54.135854
183.0,183,55.212177
146.0,146,56.066906
217.0,217,57.467232
136.0,136,58.270833
221.0,221,59.583534
98.0,98,60.156303
47.0,47,60.430515
64.0,64,60.791692
12.0,12,60.865656
75.0,75,61.314928
77.0,77,61.769877
66.0,66,62.183574
106.0,106,62.826378
230.0,230,64.264444
68.0,68,64.707496
67.0,67,65.136668
56.0,56,65.501393
209.0,209,66.781123
83.0,83,67.300414
74.0,74,67.780632
74.0,74,68.224472
60.0,60,68.574995
69.0,69,68.98613
58.0,58,69.340263
101.0,101,69.933122
179.0,179,71.007607
82.0,82,71.498835
73.0,73,71.95462
163.0,163,72.964826
97.0,97,73.594552
61.0,61,74.001925
77.0,77,74.502228
93.0,93,75.108201
11.0,11,75.183702
105.0,105,75.876756
105.0,105,76.559899
65.0,65,76.916602
132.0,132,77.646757
80.0,80,78.086657
72.0,72,78.487268
44.0,44,78.758921
52.0,52,79.062169
60.0,60,79.439239
67.0,67,79.874246
62.0,62,80.289331
76.0,76,80.800278
64.0,64,81.223259
79.0,79,81.731369
87.0,87,82.271859
69.0,69,82.713114
11.0,11,82.78627
69.0,69,83.214601
64.0,64,83.591179
62.0,62,83.991349
78.0,78,84.480858
60.0,60,84.862187
57.0,57,85.211866
64.0,64,85.606267
80.0,80,86.113305
68.0,68,86.546558
67.0,67,86.98928
14.0,14,87.081593
94.0,94,87.712277
12.0,12,87.794199
20.0,20,87.925469
67.0,67,88.366508
56.0,56,88.738571
91.0,91,89.344557
81.0,81,89.877031
147.0,147,90.849001
59.0,59,91.240641
77.0,77,91.757642
95.0,95,92.380431
118.0,118,93.166633
241.0,241,94.664859
18.0,18,94.785685
63.0,63,95.200199
131.0,131,96.073708
230.0,230,97.575034
12.0,12,97.655526
11.0,11,97.730955
15.0,15,97.831295
19.0,19,97.952816
166.0,166,99.027381
200.0,200,100.339111
150.0,150,101.321013
63.0,63,101.722367
335.0,335,103.912357
42.0,42,104.19136
61.0,61,104.591818
84.0,84,105.132759
45.0,45,105.426987
10.0,10,105.495628
163.0,163,106.555028
174.0,174,107.542257
11.0,11,107.604263
124.0,124,108.334472
111.0,111,109.045168
103.0,103,109.70605
107.0,107,110.397175
99.0,99,111.040644
64.0,64,111.451913
109.0,109,112.11519
121.0,121,112.797597
11.0,11,112.864766
105.0,105,113.476066
59.0,59,113.82855
115.0,115,114.51502
145.0,145,115.386529
180.0,180,116.442892
12.0,12,116.515606
133.0,133,117.248262
14.0,14,117.333085
82.0,82,117.816306
110.0,110,118.452198
151.0,151,119.36544
17.0,17,119.472709
14.0,14,119.559237
13.0,13,119.642977
16.0,16,119.743831
13.0,13,119.821934
13.0,13,119.907693
24.0,24,120.059389
24.0,24,120.211711
22.0,22,120.354036
11.0,11,120.420575
47.0,47,120.706884
203.0,203,121.910797
22.0,22,122.049017
37.0,37,122.275671
24.0,24,122.428928
30.0,30,122.610908
16.0,16,122.709
21.0,21,122.838696
44.0,44,123.106258
14.0,14,123.191008
34.0,34,123.38144
25.0,25,123.52513
39.0,39,123.75098
49.0,49,124.032426
38.0,38,124.258112
33.0,33,124.457379
32.0,32,124.637951
88.0,88,125.153177
51.0,51,125.483269
44.0,44,125.75646
45.0,45,126.033573
45.0,45,126.304714
51.0,51,126.604803
109.0,109,127.262012
60.0,60,127.628085
49.0,49,127.921422
54.0,54,128.251162
71.0,71,128.678818
55.0,55,129.008239
60.0,60,129.370817
54.0,54,129.702538
51.0,51,130.006681
53.0,53,130.332992
54.0,54,130.677645
50.0,50,130.979141
55.0,55,131.3145
52.0,52,131.638396
53.0,53,131.959913
61.0,61,132.342486
51.0,51,132.657663
51.0,51,132.956301
63.0,63,133.318125
58.0,58,133.657186
64.0,64,134.038397
48.0,48,134.337062
61.0,61,134.708231
46.0,46,134.987919
58.0,58,135.338582
44.0,44,135.606792
52.0,52,135.936358
53.0,53,136.277374
53.0,53,136.61498
54.0,54,136.955348
52.0,52,137.270514
42.0,42,137.511059
57.0,57,137.83009
46.0,46,138.093114
55.0,55,138.404003
49.0,49,138.688574
56.0,56,139.008971
49.0,49,139.291621
14.0,14,139.371473
26.0,26,139.518659
43.0,43,139.762426
44.0,44,140.009055
48.0,48,140.283998
52.0,52,140.581756
46.0,46,140.847115
46.0,46,141.105892
39.0,39,141.334224
71.0,71,141.74559
40.0,40,141.969452
61.0,61,142.322497
40.0,40,142.556883
64.0,64,142.918589
62.0,62,143.262692
65.0,65,143.623118
63.0,63,143.979084
61.0,61,144.322296
60.0,60,144.665552
63.0,63,145.017502
65.0,65,145.383137
65.0,65,145.747045
72.0,72,146.145425
63.0,63,146.499862
85.0,85,146.991251
58.0,58,147.303838
59.0,59,147.62394
65.0,65,147.978085
41.0,41,148.198521
40.0,40,148.41188
89.0,89,148.888501
62.0,62,149.235044
62.0,62,149.590819
33.0,33,149.782872
73.0,73,150.190599
48.0,48,150.451396
42.0,42,150.674267
81.0,81,151.097691
38.0,38,151.303245
44.0,44,151.53937
52.0,52,151.820227
25.0,25,151.944087
43.0,43,152.17382
100.0,100,152.710966
32.0,32,152.881905
40.0,40,153.092277
43.0,43,153.325803
89.0,89,153.835346
47.0,47,154.111957
48.0,48,154.381548
109.0,109,154.975601
36.0,36,155.192248
49.0,49,155.471655
56.0,56,155.80116
52.0,52,156.078036
55.0,55,156.362817
48.0,48,156.636311
48.0,48,156.918921
109.0,109,157.553368
60.0,60,157.925287
38.0,38,158.161179
48.0,48,158.46679
51.0,51,158.778693
56.0,56,159.123896
136.0,136,159.965013
44.0,44,160.241884
49.0,49,160.544507
39.0,39,160.786515
41.0,41,161.038808
70.0,70,161.458443
37.0,37,161.689347
83.0,83,162.207194
57.0,57,162.53877
46.0,46,162.811816
51.0,51,163.125532
53.0,53,163.460459
60.0,60,163.831419
54.0,54,164.164848
61.0,61,164.535839
58.0,58,164.889335
33.0,33,165.093924
46.0,46,165.365645
41.0,41,165.628315
41.0,41,165.876338
33.0,33,166.06827
42.0,42,166.299301
30.0,30,166.474815
37.0,37,166.686211
52.0,52,166.982813
49.0,49,167.268562
54.0,54,167.574074
56.0,56,167.894428
36.0,36,168.104607
43.0,43,168.374209
34.0,34,168.579943
47.0,47,168.864442
37.0,37,169.073678
30.0,30,169.248767
43.0,43,169.49536
40.0,40,169.721012
38.0,38,169.943955
43.0,43,170.199084
33.0,33,170.390449
39.0,39,170.620467
29.0,29,170.793451
33.0,33,170.988255
36.0,36,171.202934
35.0,35,171.410166
33.0,33,171.605
35.0,35,171.803694
28.0,28,171.975174
33.0,33,172.163834
41.0,41,172.396654
36.0,36,172.607238
34.0,34,172.81658
28.0,28,172.978721
48.0,48,173.248512
34.0,34,173.451127
50.0,50,173.734521
49.0,49,174.012347
54.0,54,174.342232
38.0,38,174.575286
34.0,34,174.782025
51.0,51,175.091787
56.0,56,175.433919
56.0,56,175.785583
54.0,54,176.099281
51.0,51,176.406103
36.0,36,176.621616
55.0,55,176.95704
54.0,54,177.269179
56.0,56,177.588712
52.0,52,177.897258
61.0,61,178.278168
60.0,60,178.649336
33.0,33,178.855059
56.0,56,179.196873
58.0,58,179.557853
54.0,54,179.887411
53.0,53,180.207377
60.0,60,180.583959
59.0,59,180.942412
42.0,42,181.196652
58.0,58,181.562802
51.0,51,181.881317
58.0,58,182.20734
58.0,58,182.534228
58.0,58,182.86155
69.0,69,183.270601
48.0,48,183.558188
24.0,24,183.706929
49.0,49,184.003102
61.0,61,184.377218
67.0,67,184.794995
75.0,75,185.239457
10.0,10,185.301692
18.0,18,185.39949
28.0,28,185.555825
60.0,60,185.904729
76.0,76,186.359478
16.0,16,186.459452
72.0,72,186.873877
70.0,70,187.274074
16.0,16,187.363186
66.0,66,187.767221
79.0,79,188.251918
82.0,82,188.754691
82.0,82,189.256356
16.0,16,189.349551
64.0,64,189.728942
98.0,98,190.33279
14.0,14,190.417898
89.0,89,190.928807
10.0,10,190.989545
86.0,86,191.47014
13.0,13,191.540785
12.0,12,191.60429
187.0,187,192.726999
85.0,85,193.233617
45.0,45,193.500789
48.0,48,193.786155
13.0,13,193.864096
92.0,92,194.421482
92.0,92,194.974987
13.0,13,195.053149
44.0,44,195.317653
14.0,14,195.403668
12.0,12,195.476725
11.0,11,195.543764
16.0,16,195.640451
13.0,13,195.71984
215.0,215,196.998315
80.0,80,197.47759
84.0,84,197.99259
