#{"t_start": 1762185516.4150581, "env_id": "None"}
r,l,t
-3.47,217,0.018311
-2.81,251,0.036477
-2.58,158,0.047965
-3.12,152,0.059042
-16.48,828,0.118929
-7.72,372,0.145968
-7.27,377,0.173373
-10.63,433,0.205318
-11.95,545,0.244852
-18.71,941,0.313201
-2.88,148,0.324001
-16.65,855,0.572865
-21.17,967,1.290384
-1.21,131,1.388507
-1.71,161,1.506279
-9.92,612,1.96657
-9.95,605,2.420083
-21.3,1000,3.172944
-11.87,497,3.551732
-8.07,417,3.878868
-14.36,716,4.439866
-20.7,1000,5.206686
-9.12,492,5.588371
-5.4,300,5.825214
-6.56,296,6.054424
-1.47,137,6.160383
-0.45,95,6.234864
-2.75,145,6.345217
-5.6,320,6.592187
-2.75,225,6.768684
-11.3,470,7.140928
-7.91,361,7.432994
-7.85,335,7.703686
-7.57,467,8.075662
-16.64,784,8.695011
-8.27,437,9.045039
-8.81,431,9.381366
-5.75,285,9.609121
-14.67,657,10.131462
-4.1,190,10.282346
-3.81,171,10.419981
-7.79,309,10.666365
-13.3,630,11.18112
-5.76,316,11.440279
-5.96,296,11.677438
-4.77,247,11.877584
-3.68,208,12.048932
-9.63,453,12.423288
-2.07,157,12.555772
-4.27,217,12.732966
-4.51,241,12.927987
-3.18,198,13.091695
-4.31,221,13.277367
-7.62,342,13.557748
-8.35,385,13.874295
-1.61,91,13.947692
-11.38,478,14.343065
-6.57,267,14.56209
-2.21,131,14.669389
-8.37,387,14.997635
-11.01,471,15.395461
-10.69,459,15.78362
-1.93,143,15.900292
-6.9,290,16.143778
-3.89,199,16.310335
-6.51,301,16.561044
-1.41,91,16.63782
0.05,65,16.692749
-6.73,243,16.906084
-9.51,441,17.273882
-16.87,697,17.86335
-14.34,574,18.350021
-6.98,338,18.63373
-2.06,126,18.745731
-9.46,346,19.038558
-4.23,213,19.219842
-9.26,386,19.549799
-2.8,160,19.693288
-8.46,306,19.960076
-4.4,220,20.152187
-9.19,369,20.476633
-2.75,145,20.603335
-3.17,187,20.767353
-15.26,646,21.327114
-3.23,193,21.49118
-2.53,123,21.598902
-1.07,77,21.666395
-11.55,505,22.127211
-22.84,844,22.870544
-1.01,111,22.96523
-1.82,102,23.055509
-11.18,458,23.45279
-7.48,328,23.745675
-6.1,230,23.952096
-9.51,401,24.30826
-15.62,682,24.921039
-7.1,330,25.208443
-9.94,394,25.563335
-2.43,133,25.679891
-6.33,243,25.889943
-1.03,73,25.953299
-4.51,181,26.118658
-14.81,511,26.579746
-8.55,365,26.91017
-0.66,66,26.9734
-16.05,615,27.527404
-0.96,96,27.615051
-5.82,262,27.85425
-3.95,165,28.003572
-19.88,728,28.663376
-1.36,76,28.732367
-12.96,476,29.163922
-1.88,128,29.279385
-8.7,390,29.639025
-8.62,322,29.930823
-6.93,243,30.155326
-0.92,72,30.221414
-5.55,205,30.410056
-10.95,365,30.746797
-8.28,368,31.086873
-3.41,151,31.227897
-4.83,193,31.40672
-13.85,475,31.845376
-5.11,241,32.068968
-4.17,167,32.224993
-3.63,173,32.379422
-2.48,108,32.481064
-7.86,326,32.789507
0.17,53,32.836593
-24.1,850,33.632204
-10.26,346,33.93618
-4.45,215,34.133676
-13.15,445,34.520795
-18.26,586,35.041209
-1.48,88,35.115602
-0.06,46,35.165172
-5.01,211,35.365721
-5.36,216,35.561543
-15.05,495,36.041173
-9.35,385,36.409447
-6.64,244,36.644188
-3.27,137,36.778921
-3.51,121,36.89461
-9.08,328,37.215994
-11.02,422,37.63044
-9.39,369,37.988775
-0.52,52,38.039406
-1.91,101,38.133699
-8.67,317,38.450948
-8.98,298,38.748361
-4.05,155,38.899581
-14.17,487,39.381489
-6.49,259,39.641501
-17.37,567,40.22304
-7.49,259,40.474949
-22.81,751,41.214732
-8.23,273,41.481586
-8.57,287,41.766008
-34.4,1000,42.751551
-15.1,470,43.221128
-7.68,248,43.469543
-8.24,264,43.736847
-9.48,328,44.075952
-25.11,761,44.838251
-4.81,171,45.008835
-33.2,1000,45.989666
-2.09,99,46.087341
-16.87,517,46.595301
-6.79,229,46.820085
-16.56,516,47.339155
-2.68,108,47.443745
-25.44,764,48.195372
-36.0,1000,49.152977
-6.68,228,49.367119
-10.54,314,49.680203
-21.83,633,50.405086
-25.77,747,51.243886
-24.87,737,52.002476
-18.93,583,52.606451
-32.74,994,53.590044
-34.5,1000,54.579402
-35.0,1000,55.573244
-35.3,1000,56.567412
-32.71,981,57.544161
-14.78,458,58.007369
-27.08,788,58.784762
-35.8,1000,59.728485
-25.17,767,60.451208
-11.97,387,60.816869
-9.98,318,61.114158
-30.93,903,61.963097
-6.47,197,62.14923
-8.34,274,62.408916
-17.04,524,62.901677
-9.23,293,63.17479
-7.22,262,63.423072
-8.7,290,63.716083
-24.9,730,64.439623
-15.18,478,64.918793
-5.97,207,65.125981
