#{"t_start": 1763397373.8643587, "env_id": "None"}
r,l,t
-760.0,50,0.059016
-353.0,50,0.109904
-782.0,50,0.163879
-331.0,50,0.217035
-364.0,50,0.266318
-375.0,50,0.317707
-804.0,50,0.372533
-298.0,50,0.430594
-221.0,50,0.481288
-265.0,50,0.53917
-452.0,50,0.590391
-551.0,50,0.64233
-155.0,50,0.69338
-265.0,50,0.744995
-45.0,50,0.794451
-331.0,50,0.846586
-551.0,50,0.896836
-474.0,50,0.946164
-23.0,50,0.992707
-441.0,50,1.041573
-2509.0,50,1.448334
-2058.0,50,1.920585
-2179.0,50,2.339418
-2377.0,50,2.737859
-1442.0,50,3.127471
-2069.0,50,3.561651
-2069.0,50,4.027124
-2311.0,50,4.486204
-2498.0,50,4.963929
-2168.0,50,5.433862
-2630.0,50,5.902887
-2630.0,50,6.400321
-1299.0,50,6.886451
-2168.0,50,7.35055
-1970.0,50,7.786981
-1497.0,50,8.240653
-1068.0,50,8.708214
-1761.0,50,9.176555
-1728.0,50,9.647242
-1519.0,50,10.091369
-2278.0,50,10.545614
-1497.0,50,10.967097
-2058.0,50,11.441727
-1079.0,50,11.864508
-848.0,50,12.324538
-298.0,50,12.77861
-1277.0,50,13.238523
-1079.0,50,13.693028
-419.0,50,14.16284
-947.0,50,14.648453
-540.0,50,15.128155
-628.0,50,15.606019
-650.0,50,16.082549
-617.0,50,16.552079
-1464.0,50,17.021725
-1376.0,50,17.493067
-1475.0,50,17.946285
-1112.0,50,18.39198
-210.0,50,18.834927
-199.0,50,19.278124
-958.0,50,19.751559
-518.0,50,20.253819
-100.0,50,20.729566
-529.0,50,21.172854
-320.0,50,21.620715
-320.0,50,22.088924
-276.0,50,22.558657
-1079.0,50,23.009587
-617.0,50,23.466295
-320.0,50,23.923821
-419.0,50,24.385869
-760.0,50,24.862288
-617.0,50,25.341722
-430.0,50,25.851101
-991.0,50,26.336878
-1299.0,50,26.788216
-518.0,50,27.201903
-859.0,50,27.647767
-661.0,50,28.121386
-639.0,50,28.592556
-738.0,50,29.006307
-881.0,50,29.409038
-309.0,50,29.843466
-331.0,50,30.295229
-738.0,50,30.776413
-650.0,50,31.244356
-1134.0,50,31.716515
-848.0,50,32.184771
-1189.0,50,32.657808
-529.0,50,33.118552
-738.0,50,33.567661
-199.0,50,34.017258
-210.0,50,34.466208
-947.0,50,34.930271
-749.0,50,35.39663
-430.0,50,35.860914
-848.0,50,36.326608
-958.0,50,36.773515
-672.0,50,37.298459
-870.0,50,37.727702
-408.0,50,38.124162
-188.0,50,38.565944
-1079.0,50,39.022704
-727.0,50,39.478165
-617.0,50,39.943763
-419.0,50,40.359218
-1277.0,50,40.764735
-188.0,50,41.167803
-188.0,50,41.572562
-320.0,50,42.036086
-100.0,50,42.501477
-969.0,50,42.953214
-540.0,50,43.410933
-276.0,50,43.866196
-738.0,50,44.313481
-738.0,50,44.754277
-859.0,50,45.199294
21.0,50,45.64294
-639.0,50,46.076723
-100.0,50,46.524317
-1508.0,50,46.998754
-331.0,50,47.463419
-430.0,50,47.92333
-738.0,50,48.388777
-870.0,50,48.85919
-1200.0,50,49.283766
-320.0,50,49.750283
-617.0,50,50.191587
-1079.0,50,50.631769
-969.0,50,51.089398
-738.0,50,51.559568
-628.0,50,52.013349
-749.0,50,52.438828
10.0,50,52.856786
-430.0,50,53.271477
-1057.0,50,53.719728
-1079.0,50,54.177175
-540.0,50,54.635975
-650.0,50,55.081936
-507.0,50,55.533888
-1.0,50,55.999686
-452.0,50,56.414397
21.0,50,56.837222
-727.0,50,57.272612
-782.0,50,57.728388
-1.0,50,58.191961
-529.0,50,58.660796
-749.0,50,59.132178
-540.0,50,59.59586
-760.0,50,60.055686
-430.0,50,60.518991
-749.0,50,60.946672
-617.0,50,61.375895
-947.0,50,61.848443
-859.0,50,62.317989
-309.0,50,62.786981
-958.0,50,63.245665
-727.0,50,63.705127
-430.0,50,64.142432
-1068.0,50,64.59771
-980.0,50,65.060005
-749.0,50,65.535256
-738.0,50,65.999942
-320.0,50,66.466732
-177.0,50,66.922923
-749.0,50,67.370568
-650.0,50,67.832219
-859.0,50,68.29227
-1.0,50,68.758437
-958.0,50,69.218961
-221.0,50,69.663907
-320.0,50,70.129047
-760.0,50,70.584918
-419.0,50,71.037609
-320.0,50,71.512685
-430.0,50,71.970206
10.0,50,72.441984
-958.0,50,72.931048
-430.0,50,73.370437
-628.0,50,73.821859
-430.0,50,74.287707
-749.0,50,74.758081
-1310.0,50,75.228158
-540.0,50,75.740887
-650.0,50,76.220433
-980.0,50,76.678231
-320.0,50,77.13854
-430.0,50,77.605864
-320.0,50,78.079265
-738.0,50,78.549708
-760.0,50,79.016156
-309.0,50,79.48671
-331.0,50,79.95618
-1079.0,50,80.421228
-210.0,50,80.876998
-639.0,50,81.336153
-100.0,50,81.808622
-419.0,50,82.27112
10.0,50,82.736263
-749.0,50,83.191063
-419.0,50,83.654059
-540.0,50,84.114847
-749.0,50,84.571285
-749.0,50,85.020725
-738.0,50,85.474235
-760.0,50,85.928342
-881.0,50,86.35748
-661.0,50,86.794844
-419.0,50,87.248213
-661.0,50,87.71724
-650.0,50,88.195162
-551.0,50,88.67099
-859.0,50,89.13569
-760.0,50,89.604154
-320.0,50,90.076611
-749.0,50,90.534649
-320.0,50,90.993959
-529.0,50,91.444823
-419.0,50,91.902525
-430.0,50,92.358283
-309.0,50,92.786624
-760.0,50,93.204985
