#{"t_start": 1762142996.4382408, "env_id": "None"}
r,l,t
-21.48,968,0.818745
-15.21,711,0.863059
-9.2,380,0.886694
-7.3,350,0.908762
-8.81,351,0.949469
-21.6,1000,1.011525
-16.07,817,1.062693
-16.74,654,1.471764
-8.22,382,1.748857
-5.58,318,1.976814
-22.1,1000,2.719028
-20.4,940,3.451538
-24.8,1000,4.208482
-14.38,578,4.644833
-20.15,925,5.337546
-18.1,730,5.895489
-5.95,325,6.143463
-23.1,1000,6.900308
-25.0,1000,7.666208
-22.0,1000,8.447681
-24.8,1000,9.231112
-25.0,1000,10.011292
-24.6,1000,10.841309
-23.9,1000,11.651088
-24.3,1000,12.452435
-24.6,1000,13.269036
-24.9,1000,14.094481
-22.7,1000,14.905889
-21.7,1000,15.730335
-23.8,1000,16.568604
-23.2,1000,17.412818
-22.9,1000,18.255977
-25.8,1000,19.108958
-4.44,224,19.303109
-23.7,1000,20.154918
-17.11,781,20.81978
-13.81,671,21.398682
-1.59,129,21.508648
-3.67,257,21.723163
-4.29,259,21.941075
-8.36,436,22.310123
-4.1,210,22.489267
-5.3,270,22.721527
-5.61,311,22.987306
-2.51,201,23.15777
-3.97,247,23.368497
-2.61,191,23.534774
-0.78,98,23.624235
-7.13,403,23.983566
-0.45,75,24.04839
-2.95,185,24.204494
-0.87,97,24.288914
-0.86,86,24.367191
-0.42,62,24.422848
-3.15,165,24.563454
-1.97,167,24.714416
0.23,47,24.75631
-2.24,124,24.86565
-1.62,122,24.973255
-2.05,175,25.129685
-0.17,87,25.20887
-1.43,133,25.327654
-2.05,155,25.469316
-9.68,548,25.967461
-5.18,318,26.250259
-6.24,384,26.593268
-3.02,242,26.813662
0.45,45,26.853262
-0.47,77,26.921003
-3.15,225,27.124834
-4.83,313,27.410295
-2.84,244,27.630866
-4.56,276,27.885359
-5.11,361,28.217811
-7.25,275,28.464019
-0.03,73,28.530478
-9.51,561,29.040791
-3.36,196,29.218145
-0.23,73,29.286062
-0.36,76,29.357196
-1.33,123,29.466928
0.38,42,29.507454
-0.9,90,29.586778
-2.17,167,29.737603
-6.96,456,30.143045
-3.81,291,30.419297
-2.63,193,30.597303
-2.75,165,30.750058
