#{"t_start": 1762148992.4851944, "env_id": "None"}
r,l,t
-7.01,371,0.025255
-4.45,295,0.043584
-13.23,653,0.083894
-21.4,1000,0.145432
-21.57,967,0.206493
-22.6,940,0.264511
-21.5,1000,0.478363
-22.4,1000,1.225724
-2.64,144,1.333517
-2.64,204,1.485758
-9.56,436,1.810107
-22.7,1000,2.559099
-22.9,1000,3.317111
-8.68,348,3.582675
-25.1,1000,4.350771
-11.25,595,4.815724
-25.8,1000,5.583962
-13.26,606,6.049556
-4.16,196,6.203047
-12.2,440,6.543027
-7.46,346,6.811369
-24.1,1000,7.597544
-8.37,447,7.948117
-11.81,511,8.355128
-11.75,485,8.740589
0.17,53,8.785599
-5.05,215,8.953663
-7.11,401,9.271899
-2.52,212,9.439445
-3.97,267,9.650999
-9.81,371,9.944311
-24.29,939,10.696364
-26.5,1000,11.503738
-24.0,1000,12.320359
-23.5,1000,13.143194
-22.5,1000,13.962656
-25.4,1000,14.790749
-27.0,1000,15.622872
-21.8,1000,16.463425
-24.8,1000,17.306976
-23.7,1000,18.157508
-21.6,1000,19.009352
-22.8,1000,19.863556
-22.6,1000,20.723457
-23.5,1000,21.581358
-21.4,1000,22.464362
-23.2,1000,23.343858
-21.5,1000,24.227112
-22.4,1000,25.114569
-17.72,872,25.879272
-4.56,276,26.124975
-20.32,952,26.982519
-23.4,1000,27.876254
-21.3,1000,28.787727
-12.83,673,29.398193
-0.33,103,29.490877
-5.56,396,29.85295
-2.84,184,30.018551
-0.31,101,30.110614
-7.52,472,30.547883
-3.52,272,30.7977
-0.02,82,30.874015
-1.27,157,31.018988
-1.09,119,31.12894
-2.41,191,31.306366
-1.42,162,31.457613
-7.09,479,31.909925
-0.38,78,31.982734
-10.18,498,32.442199
-6.04,264,32.685193
-18.8,1000,33.619284
-4.6,300,33.902076
-11.38,698,34.552838
-2.95,205,34.740973
-2.97,227,34.952006
-6.47,357,35.283469
-5.56,356,35.617488
-7.29,479,36.06214
-2.74,214,36.265902
-0.71,121,36.382622
-3.82,302,36.667972
-9.43,593,37.231895
-3.46,246,37.460267
0.05,65,37.520412
-5.4,380,37.874917
-2.56,216,38.083526
-1.96,196,38.270337
-1.0,120,38.383104
-0.44,104,38.482939
-4.63,313,38.786755
-1.8,160,38.937157
-2.46,246,39.170955
-6.41,511,39.662077
-9.81,691,40.327446
-9.98,698,40.996365
-2.49,259,41.24472
-0.98,178,41.418067
-4.44,424,41.823916
-0.79,109,41.929534
-0.82,162,42.087055
-0.47,137,42.217039
-2.59,249,42.458338
-0.28,88,42.54305
-0.08,68,42.607601
-0.86,126,42.727786
-1.18,178,42.900451
-2.4,260,43.151535
0.01,89,43.238599
-13.8,1000,44.215025
-1.28,188,44.398146
-0.5,110,44.504682
-1.52,152,44.652269
-13.5,1000,45.634946
-4.12,412,46.037158
-1.01,171,46.206228
-10.64,924,47.120629
-11.5,1000,48.109986
-0.84,184,48.297968
-0.01,111,48.408355
-1.6,240,48.647649
-1.9,270,48.915685
0.06,94,49.009278
-4.15,465,49.47176
-1.48,228,49.698548
-13.8,1000,50.690926
-2.31,301,50.99122
-4.7,490,51.475617
-7.3,750,52.220795
-1.1,210,52.430829
-11.9,1000,53.428737
-11.1,1000,54.43257
-0.26,126,54.558208
-11.1,1000,55.550381
-9.71,921,56.464898
-7.44,744,57.199141
0.36,64,57.263215
-11.4,1000,58.262267
-2.1,290,58.554712
-4.05,455,59.010532
-11.3,1000,60.03692
-1.44,184,60.217804
-6.74,694,60.904086
-0.48,148,61.050103
-2.55,325,61.374261
-0.3,70,61.442014
-0.25,115,61.557343
0.12,88,61.644829
0.29,61,61.704446
-3.28,68,61.771809
-14.99,169,61.938602
-15.9,250,62.187519
-5.23,93,62.28006
-2.21,91,62.371342
-2.56,156,62.526551
-14.3,1000,63.519167
-11.8,1000,64.513646
-11.2,1000,65.515302
-7.13,723,66.231958
-0.84,184,66.416182
-2.19,269,66.682565
-12.5,1000,67.675873
-2.71,321,67.994236
-1.26,186,68.179413
-50.54,814,68.991675
-15.0,1000,69.985066
-1.17,207,70.190207
-9.29,959,71.142842
-2.34,334,71.473794
-4.44,304,71.774522
-11.1,1000,72.775941
-2.2,300,73.078773
-36.2,1000,74.075022
-12.0,1000,75.063547
-19.7,1000,76.051222
-10.2,1000,77.050737
-10.4,1000,78.041995
-6.43,513,78.558925
-11.0,1000,79.554075
-10.6,1000,80.542086
-10.4,1000,81.529919
-10.6,1000,82.515773
-10.7,1000,83.513999
-2.74,334,83.84217
-5.46,586,84.437016
-14.64,644,85.082318
-3.93,463,85.542632
-10.8,1000,86.539842
-6.01,631,87.169734
-10.9,1000,88.184603
-12.2,1000,89.173964
-11.4,1000,90.164467
-5.54,554,90.712906
-8.64,844,91.54769
0.35,75,91.622077
-5.62,602,92.214637
-1.09,179,92.388567
-10.6,1000,93.383071
-10.6,1000,94.373096
-11.4,1000,95.362365
-1.91,281,95.642916
-11.0,1000,96.648207
-8.0,800,97.441524
-0.98,178,97.618534
-8.5,850,98.47171
-0.92,192,98.666012
-2.59,329,98.993845
-0.83,193,99.186755
-11.3,1000,100.182714
-2.38,298,100.488076
-11.4,1000,101.494166
-11.3,1000,102.504379
-11.0,1000,103.515366
-3.77,447,103.955642
-11.6,1000,104.95194
-6.79,729,105.683512
-12.3,1000,106.672265
-12.1,1000,107.683183
-11.3,1000,108.686382
-10.8,1000,109.69304
-10.9,1000,110.696782
-0.02,102,110.796575
-6.78,718,111.510945
-2.36,296,111.802557
0.04,96,111.896067
-6.21,651,112.537686
-11.4,1000,113.527938
-11.3,1000,114.532741
-11.2,1000,115.519606
-10.6,1000,116.506505
-10.5,1000,117.505056
-1.53,243,117.745286
-4.62,522,118.264914
-12.0,1000,119.251505
-6.6,660,119.903869
-11.8,1000,120.89067
-11.0,1000,121.893426
-2.59,349,122.243583
0.16,84,122.326526
-13.65,415,122.737753
-3.91,481,123.218347
-3.42,402,123.614774
-1.04,184,123.798072
-11.2,1000,124.793262
-3.53,363,125.154901
0.13,97,125.25024
-14.58,298,125.552614
-42.04,924,126.470286
-0.76,176,126.646347
-3.55,445,127.087183
-4.66,506,127.585816
-10.39,349,127.93056
-1.09,219,128.149434
-10.25,995,129.112337
-11.6,1000,130.034147
-5.01,551,130.554688
-6.18,658,131.190713
-11.3,1000,132.122456
-11.4,1000,133.067194
-4.36,516,133.555902
-11.4,1000,134.501036
-5.59,589,135.057991
-25.81,711,135.742556
-4.0,480,136.216913
-0.88,188,136.402732
-10.8,1000,137.398536
-10.5,1000,138.402891
-11.0,1000,139.397983
-7.42,742,140.132298
-11.1,1000,141.079154
-4.34,474,141.519171
-3.35,425,141.91509
-10.6,1000,142.853814
-10.2,1000,143.794274
-10.5,1000,144.793353
0.22,78,144.872235
-3.05,375,145.24451
-3.62,402,145.642855
-6.64,704,146.343349
-2.36,336,146.681906
-0.26,126,146.807812
-10.8,1000,147.817062
-10.7,1000,148.825872
-9.81,971,149.807263
-10.9,1000,150.811987
-1.46,206,151.017986
-2.99,349,151.366838
-2.77,347,151.709156
-0.49,139,151.851431
-1.92,232,152.087494
-10.7,1000,153.100115
-6.19,609,153.709893
-1.48,228,153.939202
-8.02,882,154.836173
-11.7,1000,155.825676
-11.4,1000,156.825858
-0.03,93,156.91961
-1.34,234,157.154367
-2.16,316,157.473024
-11.2,1000,158.465805
-2.12,292,158.754524
-10.7,1000,159.746642
-11.0,1000,160.730443
-11.0,1000,161.719033
-7.2,800,162.515458
-11.7,1000,163.506207
-11.3,1000,164.495218
-2.78,338,164.827671
-5.89,639,165.460416
-12.4,1000,166.448554
0.69,41,166.488837
-10.8,1000,167.488998
-11.3,1000,168.484854
-6.07,697,169.181069
-7.79,789,169.967074
-2.16,316,170.282808
-0.23,113,170.395164
-10.33,923,171.314002
-39.46,586,171.892151
-2.87,337,172.227986
-10.1,1000,173.229293
-3.23,413,173.643591
-9.42,922,174.564245
-11.2,1000,175.567261
-8.04,824,176.394921
-11.0,1000,177.400013
-11.3,1000,178.399986
-3.31,421,178.821996
-5.25,575,179.395072
-15.31,321,179.714506
-24.9,1000,180.711436
-0.72,172,180.882273
-7.13,743,181.626481
-2.94,374,182.000467
-1.56,236,182.246948
0.01,89,182.338499
-0.43,153,182.490625
-0.68,168,182.656966
-5.53,583,183.237035
-6.8,680,183.918742
-11.6,1000,184.912468
-12.4,1000,185.915602
-12.0,1000,186.914722
-2.18,298,187.217691
-21.3,1000,188.222002
-3.52,392,188.624086
-5.93,643,189.279478
-2.13,303,189.586072
-11.4,1000,190.584024
-12.2,1000,191.572506
-12.2,1000,192.566573
-11.3,1000,193.571437
-11.3,1000,194.569381
-11.5,1000,195.572718
-2.29,319,195.889174
-0.58,138,196.023542
-11.3,1000,197.022809
-11.2,1000,198.019732
-6.92,772,198.787792
-10.9,1000,199.78681
-10.6,1000,200.789227
-4.47,537,201.318628
-6.25,675,201.984952
-11.2,1000,202.976107
-11.6,1000,203.976624
-0.68,148,204.122814
-1.7,270,204.393596
-2.63,313,204.704681
-7.24,364,205.065444
-9.56,936,205.98698
-7.89,819,206.804755
-12.1,1000,207.792475
-11.8,1000,208.783252
-11.5,1000,209.774262
-10.9,1000,210.765115
-3.71,401,211.16452
-2.41,291,211.45248
-9.15,885,212.328516
-11.0,1000,213.320712
-0.45,135,213.452966
-11.6,1000,214.44429
-5.12,512,214.96199
-11.0,1000,215.951924
-11.5,1000,216.939957
-11.0,1000,217.932308
-11.4,1000,218.931212
-10.4,1000,219.923295
-2.0,300,220.220052
-5.38,538,220.751548
-3.01,371,221.120908
-5.39,589,221.701379
-10.05,975,222.669514
-40.86,466,223.130542
-13.8,1000,224.118339
-11.1,1000,225.106786
-4.55,565,225.671799
-10.6,1000,226.662194
-4.36,516,227.176352
-1.98,258,227.430941
-11.8,1000,228.425729
-7.95,825,229.247048
-6.81,751,229.993376
-4.0,420,230.411314
-1.04,204,230.613941
0.31,79,230.693562
-5.0,540,231.230988
-0.64,164,231.394595
-27.99,649,232.044153
-3.51,421,232.464118
-6.9,710,233.173181
-0.35,125,233.302054
-1.72,212,233.511025
-0.39,109,233.617821
-0.5,150,233.768442
-6.91,661,234.424835
-0.96,176,234.598789
-3.13,423,235.023358
-5.89,599,235.617952
-0.81,171,235.786133
-1.03,193,235.979826
-0.0,100,236.07911
-6.7,730,236.803975
-27.69,639,237.446681
-2.79,329,237.775265
-1.34,214,237.989058
-2.86,306,238.292356
-11.2,540,238.832794
-3.59,409,239.238349
-10.9,1000,240.233028
-11.9,1000,241.226311
-11.2,1000,242.217737
-11.1,1000,243.225273
-1.13,183,243.407746
-11.3,1000,244.403698
-12.3,1000,245.395005
-0.39,129,245.524527
-1.46,246,245.774351
-7.95,825,246.592206
-7.7,750,247.339752
-11.0,1000,248.335311
-11.5,1000,249.330338
-1.96,276,249.602935
-0.82,162,249.7616
-1.84,244,250.003793
-10.4,1000,251.000073
-4.61,531,251.52871
-4.99,569,252.094787
-10.9,1000,253.090321
-11.7,1000,254.082057
-7.9,790,254.866031
-11.6,1000,255.857702
-11.1,1000,256.85011
-11.2,1000,257.861354
-11.5,1000,258.85818
-11.3,1000,259.854691
0.45,45,259.898455
-7.44,764,260.658841
-2.23,273,260.930656
-9.12,872,261.756181
-5.97,627,262.357302
-8.82,902,263.260259
-7.58,758,264.018582
-0.07,117,264.13483
-2.27,317,264.452779
-9.31,961,265.411639
-5.47,577,265.984133
-6.66,706,266.685072
-1.9,270,266.957695
-10.3,1000,267.949682
-10.9,1000,268.948881
-10.8,1000,269.949482
-1.05,195,270.143549
-9.77,967,271.095813
-10.7,1000,272.097298
-10.8,1000,273.100289
-10.5,1000,274.102286
-6.19,649,274.753486
-13.74,194,274.944917
-14.15,585,275.525152
-10.52,432,275.955252
-10.8,1000,276.95242
-3.27,377,277.330343
-16.1,1000,278.331849
-7.83,773,279.09914
-10.8,1000,280.103534
-2.08,308,280.411075
-10.9,1000,281.413708
-4.63,473,281.885643
0.06,94,281.980778
-4.88,548,282.528645
-0.43,133,282.660188
-1.31,221,282.879632
-4.81,511,283.394506
-9.7,890,284.273535
-10.27,977,285.250054
-9.39,929,286.170102
