#1764161910
steps,r,l,t
50,-3180,50,0.02119588851928711
100,-2949,50,0.04368925094604492
150,-3213,50,0.06674909591674805
200,-4214,50,0.0898737907409668
250,-2971,50,0.11236453056335449
300,-2817,50,0.13353824615478516
350,-2058,50,0.15508675575256348
400,-2707,50,0.17850089073181152
450,-3620,50,0.1985158920288086
500,-2542,50,0.22168731689453125
550,-2014,50,0.24403595924377441
600,-2454,50,0.2661256790161133
650,-3224,50,0.2875189781188965
700,-3389,50,0.3109419345855713
750,-3477,50,0.33283519744873047
800,-2828,50,0.3573148250579834
850,-2542,50,0.379345178604126
900,-3257,50,0.4006693363189697
950,-3114,50,0.4236147403717041
1000,-2971,50,0.44725823402404785
1050,-3323,50,0.46919965744018555
1100,-3565,50,0.49176526069641113
1150,-2839,50,0.5150258541107178
1200,-3037,50,0.5390832424163818
1250,-3499,50,0.5633726119995117
1300,-2784,50,0.5846967697143555
1350,-3719,50,0.6074159145355225
1400,-2938,50,0.6318938732147217
1450,-3246,50,0.6541266441345215
1500,-2421,50,0.676795482635498
1550,-2377,50,0.701711893081665
1600,-3026,50,0.727306604385376
1650,-2223,50,0.7485496997833252
1700,-3763,50,0.7727065086364746
1750,-2509,50,0.7972424030303955
1800,-4027,50,0.8217012882232666
1850,-3499,50,0.8462011814117432
1900,-2047,50,0.8689806461334229
1950,-3059,50,0.8917632102966309
2000,-3323,50,0.9156453609466553
2050,-2707,50,0.9376678466796875
2100,-2619,50,0.961951494216919
2150,-2179,50,0.9836935997009277
2200,-2960,50,1.00551438331604
2250,-2553,50,1.0277824401855469
2300,-3774,50,1.051114559173584
2350,-3059,50,1.07252836227417
2400,-3422,50,1.0940947532653809
2450,-2652,50,1.1187372207641602
2500,-2773,50,1.1433002948760986
2550,-3675,50,1.167220115661621
2600,-2740,50,1.1900105476379395
2650,-3499,50,1.2132747173309326
2700,-3026,50,1.2402942180633545
2750,-2982,50,1.2630469799041748
2800,-3114,50,1.285693645477295
2850,-3598,50,1.3082168102264404
2900,-3851,50,1.3314776420593262
2950,-2553,50,1.3580036163330078
3000,-3807,50,1.380117654800415
3050,-3444,50,1.4065449237823486
3100,-3455,50,1.4304735660552979
3150,-3532,50,1.4551715850830078
3200,-2322,50,1.4796979427337646
3250,-2344,50,1.5029876232147217
3300,-2520,50,1.525865077972412
3350,-3565,50,1.5483002662658691
3400,-3169,50,1.5728321075439453
3450,-3070,50,1.5970840454101562
3500,-2322,50,1.6206116676330566
3550,-2949,50,1.6460490226745605
3600,-3235,50,1.6716084480285645
3650,-2520,50,1.6947157382965088
3700,-2938,50,1.718942403793335
3750,-4434,50,1.743340015411377
3800,-3334,50,1.7678356170654297
3850,-2410,50,1.7914443016052246
3900,-2674,50,1.8150389194488525
3950,-2608,50,1.83929443359375
4000,-3400,50,1.8622848987579346
4050,-2982,50,1.8860020637512207
4100,-2905,50,1.909562110900879
4150,-3367,50,1.9331116676330566
4200,-3730,50,1.955946445465088
4250,-1761,50,1.978837013244629
4300,-3510,50,2.004422664642334
4350,-3972,50,2.0259850025177
4400,-3235,50,2.0499966144561768
4450,-2982,50,2.075352191925049
