#{"t_start": 1763350474.903537, "env_id": "None"}
r,l,t
-3587.0,50,0.038013
-3477.0,50,0.067643
-2355.0,50,0.098977
-3730.0,50,0.128517
-3235.0,50,0.159188
-2542.0,50,0.190089
-3378.0,50,0.219482
-3246.0,50,0.25286
-2773.0,50,0.285857
-2773.0,50,0.317629
-2927.0,50,0.350703
-1882.0,50,0.381464
-2322.0,50,0.411005
-3653.0,50,0.442149
-2960.0,50,0.471781
-2113.0,50,0.502072
-2047.0,50,0.53477
-2817.0,50,0.564675
-3323.0,50,0.596426
-3092.0,50,0.627334
-1970.0,50,0.657503
-2443.0,50,0.689405
-2300.0,50,0.719234
-3136.0,50,0.752431
-3532.0,50,0.786851
-3433.0,50,0.827557
-2333.0,50,0.858887
-3015.0,50,0.889142
-3103.0,50,0.922223
-3246.0,50,0.952504
-2751.0,50,0.983244
-2894.0,50,1.019565
-3642.0,50,1.053113
-2795.0,50,1.086055
-2410.0,50,1.119628
-2333.0,50,1.153329
-2905.0,50,1.187026
-3257.0,50,1.220643
-3774.0,50,1.262585
-2641.0,50,1.301
-2905.0,50,1.341248
-2872.0,50,1.381813
-2696.0,50,1.428661
-3664.0,50,1.485495
-3147.0,50,1.550445
-3477.0,50,1.593465
-3752.0,50,1.638888
-2674.0,50,1.675241
-3070.0,50,1.711847
-3279.0,50,1.75024
-2960.0,50,1.786764
-3301.0,50,1.826495
-1882.0,50,1.863437
-3620.0,50,1.903763
-2443.0,50,1.944754
-3169.0,50,1.983615
-3587.0,50,2.020375
-2949.0,50,2.055357
-3015.0,50,2.09425
-2663.0,50,2.133729
-2388.0,50,2.172372
-2707.0,50,2.20689
-2729.0,50,2.240664
-3279.0,50,2.274753
-3598.0,50,2.31791
-2971.0,50,2.354743
-3411.0,50,2.390308
-2839.0,50,2.424867
-3147.0,50,2.462233
-3114.0,50,2.500081
-3433.0,50,2.543597
-2806.0,50,2.588091
-2597.0,50,2.630686
-2597.0,50,2.67236
-3477.0,50,2.717449
-2883.0,50,2.754816
-2839.0,50,2.788676
-3587.0,50,2.825377
-3532.0,50,2.857204
-3950.0,50,2.885461
-2971.0,50,2.913181
-3136.0,50,2.945546
-2619.0,50,2.975572
-2410.0,50,3.002974
-2795.0,50,3.035398
-2443.0,50,3.066707
-3532.0,50,3.096471
-4467.0,50,3.125933
-3367.0,50,3.15421
-2575.0,50,3.186329
-3147.0,50,3.214267
-2410.0,50,3.24586
-2905.0,50,3.280432
-2872.0,50,3.315883
-2190.0,50,3.354428
-3884.0,50,3.393481
-3389.0,50,3.433464
-2443.0,50,3.472583
-3807.0,50,3.518718
-2355.0,50,3.570398
-2806.0,50,3.610649
