#{"t_start": 1762314814.334001, "env_id": "None"}
r,l,t
-97.9,1000,0.356533
-101.6,1000,0.72876
-98.9,1000,1.117042
-100.8,1000,1.490409
-101.6,1000,1.843546
-99.6,1000,2.196142
-97.2,1000,2.548637
-100.6,1000,2.900036
-102.3,1000,3.25572
-101.2,1000,3.609883
-99.8,1000,3.962998
-102.2,1000,4.318662
-99.6,1000,4.673331
-102.1,1000,5.027567
-100.7,1000,5.383374
-100.3,1000,5.738043
-101.3,1000,6.093972
-100.5,1000,6.449959
-100.0,1000,6.807201
-101.8,1000,7.16346
-16.6,1000,17.181629
-69.4,1000,27.331467
-9.99,969,37.004778
-12.0,1000,47.351337
-5.73,563,53.008769
-11.0,1000,62.960062
-12.0,1000,72.925363
-13.1,1000,82.894325
-12.9,1000,92.867589
-11.7,1000,102.852277
-11.6,1000,112.838688
-12.0,1000,122.823672
-11.7,1000,132.815458
-11.7,1000,142.781555
-9.1,790,150.751765
-6.95,705,157.785182
-1.3,210,159.88159
-2.98,398,163.774793
-0.09,99,164.742887
-2.63,113,165.83228
-3.54,414,169.742913
-11.4,1000,179.147698
-4.5,510,183.981567
-11.2,1000,193.368834
-11.1,1000,202.839074
-11.2,1000,212.266304
-4.57,507,217.063235
-9.3,910,225.57591
-3.52,432,229.645238
0.31,79,230.385552
-11.6,1000,239.651101
-1.75,265,242.119285
-0.84,164,243.643238
0.24,76,244.346121
0.46,54,244.836478
0.53,57,245.349323
-0.75,125,246.472502
0.35,55,246.963661
-0.14,114,247.972344
0.63,27,248.217029
0.7,30,248.475701
0.73,37,248.771935
-0.8,180,250.171129
0.83,27,250.401094
0.08,92,251.180207
-12.63,413,254.628356
-5.7,510,258.874992
0.83,27,259.112092
0.85,25,259.318338
-2.61,331,262.029371
-0.81,131,263.112476
-0.38,118,264.090285
-12.3,1000,272.212443
-1.5,190,273.76023
-6.75,465,277.576077
0.89,21,277.755879
0.87,23,277.944594
-15.76,896,285.128655
-2.08,128,286.16479
-0.51,61,286.653999
0.66,34,286.924118
0.7,30,287.166289
0.13,57,287.618834
0.85,25,287.825709
0.87,23,288.006955
0.76,24,288.196011
0.74,26,288.388455
0.72,28,288.60916
0.68,32,288.854128
0.87,23,289.033399
0.77,33,289.287233
0.68,32,289.537987
0.83,27,289.755181
0.83,27,289.960869
0.85,25,290.159105
0.87,23,290.336313
0.74,26,290.523995
0.85,25,290.704534
0.72,28,290.917316
0.81,29,291.136689
0.85,25,291.323038
0.7,30,291.539008
0.85,25,291.721952
0.74,26,291.942116
0.85,25,292.12701
0.81,29,292.329334
0.74,26,292.526065
0.85,25,292.701578
0.65,25,292.868819
0.85,25,293.037975
0.72,28,293.233344
