#{"t_start": 1762184022.734404, "env_id": "None"}
r,l,t
-23.3,1000,0.073842
-9.62,442,0.105678
-3.45,195,0.119778
-16.54,714,0.17513
-21.0,1000,0.250021
-11.43,653,0.298132
-2.96,216,0.314071
-13.01,691,0.364982
-11.61,671,0.822746
-19.42,882,1.478986
-7.05,455,1.818602
-4.81,211,1.977654
-2.88,168,2.108392
-1.37,127,2.20523
-4.45,255,2.393268
-2.23,133,2.497609
-12.87,557,2.92029
-0.56,96,2.993951
-8.58,498,3.368215
-16.47,857,4.019752
-17.74,794,4.620864
-4.66,226,4.79182
-11.89,519,5.187497
-13.34,654,5.693971
-3.78,258,5.889655
-18.87,817,6.522835
-15.21,771,7.103702
-7.73,383,7.379259
-9.99,549,7.777773
-5.91,341,8.042632
-8.31,421,8.357076
-2.8,160,8.473119
-11.09,559,8.880822
-17.66,866,9.513311
-16.71,781,10.084447
-2.94,234,10.257536
-2.77,247,10.455021
-22.2,1000,11.270308
-5.07,237,11.462854
-4.83,213,11.637295
-11.1,590,12.125514
-12.16,616,12.632539
-26.5,1000,13.451235
-1.65,115,13.544613
-3.55,165,13.684353
-3.25,195,13.845201
-7.11,301,14.093523
-10.85,415,14.434599
-14.34,614,14.943693
-7.63,333,15.220638
-0.87,97,15.301865
-1.32,112,15.394559
-3.03,193,15.558802
-4.15,165,15.693959
-6.84,364,15.996691
-10.1,410,16.342292
-9.12,432,16.703538
-16.71,661,17.271972
-10.85,475,17.671142
-6.16,276,17.908529
-9.74,494,18.33373
-1.95,145,18.456944
-3.13,183,18.613981
-2.67,157,18.747268
-2.88,188,18.907737
-3.9,230,19.105473
-0.16,56,19.152789
-26.4,1000,20.006016
-1.29,119,20.108124
-3.07,157,20.250429
-13.25,615,20.783807
-18.38,738,21.417124
-1.32,92,21.497142
-9.86,386,21.828563
-2.82,162,21.970434
-3.26,206,22.148001
-13.23,553,22.629217
-8.21,351,22.932354
-8.04,364,23.250106
-5.13,263,23.475545
-10.78,458,23.876379
-5.12,252,24.099001
-14.82,582,24.622661
-18.32,672,25.230208
-7.06,306,25.510374
-3.28,168,25.664915
-1.01,91,25.743798
-24.51,841,26.510565
-6.33,263,26.741402
-11.13,443,27.138087
-11.12,492,27.578756
-19.89,739,28.247308
-11.91,481,28.681097
-27.2,940,29.528308
-22.02,782,30.247498
-4.81,211,30.437223
-4.93,183,30.608739
-1.04,84,30.686416
-14.15,485,31.137661
-13.83,573,31.670836
-5.15,245,31.893392
-15.48,548,32.396632
-14.88,548,32.907673
-3.73,183,33.075157
-7.38,278,33.333827
-12.44,424,33.732427
-4.0,160,33.883577
-12.68,448,34.303598
-6.52,252,34.540986
-3.27,137,34.669559
-17.22,562,35.202711
-4.28,188,35.380415
-17.1,570,35.95195
-5.76,236,36.187607
-32.2,1000,37.144613
-19.81,631,37.745846
0.02,38,37.783593
-13.29,459,38.239764
-6.56,236,38.467719
-30.9,1000,39.411499
-5.82,222,39.624941
-7.72,272,39.887079
-30.6,1000,40.844392
-27.52,852,41.657898
-3.42,122,41.773956
-23.29,719,42.467362
-5.98,198,42.662728
-3.03,113,42.770928
-11.15,365,43.124379
-4.09,139,43.264271
-13.72,412,43.665365
-11.78,358,44.013298
-7.51,261,44.274027
-19.7,610,44.864649
-4.11,161,45.020103
-3.69,159,45.174275
-22.0,680,45.833625
0.08,52,45.883727
-14.94,474,46.351391
-1.69,79,46.427078
-3.51,141,46.573128
-5.56,196,46.769602
-18.96,596,47.360228
-6.68,228,47.593045
-17.72,512,48.103832
-6.65,215,48.320012
-4.23,153,48.473143
-36.7,1000,49.450877
-10.06,346,49.794815
-5.88,208,50.0035
-9.15,285,50.283822
-11.82,362,50.650488
-9.11,301,50.947778
-14.48,448,51.391753
-36.3,1000,52.41659
-10.76,356,52.771338
-37.0,1000,53.767769
-20.44,624,54.390245
-34.9,1000,55.384357
-16.13,483,55.866156
-3.03,133,55.999822
-35.3,1000,57.002109
-26.92,812,57.80901
