#{"t_start": 1762184612.937215, "env_id": "None"}
r,l,t
-23.3,1000,0.076375
-21.2,1000,0.150842
-6.93,403,0.180987
-2.71,221,0.1984
-15.66,766,0.256199
-15.85,675,0.307917
-9.31,541,0.349178
-18.45,815,0.710824
-4.43,333,0.990741
-6.51,381,1.302135
-5.86,366,1.600505
-13.05,635,2.122807
-7.08,388,2.421595
-1.7,130,2.538127
-3.49,199,2.712
-16.68,848,3.417713
-3.73,223,3.589387
-8.48,448,3.937832
-9.01,531,4.397123
-8.1,350,4.732543
-16.5,810,5.504522
-4.8,260,5.715084
-17.02,802,6.383548
-5.6,260,6.585383
-2.34,194,6.729898
-6.0,280,6.931433
-1.85,175,7.068942
-5.85,295,7.286765
-7.92,332,7.531325
-10.12,452,7.870076
-2.09,179,8.003155
-17.15,725,8.574015
-1.39,129,8.678975
-6.37,307,8.931489
-24.5,1000,9.729388
-12.73,583,10.168464
-5.8,260,10.369426
-14.67,557,10.879461
-5.59,329,11.185763
-9.13,463,11.616511
-7.93,343,11.922137
-20.5,850,12.672301
-4.27,317,12.948583
-10.84,504,13.384593
-9.89,519,13.843259
-25.3,1000,14.72983
-4.47,197,14.903548
-0.73,103,14.994324
-22.83,913,15.802143
-1.15,105,15.904563
-2.45,115,16.006598
-14.89,659,16.600981
-4.39,289,16.844731
-6.54,314,17.129562
-2.39,129,17.240718
-10.29,459,17.650844
-11.61,471,18.081277
-3.08,188,18.257502
-11.84,464,18.699948
-3.73,223,18.915751
-2.0,160,19.066896
-13.48,528,19.577413
-14.77,627,20.182704
-2.41,131,20.321969
-2.6,120,20.439845
-2.2,140,20.582482
-4.45,195,20.778658
-12.29,439,21.209723
-2.27,137,21.345276
-2.19,109,21.459059
-10.02,422,21.884321
-1.03,93,21.975905
-3.31,201,22.183939
-2.58,178,22.363418
-12.54,534,22.897978
-15.68,648,23.548345
-1.85,135,23.684761
-5.77,267,23.945082
-18.17,667,24.602694
-2.48,108,24.709215
-3.19,169,24.879968
-2.83,133,25.005034
-8.76,376,25.369616
-23.19,869,26.344451
-9.58,438,26.855546
-3.22,182,27.046281
-6.77,287,27.347448
-17.28,668,28.033824
-15.07,617,28.659064
-20.07,797,29.452906
-3.9,190,29.635726
-2.23,153,29.789685
-5.11,201,29.98947
-2.94,114,30.099959
-8.68,288,30.396255
-3.59,189,30.577066
-10.93,403,30.969491
-20.85,755,31.728543
-4.8,220,31.969741
-12.68,428,32.413916
-16.83,613,33.051436
-2.43,113,33.166472
-9.07,337,33.521558
-2.63,153,33.683178
-3.7,150,33.833639
-24.33,803,34.651424
-14.87,537,35.225945
-10.55,385,35.625115
-10.2,380,35.996838
-18.23,653,36.650911
-7.85,295,36.984821
-12.34,494,37.490998
-10.41,431,38.003019
-14.98,578,38.657356
-4.28,168,38.85357
-5.1,190,39.054021
-17.41,651,39.715719
-7.63,253,39.953489
-13.71,461,40.449421
-2.49,99,40.553421
-9.42,302,40.873814
-25.83,793,41.808228
-3.99,169,41.982715
-10.57,387,42.415121
-15.99,509,42.930992
-15.12,472,43.433895
-2.55,105,43.550985
-17.94,554,44.119697
-2.88,128,44.254505
-8.34,314,44.576711
-5.87,237,44.810407
-24.31,821,45.650098
-30.6,1000,46.679857
-10.55,365,47.066325
-6.68,248,47.333118
-11.56,436,47.858256
-8.32,312,48.191813
-13.44,424,48.706387
-33.0,1000,49.775496
-24.28,728,50.553181
-0.71,61,50.615382
-13.02,422,51.060656
-10.25,355,51.428932
-33.7,1000,52.457823
-5.23,173,52.635101
-11.5,370,53.006507
-25.23,813,53.836558
-15.42,482,54.298994
-31.93,983,55.277468
-6.59,229,55.503964
-5.2,180,55.683264
-30.47,937,56.622037
-30.2,920,57.699615
-19.98,618,58.389893
-8.04,264,58.715394
-11.67,377,59.19821
-30.93,963,60.411489
-13.71,441,60.935393
-11.87,377,61.366053
-16.15,505,61.92243
-13.23,433,62.374525
-10.67,377,62.785899
-9.51,301,63.208485
-27.31,821,64.135613
-6.94,254,64.439647
-2.92,132,64.624179
-22.83,693,65.408515
-14.52,432,65.861169
-34.8,1000,67.15751
-17.34,534,67.900247
-23.89,699,68.744107
-15.18,478,69.371839
-5.71,201,69.604683
-35.0,1000,70.735663
-18.39,549,71.340973
0.43,27,71.369974
-35.2,1000,72.444278
-19.74,594,73.078004
-25.38,758,74.008224
-6.01,191,74.244057
-5.26,186,74.48326
-9.51,301,74.810423
-12.85,395,75.226109
-18.86,586,75.823783
-10.2,340,76.167992
-18.54,574,76.783127
-34.5,1000,77.808476
-34.5,1000,78.888356
-34.8,1000,79.943185
-23.65,715,80.72834
-18.14,554,81.291053
-33.92,992,82.418305
-20.58,638,83.288681
-34.6,1000,84.412539
-8.04,244,84.674194
-22.18,678,85.389904
-0.93,63,85.454975
-1.93,83,85.535496
-7.98,278,85.81552
-3.31,141,85.953164
-7.77,267,86.221935
-12.04,364,86.585169
-3.59,129,86.712028
-4.9,170,86.884105
-25.83,753,87.661802
-6.69,219,87.878062
-15.11,481,88.36567
-1.64,84,88.45155
-8.37,267,88.719262
-5.68,188,88.905922
-8.34,274,89.175905
-1.58,78,89.25492
-3.41,131,89.3824
-6.03,213,89.597183
-25.68,768,90.355299
-2.71,121,90.474354
-10.92,332,90.804673
-6.0,220,91.025986
-2.15,105,91.128842
-9.78,318,91.441905
-5.81,191,91.629564
0.43,27,91.656312
-4.19,169,91.825156
-12.11,381,92.212593
-4.21,151,92.355807
-5.5,190,92.538789
-1.45,75,92.621355
-10.86,346,92.995248
-11.37,347,93.336721
-24.49,699,94.003311
-2.39,89,94.085663
-14.79,429,94.490407
-13.52,412,94.923518
-4.6,180,95.093865
-4.58,158,95.252506
-11.54,394,95.648437
-6.85,235,95.921417
-15.59,469,96.431148
-15.66,466,96.96965
-6.05,215,97.195024
-12.61,391,97.601387
-6.95,245,97.879603
-4.62,162,98.054689
-13.55,405,98.495362
-13.61,391,98.980289
-26.54,794,99.977234
-1.26,66,100.062864
-10.48,328,100.442705
-14.01,431,100.895513
0.11,39,100.93244
-5.65,175,101.121288
-17.22,482,101.668284
-21.99,669,102.381936
-4.64,164,102.561184
-36.8,1000,103.577295
-3.61,131,103.710208
-6.79,229,103.951979
-11.34,354,104.307967
-7.74,254,104.560392
-4.42,142,104.711586
-3.72,132,104.852431
-8.24,284,105.151128
-28.45,815,106.016684
-9.28,288,106.303632
-9.18,278,106.578568
-15.34,454,107.029934
-5.5,190,107.221093
-24.87,717,107.940764
-12.34,374,108.328801
-12.1,370,108.737737
-4.11,141,108.903309
-36.5,1000,109.985579
-4.96,176,110.185567
-34.69,999,111.196033
-4.78,158,111.35831
-20.68,608,111.99036
-7.57,227,112.224883
-2.7,110,112.336852
-11.39,369,112.703513
0.37,33,112.736727
-7.21,231,112.967576
-24.34,734,113.721566
-0.96,56,113.775969
-4.91,181,113.956176
-7.6,240,114.199845
-16.89,519,114.740668
-9.08,308,115.047863
-2.37,107,115.155089
-3.61,131,115.28786
-2.07,117,115.405132
-1.4,80,115.487048
-5.07,177,115.669408
-31.94,934,116.639383
-30.31,901,117.529325
-0.28,48,117.574289
-2.96,116,117.689597
-13.17,367,118.056345
-6.11,201,118.261049
-2.54,94,118.357899
-13.49,419,118.773078
-7.13,223,118.996649
-10.36,336,119.309467
-3.53,123,119.428076
-5.07,177,119.598664
-7.07,217,119.806794
-6.79,229,120.035767
-0.81,51,120.083779
-1.36,76,120.161394
-11.29,339,120.509404
-17.44,524,121.018003
-2.76,116,121.127208
-19.7,590,121.683925
-4.72,172,121.845158
-1.36,76,121.916649
-14.12,432,122.322154
-21.6,640,122.921299
-25.32,712,123.605174
-5.42,202,123.793924
-7.46,246,124.026346
-25.15,725,124.746954
-12.4,380,125.125275
-5.24,164,125.294827
-7.43,233,125.532308
-19.99,569,126.105137
-1.32,72,126.176044
-0.77,67,126.241487
-15.44,484,126.718563
-1.68,88,126.804948
-1.99,89,126.891901
-5.56,196,127.089823
-4.74,174,127.266842
-6.7,210,127.494956
-8.01,291,127.801775
-15.73,463,128.39625
-0.25,55,128.470993
-4.2,140,128.640273
-4.67,157,128.823149
-2.66,126,128.959766
-8.09,239,129.238222
-6.21,191,129.437713
-7.73,243,129.708072
-3.71,141,129.875994
-25.47,717,130.592616
-6.25,195,130.791028
-26.08,768,131.681676
-24.47,717,132.522846
-3.04,124,132.656182
-15.09,459,133.116175
-4.18,158,133.276118
-7.37,227,133.518225
-22.48,668,134.189269
-23.72,692,134.932274
-3.0,120,135.069459
-6.02,222,135.321554
-2.18,98,135.426057
-3.76,136,135.570827
-2.64,104,135.678892
-9.48,288,135.973571
-6.76,236,136.221868
-9.53,303,136.559311
-6.9,210,136.796134
