#1764275533
steps,r,l,t
79,-0.5900000000000007,79,0.016005754470825195
279,-5.599999999999982,200,0.053850650787353516
479,-4.199999999999975,200,0.09297060966491699
679,-3.099999999999989,200,0.13155531883239746
879,-4.399999999999984,200,0.17019152641296387
1079,-2.7999999999999923,200,0.20826482772827148
1279,-4.49999999999998,200,0.24818897247314453
1479,-4.599999999999976,200,0.28738903999328613
1679,-6.299999999999977,200,0.32501769065856934
1879,-3.9999999999999813,200,0.36230921745300293
2079,-4.699999999999982,200,0.40058279037475586
2279,-3.6999999999999824,200,0.43985819816589355
2479,-4.299999999999978,200,0.47858548164367676
2679,-4.399999999999981,200,0.5182991027832031
2862,-2.929999999999989,183,0.5536174774169922
3062,-4.199999999999982,200,0.5931432247161865
3262,-4.599999999999983,200,0.6320035457611084
3462,-3.7999999999999807,200,0.6733949184417725
3662,-3.9999999999999836,200,0.7130401134490967
3862,-4.199999999999972,200,0.755488395690918
4062,-4.499999999999973,200,0.7951431274414062
4262,-4.099999999999979,200,0.8365616798400879
4462,-4.099999999999981,200,0.8776497840881348
4662,-4.599999999999978,200,0.9224789142608643
4862,-4.999999999999978,200,0.9630186557769775
5062,-4.299999999999981,200,1.0041606426239014
5262,-2.999999999999989,200,1.0443198680877686
5462,-2.699999999999988,200,1.0846781730651855
5662,-4.799999999999981,200,1.1272351741790771
5862,-3.699999999999989,200,1.1678681373596191
6062,-3.7999999999999874,200,1.208946943283081
6262,-3.9999999999999787,200,1.2520372867584229
6462,-4.399999999999976,200,1.2941744327545166
6590,-1.779999999999996,128,1.3199143409729004
6630,0.3999999999999999,40,1.327840805053711
6830,-5.299999999999979,200,1.369438648223877
7030,-5.299999999999975,200,1.4099135398864746
7120,-0.20000000000000062,90,1.4283654689788818
7320,-4.3999999999999755,200,1.4703865051269531
7520,-4.599999999999982,200,1.514568567276001
7720,-4.799999999999981,200,1.555901288986206
7920,-3.8999999999999835,200,1.598698616027832
8120,-5.7999999999999865,200,1.6407182216644287
8320,-3.6999999999999806,200,1.6862268447875977
8520,-4.1999999999999815,200,1.7315289974212646
8720,-4.599999999999983,200,1.7742056846618652
8920,-5.89999999999998,200,1.8184700012207031
9120,-4.799999999999986,200,1.8614859580993652
9320,-3.399999999999985,200,1.903315782546997
9520,-5.799999999999981,200,1.947065830230713
9720,-6.199999999999981,200,1.989391565322876
9920,-4.1999999999999815,200,2.034193754196167
10120,-2.599999999999992,200,2.0767526626586914
10320,-3.0999999999999894,200,2.117666244506836
10520,-3.8999999999999853,200,2.160325050354004
10720,-4.49999999999998,200,2.2070460319519043
