#{"t_start": 1764288781.078187, "env_id": "None"}
r,l,t
-24.2,1000,0.890742
-5.17,387,1.240014
-7.94,514,1.703033
-11.28,488,2.131975
-22.6,1000,3.012119
-22.1,1000,3.873595
-1.78,108,3.966205
-5.61,341,4.262042
-14.98,828,4.975933
-10.1,440,5.358649
-19.8,1000,6.249695
-19.9,1000,7.140351
-10.1,480,7.578463
-5.21,311,7.859364
-5.08,368,8.199267
-8.26,416,8.5723
-11.93,583,9.1147
-20.6,1000,9.982883
-7.87,387,10.315945
-13.94,744,10.966106
-19.1,1000,11.844557
-24.4,1000,12.72655
-19.73,863,13.492792
-22.0,1000,14.367942
-22.4,1000,15.232413
-20.0,1000,16.098118
-7.28,418,16.461049
-7.36,426,16.834143
-19.6,1000,17.8321
-8.42,422,18.696115
-11.09,559,19.834488
-7.15,435,20.711773
-14.7,670,22.062393
-3.96,296,22.65554
-19.6,1000,24.712073
-8.57,567,25.894139
-4.05,335,26.601175
-5.18,328,27.280393
-7.19,419,28.125154
-18.6,1000,30.183011
-11.49,619,31.470636
-12.37,567,32.62201
-4.61,291,33.230107
-4.47,247,33.734544
-16.21,891,35.56602
-2.45,175,35.917362
-16.8,1000,38.087338
-4.76,326,38.752104
-3.39,189,39.141592
-7.27,407,39.994042
-20.2,1000,42.051626
-19.1,1000,44.114336
-19.0,1000,46.226182
-12.95,775,47.902725
-19.7,1000,50.005654
-17.7,1000,52.105058
-1.05,125,52.376081
-9.66,566,53.577574
-1.87,187,53.967893
-8.39,469,54.947115
-7.32,412,55.811263
-4.51,351,56.556214
-13.36,816,58.236373
-18.4,1000,60.328187
-11.04,524,61.449582
-9.72,632,62.799823
-18.54,904,64.74046
-5.47,297,65.380738
-7.95,505,66.450061
-13.07,697,67.924234
-11.35,635,69.32555
-8.08,408,70.179363
-3.72,252,70.701961
-15.57,857,72.555976
-11.81,641,73.912522
-8.6,540,75.064735
-20.3,1000,77.239867
-15.95,755,78.85612
-10.44,474,79.870971
-4.16,246,80.413101
-6.12,402,81.288406
-1.13,73,81.442241
-3.97,267,82.020056
-11.51,491,83.056195
-8.15,435,83.981117
-9.27,507,85.087161
-18.1,1000,87.251449
-2.4,240,87.768251
-13.86,826,89.546943
-8.24,394,90.377916
-5.28,288,90.991421
-4.51,361,91.784313
-7.39,399,92.638315
-20.5,1000,94.766908
0.59,51,94.874434
-5.42,342,95.592364
-19.7,1000,97.707891
-11.77,637,99.078828
-8.39,539,100.263179
-4.39,299,100.898832
-12.24,524,102.006445
-16.09,839,103.83609
-17.7,1000,105.992673
-21.1,1000,108.149396
-15.7,790,109.864007
-0.25,105,110.084703
-7.56,526,111.178006
-20.2,1000,113.288594
-3.57,257,113.834005
-6.11,411,114.735129
-10.49,589,115.987585
-4.54,224,116.458791
-10.99,649,117.820029
-10.92,562,119.02376
-2.36,166,119.384381
-5.12,352,120.140166
-19.7,1000,122.347776
-10.02,632,123.719266
-6.6,420,124.647258
-19.2,1000,126.817548
-19.1,1000,128.968491
-4.23,233,129.478475
-4.19,299,130.127722
-2.84,214,130.583835
-7.99,379,131.395465
-0.15,55,131.512576
-18.5,1000,133.685788
-2.27,207,134.134813
-4.17,267,134.718057
-9.53,503,135.818122
-16.09,799,137.563667
-19.0,1000,139.757463
-3.83,263,140.324262
-3.21,211,140.783045
-5.19,349,141.555769
-8.52,502,142.641258
-6.92,352,143.411276
-12.37,697,144.912725
-4.47,217,145.392975
-0.96,136,145.688932
-4.99,299,146.351336
-12.61,661,147.787289
-2.74,174,148.158868
-8.9,440,149.126073
-6.53,363,149.912726
-18.14,994,152.069084
-3.73,303,152.72446
-22.8,1000,154.874375
-5.94,464,155.894794
-10.67,617,157.245431
-14.79,669,158.701512
-8.37,547,159.884647
-7.04,394,160.749719
-8.35,495,161.818207
-9.05,635,163.197782
-5.29,379,164.012973
-13.4,770,165.684594
-12.27,627,167.060698
-8.24,444,168.028065
-5.39,309,168.708183
-10.8,640,170.124338
-5.6,300,170.774969
-7.18,448,171.739295
-2.08,158,172.078017
-8.1,430,173.088433
-4.51,381,173.920403
-20.8,1000,176.112457
-0.0,50,176.219108
-2.07,187,176.629402
-4.19,229,177.136526
-9.02,522,178.328835
-1.86,156,178.687054
-15.79,939,180.809772
-3.7,280,181.43329
0.24,46,181.549702
-20.3,1000,183.784012
-7.5,430,184.738917
-5.15,345,185.510227
-8.84,504,186.613363
-21.5,1000,188.824862
-8.08,458,189.832075
-15.56,896,191.763336
-7.84,404,192.661233
-5.79,349,193.442671
-2.71,161,193.805181
-18.9,840,195.634335
-1.47,127,195.909866
-8.28,498,196.986868
-7.57,497,198.093935
-3.23,243,198.627007
-1.27,177,199.027436
-2.4,160,199.377616
-1.25,135,199.689433
-10.12,572,200.969505
-7.67,557,202.214963
-4.56,246,202.757825
-0.56,106,202.990006
-8.29,449,204.016602
-0.5,70,204.169435
-11.05,575,205.437743
-10.9,630,206.831819
-6.51,441,207.772213
-2.09,149,208.095816
-2.6,220,208.571592
-9.63,523,209.740863
-7.52,572,211.027882
-3.85,195,211.448541
-1.83,123,211.717463
-4.28,328,212.445403
-3.44,234,212.959884
-19.6,1000,215.163749
-12.21,781,216.891771
-8.89,609,218.230076
-10.42,642,219.587774
-9.53,483,220.65445
-12.56,736,222.247175
-3.18,228,222.745204
-8.06,546,223.89974
-15.68,978,225.986179
-2.71,171,226.385984
-11.36,746,228.013441
-14.02,822,229.743469
-12.01,721,231.287476
-3.8,250,231.836915
-4.41,271,232.428594
