#1764289600
steps,r,l,t
200,-5.999999999999977,200,0.019244670867919922
400,-3.9999999999999787,200,0.036160945892333984
600,-5.899999999999981,200,0.05330324172973633
800,-3.1999999999999873,200,0.07245826721191406
1000,-3.6999999999999758,200,0.0905296802520752
1200,-3.8999999999999826,200,0.10871362686157227
1400,-4.499999999999977,200,0.12642168998718262
1600,-3.9999999999999765,200,0.14516973495483398
1800,-3.3999999999999804,200,0.16325736045837402
2000,-6.899999999999986,200,0.18193817138671875
2081,-0.8100000000000007,81,0.1896824836730957
2281,-3.799999999999985,200,0.2080073356628418
2481,-4.099999999999984,200,0.22766566276550293
2681,-4.899999999999985,200,0.24599862098693848
2854,-3.7299999999999764,173,0.2621190547943115
3054,-4.799999999999978,200,0.2808961868286133
3182,-1.479999999999998,128,0.2927873134613037
3382,-5.899999999999984,200,0.31165289878845215
3582,-4.599999999999978,200,0.32998108863830566
3782,-3.699999999999977,200,0.3497164249420166
3982,-3.099999999999989,200,0.3683180809020996
4182,-3.699999999999985,200,0.3871495723724365
4382,-5.699999999999979,200,0.4072599411010742
4582,-3.5999999999999828,200,0.4261438846588135
4782,-4.199999999999983,200,0.4456288814544678
4982,-5.399999999999984,200,0.4644887447357178
5182,-4.199999999999976,200,0.48404383659362793
5382,-4.199999999999982,200,0.5043163299560547
5582,-4.6999999999999815,200,0.5235834121704102
5782,-2.799999999999986,200,0.5430030822753906
5982,-4.999999999999982,200,0.5630664825439453
6182,-5.199999999999979,200,0.582449197769165
6286,-1.3399999999999939,104,0.5936357975006104
6486,-3.6999999999999806,200,0.6125411987304688
6686,-7.599999999999985,200,0.6341910362243652
6886,-4.199999999999982,200,0.6548690795898438
7086,-5.8999999999999835,200,0.6769800186157227
7286,-4.899999999999981,200,0.6970937252044678
7486,-5.699999999999979,200,0.7172455787658691
7686,-3.7999999999999803,200,0.7373180389404297
7886,-3.599999999999988,200,0.7570648193359375
8086,-4.59999999999998,200,0.7778868675231934
8286,-3.9999999999999742,200,0.7975165843963623
8456,-2.899999999999988,170,0.8147048950195312
8656,-4.0999999999999845,200,0.8352556228637695
8856,-3.499999999999994,200,0.8556349277496338
9056,-3.2999999999999874,200,0.8760852813720703
9256,-3.5999999999999828,200,0.8982155323028564
9456,-3.199999999999987,200,0.9178307056427002
9656,-4.399999999999976,200,0.9386379718780518
9856,-3.5999999999999774,200,0.9591555595397949
10056,-5.6999999999999815,200,0.9796254634857178
10115,-0.5900000000000007,59,0.9864599704742432
10315,-4.499999999999987,200,1.0076696872711182
10477,-2.4199999999999884,162,1.0259008407592773
10677,-5.599999999999973,200,1.0456573963165283
10877,-5.599999999999983,200,1.067553997039795
11077,-3.4999999999999845,200,1.0869643688201904
11271,-2.639999999999989,194,1.1076247692108154
