#1764171356
steps,r,l,t
50,-3125,50,0.02359914779663086
100,-2641,50,0.04608559608459473
150,-2630,50,0.06763029098510742
200,-2784,50,0.0913240909576416
250,-3609,50,0.11522197723388672
300,-2949,50,0.13959240913391113
350,-4137,50,0.16414618492126465
400,-3202,50,0.18639063835144043
450,-2883,50,0.20874953269958496
500,-2476,50,0.2325592041015625
550,-3224,50,0.2566792964935303
600,-2795,50,0.28044795989990234
650,-3026,50,0.3022122383117676
700,-3884,50,0.32466721534729004
750,-2685,50,0.34721875190734863
800,-2564,50,0.37154173851013184
850,-3950,50,0.3953077793121338
900,-3620,50,0.4181094169616699
950,-2047,50,0.4425067901611328
1000,-3345,50,0.4670083522796631
1050,-2773,50,0.49207162857055664
1100,-2905,50,0.5158827304840088
1150,-1717,50,0.5383713245391846
1200,-3180,50,0.562056303024292
1250,-2300,50,0.5851354598999023
1300,-2762,50,0.6089200973510742
1350,-3807,50,0.6326732635498047
1400,-3554,50,0.6552889347076416
1450,-2784,50,0.676234245300293
1500,-2586,50,0.6991815567016602
1550,-2410,50,0.7237975597381592
1600,-3147,50,0.7472891807556152
1650,-3103,50,0.7701206207275391
1700,-2949,50,0.7923362255096436
1750,-2707,50,0.8145732879638672
1800,-2916,50,0.8400294780731201
1850,-3719,50,0.8640904426574707
1900,-2256,50,0.887829065322876
1950,-3290,50,0.9111948013305664
2000,-2784,50,0.9354753494262695
2050,-2663,50,0.9583885669708252
2100,-3301,50,0.9801783561706543
2150,-3444,50,1.003645658493042
2200,-3785,50,1.0275471210479736
2250,-3422,50,1.0525312423706055
2300,-3004,50,1.0781984329223633
2350,-3147,50,1.1009998321533203
2400,-3114,50,1.1252977848052979
2450,-3125,50,1.148552417755127
2500,-3367,50,1.1718194484710693
2550,-3400,50,1.1942780017852783
2600,-2982,50,1.218733787536621
2650,-3158,50,1.2426915168762207
2700,-2608,50,1.2650806903839111
2750,-2157,50,1.2877140045166016
2800,-3389,50,1.3125426769256592
2850,-3752,50,1.334449052810669
2900,-4390,50,1.355956792831421
2950,-3587,50,1.3782291412353516
3000,-3235,50,1.4007091522216797
3050,-3312,50,1.423572063446045
3100,-2883,50,1.4475514888763428
