#1764133003
steps,r,l,t
1000,-21.500000000000334,1000,0.5523865222930908
2000,-23.6000000000002,1000,1.0226073265075684
2160,-2.199999999999984,160,1.1038033962249756
3160,-19.700000000000134,1000,1.5656237602233887
3450,-5.499999999999973,290,1.7062053680419922
4045,-11.549999999999898,595,1.9890246391296387
4664,-17.890000000000004,619,2.3031184673309326
5083,-5.689999999999953,419,2.506176471710205
6083,-20.300000000000054,1000,2.9945998191833496
7083,-18.900000000000084,1000,3.4817769527435303
7437,-6.9399999999999595,354,3.6712646484375
8437,-21.700000000000234,1000,4.17010760307312
9437,-22.80000000000034,1000,4.656385183334351
9664,-2.669999999999982,227,4.770858287811279
10664,-22.20000000000029,1000,5.290921688079834
11235,-8.809999999999908,571,5.584418773651123
12235,-25.200000000000255,1000,6.112829685211182
13235,-24.10000000000037,1000,6.64740777015686
14235,-26.300000000000416,1000,7.218210220336914
15235,-22.20000000000009,1000,7.762595891952515
16235,-25.500000000000206,1000,8.319923400878906
17235,-28.10000000000057,1000,8.861754655838013
18235,-24.500000000000263,1000,9.382201671600342
19235,-24.200000000000205,1000,9.916540622711182
20188,-24.93000000000037,953,11.053556680679321
20367,-3.189999999999988,179,11.507149457931519
20567,-3.39999999999998,200,12.029820203781128
20671,-1.7399999999999942,104,12.29862093925476
20950,-6.489999999999981,279,13.008901834487915
21362,-8.019999999999941,412,14.120487689971924
21424,-0.9200000000000008,62,14.293795347213745
21689,-4.149999999999977,265,14.991537094116211
22115,-7.959999999999942,426,16.120903491973877
22439,-3.539999999999962,324,16.988826990127563
23439,-16.59999999999987,1000,19.825352668762207
24179,-12.099999999999877,740,21.769894123077393
24400,-2.9099999999999744,221,22.363283395767212
24593,-3.3299999999999814,193,22.87428331375122
24792,-3.2899999999999796,199,23.433629035949707
25083,-4.609999999999967,291,24.18599534034729
25342,-5.189999999999979,259,24.899662733078003
26144,-11.819999999999862,802,27.105194091796875
27144,-18.600000000000037,1000,29.78512692451477
27371,-2.369999999999984,227,30.40855360031128
27554,-1.5299999999999974,183,30.932636260986328
27701,-1.469999999999996,147,31.34910273551941
27836,-1.5499999999999938,135,31.759005308151245
28074,-2.5799999999999814,238,32.41704273223877
28342,-2.4799999999999773,268,33.20674228668213
28520,-1.97999999999999,178,33.69884538650513
28581,-0.010000000000000453,61,33.866923809051514
28650,-0.1900000000000006,69,34.04124426841736
29348,-10.279999999999886,698,36.00131416320801
29485,-1.869999999999991,137,36.40425086021423
29572,-0.47000000000000086,87,36.68709373474121
29973,-5.009999999999943,401,37.79124164581299
30017,0.2599999999999999,44,37.90072321891785
30066,0.4099999999999998,49,38.02321434020996
30187,-1.1099999999999992,121,38.357670545578
30286,-0.2900000000000007,99,38.65569591522217
30523,-3.0699999999999728,237,39.3173463344574
30681,-1.579999999999991,158,39.768511056900024
30807,-0.660000000000001,126,40.11385226249695
30944,-0.870000000000001,137,40.52166748046875
31098,-1.5399999999999967,154,40.97872805595398
31229,-1.3099999999999967,131,41.345722913742065
31406,-1.3699999999999994,177,41.84936261177063
31552,-1.8599999999999886,146,42.24131989479065
31718,-1.559999999999994,166,42.712555170059204
31802,-0.4400000000000006,84,42.948851346969604
31879,-0.47000000000000086,77,43.1642746925354
32015,-1.4599999999999957,136,43.53712749481201
