#{"t_start": 1762362234.025192, "env_id": "None"}
r,l,t
-13.65,515,2.507132
-12.39,509,4.56968
-12.74,514,7.535673
-10.75,365,9.509565
-2.63,193,10.999158
-2.07,157,11.328572
-1.64,104,13.333174
-18.74,994,17.927096
-7.22,522,20.590581
-15.2,1000,25.437659
-12.5,1000,29.689607
-10.8,1000,33.992706
-10.3,1000,38.302017
-10.2,1000,42.7429
-10.3,1000,47.110548
-10.0,1000,51.471845
-10.0,1000,55.848198
-10.1,1000,60.235868
-10.0,1000,64.608997
-10.6,1000,69.348718
-10.1,1000,74.009648
-10.1,1000,78.271543
-1.37,247,79.748688
-10.2,1000,84.375581
-3.12,412,86.954923
-1.27,217,88.595898
-2.54,314,90.533982
-12.4,1000,95.304249
-6.58,718,98.847374
-0.35,145,99.165764
-8.72,892,104.006641
-4.58,518,106.615593
-4.94,594,109.467159
-11.8,1000,113.767365
-11.2,1000,118.090693
-12.5,1000,122.488764
-10.5,1000,126.866527
-10.2,1000,131.339359
-10.4,1000,135.918107
-10.3,1000,140.18108
-10.1,1000,144.46167
-10.6,1000,148.717372
-4.78,438,151.075689
-11.1,1000,155.469148
-10.3,1000,160.01672
-10.0,1000,164.541648
-10.2,1000,168.898817
-10.1,1000,172.718856
-10.1,1000,177.080278
-10.2,1000,181.668408
-10.0,1000,186.422407
-10.1,1000,191.087604
-10.2,1000,195.389617
-10.0,1000,200.03816
-10.0,1000,204.400557
-10.2,1000,208.768865
-10.0,1000,213.174412
-10.2,1000,217.674464
-12.2,1000,221.625856
-10.1,1000,226.028478
-10.1,1000,230.490466
-10.1,1000,234.988236
-10.4,1000,239.598126
-10.1,1000,244.234088
-10.1,1000,248.950769
-10.0,1000,253.493217
-10.0,1000,258.013626
-10.2,1000,262.384502
-10.2,1000,266.472875
-10.3,1000,271.111779
-10.1,1000,275.974779
-10.0,1000,280.353714
-10.0,1000,284.833259
-10.0,1000,289.256669
-10.1,1000,293.826875
-10.1,1000,298.341259
-10.5,1000,302.772731
-10.1,1000,307.430221
-10.3,1000,312.069378
-10.1,1000,316.012434
-10.8,1000,320.400335
-10.3,1000,324.891443
-10.0,1000,329.660164
-10.3,1000,334.5008
-10.1,1000,339.263433
-10.2,1000,343.9459
-10.1,1000,348.495892
-10.0,1000,353.089244
-10.0,1000,357.653595
-10.0,1000,362.271967
-10.2,1000,366.366274
-10.0,1000,370.796977
-10.2,1000,375.138377
-10.0,1000,379.856435
-10.0,1000,384.510835
-10.0,1000,389.314888
-10.0,1000,394.236562
-10.2,1000,398.884912
-10.2,1000,403.37133
-10.0,1000,407.764192
-10.6,1000,411.45683
-10.0,1000,415.919431
-10.4,1000,420.246563
-10.0,1000,424.576917
-10.0,1000,428.807382
-10.2,1000,433.185836
-10.1,1000,437.69365
-10.0,1000,441.58056
-10.5,1000,445.47063
-10.1,1000,449.657458
-10.3,1000,453.944715
-10.0,1000,457.825373
-10.0,1000,462.086646
-10.0,1000,466.331603
-10.0,1000,470.649973
-10.3,1000,475.004069
-10.1,1000,479.439842
-10.0,1000,483.821895
-10.0,1000,488.173847
-10.0,1000,492.802375
-10.2,1000,497.023517
-10.0,1000,501.337112
-10.0,1000,505.301064
-10.0,1000,509.56088
-10.0,1000,513.885856
-10.0,1000,518.246753
-10.1,1000,522.668142
-10.0,1000,526.956214
-10.0,1000,531.228049
-11.9,1000,535.548947
-10.2,1000,539.963823
-10.3,1000,544.412987
-10.1,1000,548.205722
-10.0,1000,552.575627
-10.0,1000,556.707809
-10.0,1000,561.007595
-10.3,1000,565.253392
-12.8,1000,569.423939
-10.2,1000,573.603285
-10.9,1000,577.883392
-10.3,1000,582.17638
-10.7,1000,586.462916
-10.2,1000,590.606418
-10.0,1000,594.452918
-10.1,1000,598.838778
-10.7,1000,603.04265
