#{"t_start": 1762715677.3128092, "env_id": "None"}
r,l,t
-23.0,1000,3.415953
-18.62,942,7.08242
-20.7,1000,11.022485
-14.48,768,14.147479
-9.24,524,16.413066
-13.3,670,19.466331
-19.2,1000,23.181345
-17.5,1000,26.539636
-4.33,363,28.532861
-10.19,749,31.69214
-2.68,228,33.12184
-7.26,486,35.310061
-9.09,559,37.549391
-8.84,564,39.772727
-13.45,855,43.008642
-16.2,1000,46.927857
-14.7,1000,50.853877
-13.1,970,54.713039
-14.3,1000,58.630803
-14.3,1000,62.448104
-8.92,672,64.937961
-5.65,455,66.987657
-7.98,598,69.287227
-13.2,1000,73.156394
-13.9,1000,76.855082
-2.59,229,78.082457
-2.23,233,79.406536
-2.09,279,80.824462
-13.6,1000,84.680037
-14.4,1000,88.527265
-13.4,1000,92.356274
-9.77,667,95.278069
-14.0,1000,98.594434
-13.3,1000,102.265093
-14.4,1000,105.945111
-5.77,487,108.034134
-13.7,1000,111.792954
-14.2,1000,115.469673
-1.54,194,116.683959
-14.6,1000,120.426605
-4.82,422,121.868493
-0.87,117,122.93752
-11.56,896,126.142802
-9.9,870,129.73427
-11.17,867,132.704162
-13.3,1000,136.492526
-12.9,1000,140.254555
-11.9,1000,144.030403
-4.7,490,146.097492
-12.8,1000,149.774353
-1.72,192,150.081399
-2.88,268,151.92343
-0.48,88,152.953568
-3.1,310,154.398814
-2.77,287,155.759571
-1.77,187,156.984656
-1.88,228,158.350784
0.23,67,158.458479
0.46,54,158.545269
-0.23,93,158.694279
0.54,46,161.207101
-0.31,121,161.400796
-1.16,196,163.140225
0.63,47,163.215917
-1.49,139,164.84071
-0.28,108,165.013234
-1.19,109,165.187694
0.29,61,166.700115
-0.3,90,166.844247
0.52,28,166.889441
-0.22,62,166.98876
0.31,59,168.925781
-0.6,80,169.054105
-0.92,92,169.2017
0.03,67,171.315472
-0.06,86,171.453044
0.25,45,171.525188
0.07,43,171.596217
-0.2,40,171.660871
-0.93,143,173.798827
-0.06,86,173.936224
0.22,38,173.997422
0.18,42,175.762135
-0.46,66,175.868142
0.59,31,175.918224
0.32,68,176.027383
0.54,26,176.069653
-0.33,83,178.551286
0.36,44,178.622183
0.61,29,178.669084
-0.04,64,178.771747
0.7,30,178.820328
-0.02,42,178.887851
0.08,52,181.332772
0.58,42,181.400509
0.17,53,181.485754
0.14,46,181.559668
0.12,48,181.636797
0.14,46,184.053377
0.47,43,184.122906
-0.33,63,184.223855
0.34,26,184.265966
-0.09,59,184.360604
0.79,31,184.410835
0.54,26,186.78417
0.32,48,186.861381
0.2,60,186.957639
0.58,42,187.025151
0.68,32,187.076694
0.01,49,187.155467
0.61,29,189.520078
0.7,30,189.571529
0.72,28,189.619295
-0.32,72,189.741042
0.56,44,189.815678
-0.32,72,192.080391
0.72,28,192.12849
0.58,42,192.200012
0.56,44,192.270643
0.56,44,192.341227
0.72,28,192.386406
0.72,28,192.431484
0.81,29,194.491117
0.29,41,194.557326
0.81,29,194.604206
0.81,29,194.65096
0.63,27,194.694555
0.58,42,194.761899
0.72,28,194.807082
0.31,59,197.033144
0.38,42,197.100833
0.72,28,197.14631
0.72,28,197.191444
0.72,28,197.236603
0.67,43,197.305569
0.63,27,197.349097
0.68,32,197.400648
-0.07,57,199.378163
0.45,25,199.418459
0.63,27,199.462011
0.79,31,199.511835
0.7,30,199.56033
0.7,30,199.608588
0.85,25,199.650382
0.74,26,199.694304
0.79,31,199.746726
0.14,46,201.580244
0.83,27,201.624141
0.59,31,201.674631
-0.58,78,201.800558
0.45,45,201.873307
0.52,48,204.227501
0.59,31,204.277907
0.59,31,204.329875
0.59,31,204.382466
0.54,26,204.426594
0.61,29,204.476532
0.59,31,204.528784
0.63,27,204.575094
0.56,24,204.615949
0.56,24,206.399985
0.38,42,206.468207
0.45,45,206.541894
0.54,26,206.584157
0.61,29,206.631739
0.63,27,206.676004
0.63,27,206.720661
0.52,28,206.766075
-0.07,57,208.720698
0.83,27,208.765267
0.52,28,208.813098
0.36,44,208.886997
0.63,27,208.932716
0.54,46,209.010227
0.7,30,209.061286
0.69,41,211.160748
0.81,29,211.208041
0.7,30,211.257463
0.72,28,211.302974
0.72,28,211.34849
0.7,30,211.397261
0.7,30,211.446572
0.18,42,211.517994
0.63,27,213.393822
0.54,26,213.436244
0.74,26,213.479253
0.81,29,213.526426
0.45,25,213.567291
0.83,27,213.611084
0.72,28,213.658141
0.25,45,213.734079
0.63,27,213.779865
0.74,26,215.626566
0.58,42,215.694989
0.72,28,215.741124
0.38,42,215.809382
0.6,40,215.87573
0.83,27,215.92164
0.63,27,215.968041
0.83,27,216.014598
0.61,29,218.026244
0.72,28,218.072693
0.65,25,218.115592
0.52,28,218.163071
0.27,43,218.235854
0.83,27,218.281911
0.83,27,218.328158
0.65,25,218.370808
0.65,25,218.413307
0.72,28,220.207655
0.85,25,220.250344
0.71,39,220.317012
0.69,41,220.387288
0.71,39,220.453501
0.83,27,220.499634
0.69,41,220.569469
0.81,29,222.563522
0.74,26,222.60774
0.69,41,222.678101
0.74,26,222.722375
0.63,27,222.768668
0.6,40,222.836472
0.72,28,222.88432
0.74,26,222.929045
0.63,27,222.974846
0.54,26,224.8557
0.74,26,224.898675
0.72,28,224.944871
0.63,27,224.988957
0.74,26,225.031853
0.54,26,225.074576
0.72,28,225.122567
0.7,30,225.173735
0.47,43,225.246795
0.36,44,227.050896
0.72,28,227.096965
0.72,28,227.143034
0.7,30,227.191815
0.63,27,227.235765
0.65,25,227.276469
0.74,26,227.32062
0.54,26,227.364652
0.81,29,229.202863
0.72,28,229.250078
0.27,43,229.323267
0.74,26,229.367326
0.83,27,229.413566
0.72,28,229.461207
0.81,29,229.510823
0.83,27,229.55665
0.81,29,229.606789
0.72,28,231.496632
0.61,29,231.543787
0.52,28,231.589787
0.72,28,231.635557
0.61,29,231.682745
0.72,28,231.728676
0.72,28,231.774191
0.72,28,231.81977
0.41,29,231.866872
0.61,29,233.573424
0.7,30,233.6224
0.83,27,233.666771
0.72,28,233.712487
0.58,42,233.78061
0.83,27,233.82454
0.54,26,233.867222
0.74,26,233.909638
0.47,43,235.782495
0.72,28,235.830081
0.81,29,235.879794
0.63,27,235.927102
0.54,26,235.971446
0.61,29,236.0216
0.74,26,236.065798
0.63,27,236.112301
0.81,29,236.1616
0.72,28,237.873264
0.83,27,237.917544
0.63,27,237.961995
0.72,28,238.009248
0.83,27,238.055334
0.63,27,238.101536
0.39,31,238.154244
0.34,46,238.232466
0.74,26,238.276793
0.52,28,240.11416
0.7,30,240.165265
0.33,57,240.261955
0.83,27,240.30834
0.83,27,240.354207
0.7,30,240.40525
0.65,25,240.447826
0.61,29,240.49751
0.72,28,242.456959
0.72,28,242.504576
0.69,41,242.574765
0.58,42,242.646598
0.5,30,242.697591
0.63,27,242.745118
0.58,42,242.817486
0.43,27,242.863396
0.72,28,244.871897
0.43,27,244.918159
0.67,23,244.957942
0.65,25,245.00048
0.06,54,245.091679
0.47,43,245.165179
0.27,43,245.238312
0.38,42,247.276332
0.45,25,247.317421
0.38,42,247.385644
0.4,40,247.450899
0.38,42,247.519637
0.2,40,247.58743
0.38,42,247.659543
0.47,43,249.861931
0.4,40,249.930068
0.56,24,249.971262
0.29,41,250.040694
0.72,28,250.088203
0.54,26,250.132872
0.74,26,250.177039
0.83,27,250.222829
0.74,26,252.132043
0.74,26,252.174619
0.43,27,252.218899
0.13,57,252.315519
0.47,43,252.388943
0.52,28,252.436583
0.52,28,252.484596
0.41,29,254.557537
0.26,54,254.647554
0.74,26,254.692041
0.72,28,254.73882
0.21,29,254.785974
0.49,41,254.852346
0.72,28,254.897843
-0.21,91,257.073383
0.72,28,257.119279
0.72,28,257.165403
0.38,42,257.233647
0.41,29,257.280869
0.83,27,257.324803
0.74,26,257.367188
0.74,26,257.409508
0.45,45,259.369019
0.72,28,259.414527
0.72,28,259.459849
0.58,42,259.527571
0.72,28,259.573027
0.72,28,259.618324
0.7,30,259.669662
0.72,28,259.717216
0.81,29,261.679335
0.14,46,261.753781
0.29,41,261.819821
0.56,24,261.858753
0.27,43,261.928084
0.72,28,261.97377
0.7,30,262.022413
0.25,45,264.169776
0.72,28,264.215422
0.38,42,264.283838
-0.17,47,264.359983
0.72,28,264.405396
0.29,41,264.471884
0.78,22,264.508492
0.49,41,266.598048
0.29,41,266.668245
0.38,42,266.740448
0.49,41,266.810578
0.85,25,266.853432
0.55,55,266.946985
0.2,40,269.209711
0.72,28,269.255273
0.49,41,269.321659
0.72,28,269.367889
0.47,43,269.441467
0.49,41,269.511317
0.27,43,269.584914
0.72,28,271.745057
0.29,41,271.828976
0.38,42,271.896933
0.29,41,271.963885
0.72,28,272.011003
0.47,43,272.082787
0.49,41,272.15132
0.74,26,274.348614
0.81,29,274.39588
0.4,40,274.460618
0.29,41,274.526963
0.16,44,274.598123
0.22,38,274.660052
0.29,41,274.72823
0.72,28,276.902084
0.36,44,276.973578
0.72,28,277.01938
0.52,28,277.064848
0.31,59,277.160074
0.36,44,277.231574
0.58,42,279.539866
0.37,53,279.62577
0.69,41,279.695675
0.76,24,279.736755
0.83,27,279.783452
0.61,29,279.832975
0.74,26,279.877376
0.18,42,279.948693
0.2,40,282.252599
0.85,25,282.293208
0.51,39,282.356494
0.49,41,282.42292
0.37,53,282.508165
0.6,40,282.574564
0.58,42,284.762768
0.6,40,284.828529
0.58,42,284.896843
0.38,42,284.965386
0.71,39,285.028826
0.46,54,285.116481
0.48,52,287.497481
0.51,39,287.560766
0.47,43,287.630772
0.74,26,287.673649
0.63,27,287.719959
0.43,27,287.765897
0.4,40,287.833468
0.83,27,287.879768
0.16,44,289.817407
0.29,41,289.886685
0.28,32,289.941486
0.51,39,290.007932
0.74,26,290.05219
0.74,26,290.096721
0.81,29,290.145942
0.4,40,292.142144
0.74,26,292.184836
0.51,39,292.248669
0.47,43,292.318884
0.64,36,292.379951
0.74,26,292.424517
0.37,53,292.514214
0.51,39,294.692647
0.4,40,294.760303
0.4,40,294.828266
0.74,26,294.872523
0.74,26,294.916975
0.54,26,294.961109
0.62,38,295.025696
0.51,39,297.034273
0.72,28,297.090168
0.52,28,297.135928
0.42,38,297.197401
0.74,26,297.23961
0.62,38,297.302094
0.83,27,297.345851
0.53,37,297.406196
0.29,41,299.374511
0.74,26,299.416989
0.47,43,299.48659
0.56,24,299.52561
0.52,28,299.571111
0.52,28,299.616534
0.44,36,299.676882
0.49,41,299.747794
0.74,26,301.717714
0.65,25,301.767917
0.21,29,301.818073
0.74,26,301.86293
0.65,25,301.906195
0.85,25,301.949481
0.51,39,302.016427
0.65,25,302.059669
0.65,25,302.103121
0.4,40,303.885142
0.65,25,303.926016
0.63,27,303.970322
0.54,26,304.01249
0.35,55,304.100821
0.83,27,304.144828
0.74,26,304.187087
0.74,26,304.229088
0.31,59,306.28109
0.56,24,306.320003
0.54,26,306.363256
0.27,43,306.433048
0.54,26,306.47522
0.74,26,306.517437
0.11,39,306.580273
0.51,39,306.643296
0.78,22,308.651654
0.77,33,308.705076
0.74,26,308.747699
0.74,26,308.789802
0.65,25,308.830349
0.65,25,308.870844
0.51,39,308.9336
0.74,26,308.975636
0.45,25,309.016404
0.73,37,310.84606
0.54,26,310.888348
0.31,39,310.952593
-0.25,55,311.04159
0.65,25,311.082263
0.65,25,311.123235
0.76,24,311.162418
0.56,24,311.201312
0.56,24,313.248899
0.43,27,313.292911
0.65,25,313.333756
-0.16,56,313.423794
0.53,37,313.48412
0.72,28,313.529515
0.56,24,313.568698
0.49,41,313.634756
0.52,28,315.995969
0.45,25,316.036833
0.65,25,316.077687
0.65,25,316.118092
0.63,27,316.161849
0.78,22,316.197352
0.54,26,316.23931
0.65,25,316.279681
0.57,33,316.332631
0.56,24,316.37134
0.85,25,318.178929
0.32,28,318.231577
0.71,39,318.302788
-0.02,42,318.380459
0.54,26,318.427239
0.65,25,318.470755
0.89,21,318.507127
0.56,24,318.548279
0.54,26,318.592772
0.85,25,320.705513
0.11,39,320.788426
0.65,25,320.842033
0.76,24,320.889836
0.76,24,320.937419
0.65,25,320.987322
0.76,24,321.032382
0.67,23,321.074925
0.56,24,321.119021
0.74,26,321.167068
0.85,25,322.973024
0.65,25,323.018121
0.3,50,323.108059
0.85,25,323.15138
0.65,25,323.195123
0.76,24,323.237868
0.56,24,323.280452
0.76,24,323.322107
0.58,42,325.367594
0.32,28,325.417542
0.65,25,325.462943
0.4,40,325.534393
0.76,24,325.580221
0.85,25,325.629019
0.76,24,325.671229
0.2,40,325.742095
0.49,41,325.813437
0.65,25,327.82075
0.67,23,327.8614
0.65,25,327.906152
0.65,25,327.949576
0.67,23,327.989613
0.16,44,328.065503
0.31,39,328.132986
0.2,40,328.207716
0.47,43,330.223913
0.74,26,330.269526
0.74,26,330.317233
0.85,25,330.361466
0.76,24,330.406818
0.83,27,330.480351
0.65,25,330.535216
0.68,32,330.603489
0.85,25,330.654258
0.36,44,332.488614
0.65,25,332.529639
0.76,24,332.569461
0.2,40,332.63447
0.42,38,332.696934
0.74,26,332.739783
0.65,25,332.781118
0.74,26,332.823831
0.76,24,332.863245
0.49,41,334.7335
0.73,37,334.796796
0.85,25,334.840037
0.87,23,334.87949
0.26,54,334.971284
0.09,41,335.041467
0.27,43,337.288864
0.67,23,337.329341
0.53,57,337.430726
0.31,39,337.502568
0.42,38,337.572652
0.74,26,337.619069
0.34,66,337.744991
0.74,26,340.14076
0.42,38,340.205827
0.2,40,340.274757
0.74,26,340.319593
0.85,25,340.362786
0.65,25,340.405682
0.63,27,340.45195
0.85,25,340.494865
0.67,23,340.534494
0.76,24,342.503777
0.65,25,342.550898
0.89,21,342.589389
0.35,35,342.65308
0.76,24,342.697032
0.65,25,342.743947
0.56,24,342.789345
0.76,24,342.833216
0.31,39,342.903048
0.31,39,344.826786
0.46,34,344.886332
0.74,26,344.934213
0.76,24,344.978073
0.09,41,345.052422
0.64,36,345.117787
0.53,37,345.181512
0.74,26,345.228415
0.65,25,347.419803
0.78,22,347.479219
0.78,22,347.539651
0.53,37,347.620074
0.71,39,347.692869
0.74,26,347.738632
0.65,25,347.784498
0.78,22,347.822818
0.52,28,347.871295
0.56,24,347.913597
0.56,24,349.893064
0.76,24,349.935426
0.74,26,349.984854
0.78,22,350.024143
0.89,21,350.061661
0.89,21,350.099046
0.54,26,350.144995
0.87,23,350.185771
0.67,23,350.226512
0.89,21,350.263549
0.67,23,350.30501
0.73,37,352.118143
0.78,22,352.161776
0.67,23,352.208321
0.54,46,352.293789
0.76,24,352.338473
0.78,22,352.378415
0.43,27,352.428234
0.56,24,352.472493
0.67,23,352.514098
0.72,28,354.58093
0.78,22,354.622734
0.67,23,354.66507
0.78,22,354.706994
0.78,22,354.746696
0.83,27,354.795337
0.89,21,354.833209
0.78,22,354.873067
0.67,23,354.914644
0.78,22,354.954993
0.56,24,354.996593
0.56,24,356.732466
0.56,24,356.78108
0.89,21,356.821394
0.78,22,356.864841
0.67,23,356.907434
0.78,22,356.951334
0.89,21,356.994774
0.78,22,357.037579
0.72,28,357.089136
0.56,24,357.133037
0.89,21,357.171873
0.89,21,358.737824
0.78,22,358.774882
0.89,21,358.809575
0.89,21,358.844624
0.76,24,358.883997
0.89,21,358.91843
0.89,21,358.953094
0.78,22,358.989216
0.78,22,359.025306
0.89,21,359.059986
0.78,22,359.096385
0.89,21,359.130913
0.79,31,360.826783
0.76,24,360.880668
0.78,22,360.925856
0.78,22,360.967313
0.78,22,361.008734
0.78,22,361.050021
0.78,22,361.091038
0.67,23,361.134305
0.78,22,361.17671
0.89,21,361.217849
0.78,22,361.257877
0.89,21,362.893333
0.78,22,362.93493
0.78,22,362.975592
0.78,22,363.01627
0.78,22,363.056591
0.89,21,363.096646
0.78,22,363.135067
0.78,22,363.174568
0.78,22,363.213255
0.78,22,363.251771
0.78,22,363.290509
0.78,22,363.328966
0.89,21,364.842879
0.89,21,364.878441
0.78,22,364.915793
0.78,22,364.954966
0.89,21,364.992386
0.78,22,365.031769
0.78,22,365.071134
0.89,21,365.108514
0.89,21,365.14569
0.89,21,365.183502
0.79,31,365.238297
0.89,21,366.919801
0.78,22,366.961078
0.67,23,367.004301
0.89,21,367.040533
0.89,21,367.079028
0.89,21,367.123987
0.89,21,367.168808
0.78,22,367.20966
0.89,21,367.24783
0.89,21,367.28709
0.89,21,367.325436
0.89,21,367.364286
0.78,22,368.878412
0.89,21,368.914386
0.89,21,368.951138
0.89,21,368.989377
0.78,22,369.02968
0.78,22,369.071556
0.89,21,369.114385
0.78,22,369.164191
0.89,21,369.203192
0.89,21,369.242063
0.78,22,369.28272
0.89,21,369.320055
0.89,21,370.927859
0.78,22,370.971603
0.78,22,371.011922
0.89,21,371.048861
0.89,21,371.086294
0.78,22,371.124968
0.89,21,371.166261
0.89,21,371.203254
0.78,22,371.24315
0.78,22,371.285672
0.75,35,371.351207
0.89,21,371.390506
0.78,22,373.018331
0.66,34,373.081283
0.64,36,373.147215
0.78,22,373.185348
0.89,21,373.22181
0.89,21,373.260414
0.66,34,373.322631
0.62,38,373.392714
0.89,21,373.43154
0.77,33,375.436253
0.89,21,375.47315
0.89,21,375.510325
0.78,22,375.551172
0.89,21,375.589133
0.89,21,375.62667
0.89,21,375.667246
0.89,21,375.708154
0.89,21,375.753095
0.89,21,375.796637
0.78,22,375.84078
0.89,21,375.881201
0.89,21,377.380935
0.75,35,377.438896
0.89,21,377.474628
0.89,21,377.511323
0.78,22,377.549684
0.89,21,377.586387
0.89,21,377.622975
0.89,21,377.659481
0.89,21,377.696221
0.89,21,377.733034
0.89,21,377.76978
0.78,22,379.385296
0.89,21,379.421719
0.78,22,379.461106
0.89,21,379.49766
0.78,22,379.535908
0.89,21,379.572404
0.89,21,379.608935
0.89,21,379.64554
0.57,33,379.703346
0.89,21,379.740737
0.77,33,379.801233
0.89,21,381.51604
0.89,21,381.551898
0.67,23,381.590203
0.78,22,381.627074
0.89,21,381.662265
0.89,21,381.698287
0.78,22,381.737246
0.78,22,381.776138
0.78,22,381.815441
0.89,21,381.853858
0.89,21,381.894071
0.89,21,381.937998
0.89,21,383.545647
0.66,34,383.610625
0.66,34,383.671447
0.66,34,383.732896
0.89,21,383.770863
0.89,21,383.80757
0.43,47,383.892974
0.89,21,383.933027
0.89,21,383.975391
0.77,33,386.130217
0.89,21,386.170416
0.78,22,386.210079
0.89,21,386.248841
0.78,22,386.288666
0.89,21,386.326233
0.89,21,386.363945
0.89,21,386.401431
0.89,21,386.438068
0.89,21,386.474995
0.89,21,386.511428
0.89,21,387.974102
0.89,21,388.011423
0.89,21,388.048002
0.89,21,388.084693
0.89,21,388.122022
0.89,21,388.158744
0.89,21,388.19541
0.78,22,388.233793
0.89,21,388.270179
0.89,21,388.307135
0.89,21,388.343882
0.89,21,388.382241
0.89,21,388.420214
0.78,22,389.841694
0.78,22,389.880275
0.78,22,389.920439
0.78,22,389.959812
0.78,22,389.99919
0.89,21,390.036777
0.89,21,390.073463
0.78,22,390.111972
0.89,21,390.149162
0.78,22,390.187591
0.78,22,390.225923
0.78,22,391.709094
0.35,35,391.771964
0.89,21,391.809092
0.24,36,391.871345
0.35,35,391.931642
0.35,35,391.992954
0.35,35,392.053202
0.35,35,392.115447
0.24,36,394.317625
0.89,21,394.354292
0.89,21,394.391176
0.54,46,394.472267
0.89,21,394.510162
0.89,21,394.548825
0.89,21,394.586767
0.64,36,394.651337
0.55,35,394.716524
0.89,21,397.011798
0.89,21,397.048388
0.89,21,397.08426
0.89,21,397.11979
0.65,45,397.195551
0.78,22,397.233847
0.89,21,397.270228
0.89,21,397.311281
0.89,21,397.348235
0.89,21,397.385247
0.89,21,397.422317
0.89,21,399.208617
0.78,22,399.246964
0.78,22,399.28852
0.78,22,399.329084
0.78,22,399.369665
0.89,21,399.407657
0.78,22,399.447859
0.78,22,399.488045
0.78,22,399.527832
0.89,21,399.564663
0.78,22,399.603099
0.89,21,399.638558
0.78,22,401.192553
0.77,33,401.250234
0.56,44,401.328123
0.89,21,401.365147
0.89,21,401.402134
0.89,21,401.439807
0.77,33,401.497133
0.79,31,401.551453
0.89,21,401.588439
0.89,21,401.625505
0.89,21,403.624072
0.89,21,403.664139
0.89,21,403.704304
0.43,47,403.787922
0.89,21,403.825315
0.78,22,403.865791
0.78,22,403.903929
0.66,34,403.963794
0.39,51,406.11248
0.89,21,406.160046
0.89,21,406.198015
0.89,21,406.234895
0.89,21,406.272668
0.78,22,406.311546
0.78,22,406.350287
0.89,21,406.387697
0.78,22,406.426782
0.89,21,406.463746
0.89,21,406.500861
0.89,21,406.537971
0.78,22,408.047523
0.78,22,408.087585
0.89,21,408.125212
0.35,35,408.187638
0.89,21,408.225307
0.89,21,408.262944
0.89,21,408.300392
0.89,21,408.336374
0.89,21,408.373326
0.89,21,408.409605
0.89,21,408.445981
0.89,21,408.48325
0.89,21,410.188638
0.89,21,410.225194
0.89,21,410.262981
0.78,22,410.302413
0.78,22,410.342005
0.89,21,410.378682
0.89,21,410.415185
0.89,21,410.451736
0.89,21,410.488378
0.89,21,410.525548
0.89,21,410.56224
0.89,21,410.600273
0.78,22,412.051224
0.89,21,412.087242
0.78,22,412.129872
0.55,35,412.193911
0.89,21,412.231332
0.57,33,412.294635
0.66,34,412.355523
0.66,34,412.416072
0.66,34,412.474852
0.89,21,414.437398
0.57,33,414.49119
0.55,35,414.548383
0.66,34,414.604537
0.57,33,414.659691
0.66,34,414.715605
0.89,21,414.752546
0.89,21,414.788975
0.78,22,414.826508
0.89,21,416.730971
0.89,21,416.767836
0.89,21,416.805278
0.89,21,416.842387
0.89,21,416.880992
0.44,36,416.946169
0.89,21,416.982648
