#{"t_start": 1762478722.8612404, "env_id": "None"}
r,l,t
-34.3,1000,0.604825
-36.2,1000,1.198147
-44.5,1000,1.741191
-33.3,1000,2.28353
-34.7,1000,2.889775
-35.2,1000,3.518303
-36.8,1000,4.134032
-49.7,1000,4.743145
-34.1,1000,5.351948
-55.3,1000,5.956704
-35.6,1000,6.600977
-33.7,1000,7.212588
-34.1,1000,7.819209
-35.5,1000,8.422713
-39.7,1000,9.052978
-34.2,1000,9.704869
-34.7,1000,10.316086
-34.8,1000,10.934428
-35.2,1000,11.543785
-40.8,1000,12.160937
-79.6,1000,23.258633
-3.54,154,24.885055
-23.76,936,35.32922
-1.29,99,36.451464
-20.82,822,45.472041
-25.5,1000,56.49629
-6.7,330,60.113206
-3.15,225,62.596255
-17.16,756,70.410219
-6.94,374,74.435061
-15.83,793,82.871924
-19.28,908,92.390319
-1.57,147,93.872587
-5.01,271,96.560021
-8.2,520,101.976211
-4.49,299,105.068016
-16.77,927,114.724169
-5.4,340,118.263122
-2.06,186,119.96332
-1.08,128,121.166905
-17.71,921,130.001399
-3.08,208,132.162054
-18.8,1000,141.888789
-2.35,185,143.72883
-18.1,1000,153.779778
-2.74,254,156.36606
-7.3,470,161.097861
-8.95,605,167.075791
-16.56,856,175.610948
-9.12,512,180.772215
-2.6,200,182.803739
-3.54,254,185.354504
-21.3,1000,195.217229
-6.24,444,199.660543
-1.8,160,201.20962
-10.05,575,206.791459
-10.4,620,212.920045
-17.8,1000,222.39151
-6.5,450,226.756483
-18.7,1000,236.223057
-3.63,213,238.361286
-6.61,451,242.695934
-5.26,426,246.758692
-18.54,934,255.709551
0.5,50,256.207808
-4.28,288,258.98798
-23.41,891,267.107768
-11.38,718,273.901618
-3.09,199,275.888252
-13.65,655,282.259578
-3.44,264,284.845225
-4.23,293,287.6531
-1.88,168,289.291831
-13.32,812,296.853813
-0.85,115,297.906265
-9.04,604,303.444595
-9.48,568,309.014794
-2.92,172,310.722012
-1.09,99,311.634891
-0.76,96,312.551989
-1.03,133,313.815359
-2.65,255,316.191934
-6.85,355,319.527654
-10.13,483,323.968405
-7.72,432,328.098235
-15.06,926,336.782498
-11.81,631,342.724832
-5.15,345,345.998686
-3.48,228,348.146808
-2.86,186,349.896932
-11.77,627,355.759825
-0.94,114,356.824419
-3.05,235,358.947193
-2.13,163,360.355119
-1.33,123,361.377987
-2.83,213,363.153152
-4.94,274,365.673249
-2.48,228,367.805572
-4.69,299,370.438204
-17.54,694,376.622871
-3.29,239,378.719485
-8.55,425,382.567524
-6.05,335,385.651671
-10.87,597,391.074744
-6.0,320,393.987091
-11.0,580,399.225711
-4.23,253,401.514426
-4.3,270,403.928512
-0.2,80,404.65041
-6.75,325,407.534273
-12.29,579,412.695302
-6.9,350,415.832236
0.34,46,416.251581
-8.02,442,420.158258
-12.06,586,424.993949
-4.06,226,426.920783
-6.11,381,430.238901
-2.73,183,431.83735
-8.76,496,435.652098
-25.0,1000,443.313599
-2.78,218,445.129465
-4.48,248,447.217903
-3.73,243,449.242463
-7.42,362,452.29513
-0.91,101,453.141658
-6.89,399,456.081454
-1.23,133,457.100811
-0.1,70,457.693405
-27.6,1000,465.352738
-4.85,215,466.980674
-0.36,76,467.553488
-59.2,1000,474.961735
-0.36,76,475.544028
-28.44,664,480.905212
0.41,49,481.322533
-15.53,303,483.798746
-1.48,108,484.691802
-0.02,42,485.038881
0.7,30,485.289237
-73.6,1000,493.691788
-41.4,1000,501.556827
-1.28,88,502.219865
-15.97,387,505.322518
-6.69,279,507.556051
-56.84,964,514.622697
-1.1,90,515.307574
-1.94,94,515.998558
-2.33,123,516.995533
-0.73,83,517.668456
-2.13,123,518.676018
0.09,41,519.01444
-10.07,237,520.969533
-13.59,429,524.417921
-3.11,161,525.699313
-1.35,105,526.544847
-0.5,70,527.107881
-29.25,475,530.922458
-0.11,61,531.431449
-1.04,84,532.114015
-3.55,185,533.606337
-0.38,58,534.062739
-0.18,78,534.687566
0.13,37,534.980306
-5.75,285,537.225752
-3.51,161,538.461879
-7.23,353,541.277134
-7.25,275,543.363531
-13.09,199,544.878219
-1.58,138,545.95935
-1.73,123,546.920538
-0.1,70,547.471201
-4.49,199,549.006611
-2.74,134,549.995762
-39.88,508,553.826231
-22.53,263,555.876631
-2.93,183,557.236638
-0.26,46,557.570745
-0.09,39,557.86752
-3.51,221,559.536189
-5.09,259,561.548743
-2.24,124,562.508523
-0.02,62,562.993494
-29.33,643,574.129804
-3.11,121,575.057409
-14.6,260,577.078035
-0.78,78,577.677761
-0.6,80,578.290585
-4.32,152,579.470682
