#1764163484
steps,r,l,t
50,-2729,50,0.021230220794677734
100,-3059,50,0.04370689392089844
150,-3147,50,0.0671839714050293
200,-3378,50,0.0910038948059082
250,-3466,50,0.11214041709899902
300,-2575,50,0.1350855827331543
350,-3125,50,0.15895676612854004
400,-4159,50,0.1829073429107666
450,-3719,50,0.20378875732421875
500,-3213,50,0.22636198997497559
550,-3510,50,0.24895644187927246
600,-2223,50,0.2724575996398926
650,-3224,50,0.29400205612182617
700,-3037,50,0.31671690940856934
750,-2949,50,0.34068942070007324
800,-2674,50,0.36434412002563477
850,-2333,50,0.3889615535736084
900,-2751,50,0.40993666648864746
950,-3103,50,0.43244218826293945
1000,-2542,50,0.4566185474395752
1050,-3147,50,0.4793398380279541
1100,-3862,50,0.5005006790161133
1150,-3587,50,0.5245199203491211
1200,-2641,50,0.5488057136535645
1250,-3510,50,0.5710828304290771
1300,-2784,50,0.5935323238372803
1350,-3026,50,0.6168391704559326
1400,-3125,50,0.643334150314331
1450,-2850,50,0.6650834083557129
1500,-2861,50,0.6884307861328125
1550,-3136,50,0.7113707065582275
1600,-2487,50,0.735316276550293
1650,-3521,50,0.758826732635498
1700,-2839,50,0.7805871963500977
1750,-3620,50,0.8049602508544922
1800,-3917,50,0.828331470489502
1850,-2685,50,0.8541715145111084
1900,-2982,50,0.8769211769104004
1950,-3257,50,0.9002211093902588
2000,-2014,50,0.9237031936645508
2050,-2905,50,0.9483582973480225
2100,-2652,50,0.9710421562194824
2150,-3081,50,0.9945554733276367
2200,-2872,50,1.0160105228424072
2250,-3455,50,1.039233684539795
2300,-2641,50,1.0626144409179688
2350,-3345,50,1.0834250450134277
2400,-3763,50,1.1069786548614502
2450,-3015,50,1.131937026977539
2500,-1992,50,1.153918981552124
2550,-3235,50,1.1763417720794678
2600,-3499,50,1.1990532875061035
2650,-2564,50,1.2240591049194336
2700,-3697,50,1.2473971843719482
2750,-3884,50,1.26948881149292
2800,-3103,50,1.294074535369873
2850,-3774,50,1.3200314044952393
2900,-3631,50,1.3434522151947021
2950,-3334,50,1.3678007125854492
3000,-3928,50,1.392019510269165
3050,-2630,50,1.4195537567138672
3100,-2894,50,1.443408489227295
3150,-3433,50,1.4648349285125732
3200,-2806,50,1.4885575771331787
3250,-3631,50,1.5128602981567383
3300,-2938,50,1.537463903427124
3350,-3158,50,1.5587022304534912
3400,-2872,50,1.5820927619934082
3450,-2806,50,1.6087195873260498
3500,-2784,50,1.632948875427246
3550,-2443,50,1.6560981273651123
3600,-2487,50,1.6815338134765625
3650,-3202,50,1.706662654876709
3700,-3796,50,1.731783390045166
3750,-3224,50,1.7553520202636719
3800,-2839,50,1.7787940502166748
3850,-2443,50,1.8004586696624756
3900,-3400,50,1.8239128589630127
3950,-3301,50,1.8446736335754395
4000,-2531,50,1.8659727573394775
4050,-3323,50,1.886368989944458
4100,-3477,50,1.9097552299499512
4150,-3422,50,1.9342029094696045
4200,-2674,50,1.9578070640563965
4250,-2553,50,1.981616497039795
4300,-3598,50,2.0058624744415283
4350,-2674,50,2.0288662910461426
4400,-3708,50,2.0545897483825684
4450,-3697,50,2.077840566635132
4500,-2850,50,2.0991251468658447
4550,-2036,50,2.1223299503326416
4600,-3807,50,2.145768165588379
4650,-1948,50,2.168267011642456
4700,-3059,50,2.192243814468384
4750,-2597,50,2.217081069946289
4800,-2982,50,2.242924451828003
4850,-2795,50,2.2675726413726807
4900,-2784,50,2.2920329570770264
4950,-2498,50,2.315864086151123
5000,-3048,50,2.342613935470581
5050,-3158,50,2.367793560028076
5100,-3092,50,2.3921315670013428
5150,-2267,50,2.4145922660827637
5200,-2146,50,2.439770221710205
5250,-2542,50,2.4657862186431885
5300,-3565,50,2.488917827606201
5350,-3246,50,2.5129497051239014
5400,-3103,50,2.538505792617798
5450,-3312,50,2.5638227462768555
5500,-3884,50,2.585130214691162
5550,-4060,50,2.6128830909729004
5600,-3202,50,2.6398825645446777
5650,-4038,50,2.6651930809020996
5700,-3103,50,2.689807415008545
5750,-2828,50,2.714726209640503
5800,-3103,50,2.741306781768799
5850,-2498,50,2.766251802444458
5900,-3565,50,2.791475296020508
5950,-3059,50,2.8164288997650146
6000,-3631,50,2.842927932739258
6050,-2586,50,2.8691630363464355
6100,-2443,50,2.8946499824523926
6150,-3686,50,2.921164035797119
6200,-2641,50,2.9473118782043457
6250,-2927,50,2.971050262451172
6300,-3796,50,2.997164011001587
6350,-2619,50,3.022198438644409
6400,-3059,50,3.0485966205596924
6450,-2619,50,3.07177472114563
6500,-2795,50,3.0971872806549072
6550,-2388,50,3.121959924697876
6600,-3158,50,3.145297050476074
6650,-2443,50,3.170067548751831
6700,-2949,50,3.1954684257507324
6750,-3191,50,3.2219009399414062
6800,-4082,50,3.2455484867095947
6850,-2113,50,3.270709991455078
6900,-2663,50,3.296257495880127
6950,-3246,50,3.32395339012146
7000,-3950,50,3.347616672515869
7050,-3048,50,3.373805284500122
7100,-2377,50,3.398874282836914
7150,-4005,50,3.425206184387207
7200,-2256,50,3.4496521949768066
7250,-3092,50,3.474877119064331
7300,-3554,50,3.4978935718536377
7350,-2564,50,3.524930477142334
7400,-2740,50,3.549391746520996
7450,-3598,50,3.574932098388672
7500,-3785,50,3.603081464767456
7550,-2839,50,3.6283063888549805
7600,-3785,50,3.6555235385894775
7650,-3279,50,3.6785178184509277
7700,-2674,50,3.7036566734313965
7750,-2311,50,3.730524778366089
7800,-3543,50,3.7563388347625732
