#{"t_start": 1763882639.9626362, "env_id": "None"}
r,l,t
-92.4,1000,0.955153
-93.9,1000,2.140771
-92.8,1000,3.289266
-90.6,1000,4.338552
-90.2,1000,5.224797
-90.8,1000,6.113449
-93.6,1000,7.011197
-92.8,1000,7.910424
-92.0,1000,8.873055
-91.8,1000,10.027996
-91.9,1000,11.194266
-91.3,1000,12.221443
-92.5,1000,13.124001
-90.2,1000,14.025022
-93.5,1000,14.923274
-95.5,1000,15.827384
-91.6,1000,16.815206
-92.1,1000,18.003269
-93.3,1000,19.157969
-91.9,1000,20.145269
-84.2,1000,33.766898
-12.8,1000,48.344276
-11.8,1000,62.80344
-12.6,1000,77.334527
-11.9,1000,91.846272
-13.6,1000,106.045984
-13.5,1000,120.431053
-12.1,1000,134.853759
-15.1,1000,149.719329
-13.5,1000,164.385997
-13.4,1000,178.768291
-13.2,1000,193.520767
-14.4,1000,208.415968
-12.4,1000,223.172874
-14.5,1000,237.748831
-13.8,1000,252.05229
-14.4,1000,266.848177
-12.2,1000,281.619653
-13.6,1000,296.397016
-15.1,1000,310.842695
-13.0,1000,325.537966
-14.8,1000,340.378122
-17.02,872,353.050317
-13.8,1000,367.39692
-13.5,1000,381.744157
-15.3,1000,396.501107
0.08,722,407.237877
-9.21,301,411.645256
-15.39,699,421.970012
-13.1,1000,436.585756
-12.5,1000,451.235546
-14.2,1000,465.725209
-9.26,316,470.3236
-12.33,473,477.281582
-7.05,165,479.738131
-8.32,242,483.155828
5.2,330,488.029055
-7.24,174,490.480321
-13.4,1000,504.565287
-9.23,323,509.331616
-13.7,1000,523.444205
-6.8,110,524.971683
-9.14,304,529.376269
8.06,144,531.256723
-9.91,371,536.132653
2.93,627,544.939754
-9.41,361,549.992887
-12.1,1000,563.967475
-11.5,1000,577.944335
7.08,262,581.776206
-9.71,391,587.260346
-12.3,1000,601.127824
-0.05,725,611.143037
5.0,350,616.0682
0.94,656,625.09579
-12.3,1000,638.537941
5.77,323,642.896267
-16.88,958,656.17426
-12.3,1000,669.356646
-13.4,1000,682.97911
7.41,179,685.370123
-15.58,768,696.148041
7.65,215,698.874194
9.07,73,699.814361
8.94,96,701.19355
9.25,75,702.304691
4.24,426,708.027307
-7.64,174,710.513936
4.92,398,715.849789
9.26,64,716.798073
8.77,103,718.179058
4.96,414,723.636074
9.47,53,724.385285
9.09,91,725.59048
7.61,219,728.430516
-11.6,1000,741.694929
-15.26,876,753.450076
-11.9,1000,766.729897
-12.2,1000,779.701764
-12.6,1000,793.02896
-11.9,1000,806.414707
-12.8,1000,819.869926
-12.2,1000,833.27203
1.77,663,841.84768
4.41,439,847.937226
9.15,65,848.757186
4.07,433,854.522946
-8.57,237,857.51806
9.2,70,858.478899
-17.04,634,866.764596
-21.4,1000,879.815287
2.49,451,885.8823
3.21,459,892.048132
8.35,125,893.615588
4.48,302,897.762151
8.2,130,899.39359
8.87,73,900.306905
1.83,457,906.084282
8.85,75,907.02937
3.18,372,911.909553
