#1764274853
steps,r,l,t
200,-4.299999999999975,200,0.03555560111999512
400,-4.399999999999982,200,0.0700838565826416
600,-4.399999999999982,200,0.10509324073791504
800,-4.8999999999999835,200,0.14001727104187012
1000,-4.1999999999999815,200,0.17647647857666016
1200,-6.09999999999998,200,0.21186184883117676
1400,-6.099999999999989,200,0.2508718967437744
1600,-2.4999999999999907,200,0.2924959659576416
1800,-4.399999999999986,200,0.3391883373260498
2000,-4.399999999999984,200,0.3809075355529785
2200,-5.299999999999984,200,0.4238741397857666
2400,-4.0999999999999766,200,0.4606330394744873
2600,-4.0999999999999766,200,0.5011367797851562
2800,-2.799999999999991,200,0.5387609004974365
3000,-4.699999999999974,200,0.5769860744476318
3200,-4.099999999999985,200,0.6142947673797607
3400,-4.799999999999977,200,0.6534678936004639
3600,-4.6999999999999815,200,0.691117525100708
3729,-2.589999999999989,129,0.7162415981292725
3814,-0.7500000000000009,85,0.7334764003753662
4014,-5.199999999999977,200,0.7725281715393066
4214,-3.5999999999999908,200,0.8117382526397705
4414,-3.3999999999999826,200,0.8548276424407959
4594,-3.6999999999999824,180,0.8952105045318604
4794,-4.19999999999998,200,0.9388175010681152
4994,-3.8999999999999786,200,0.9806067943572998
5180,-2.3599999999999843,186,1.0184056758880615
5380,-4.499999999999978,200,1.057819128036499
5580,-4.999999999999971,200,1.0989606380462646
5780,-5.299999999999978,200,1.1415328979492188
5980,-3.59999999999999,200,1.1830384731292725
6180,-4.499999999999979,200,1.2263000011444092
6380,-3.6999999999999846,200,1.2670502662658691
6580,-4.299999999999982,200,1.3065288066864014
6704,-1.5399999999999945,124,1.3342173099517822
6904,-4.899999999999984,200,1.3769598007202148
7104,-4.999999999999979,200,1.4169700145721436
7304,-4.599999999999978,200,1.4568111896514893
7504,-4.3999999999999835,200,1.5010440349578857
7659,-1.0500000000000005,155,1.5343153476715088
7780,-1.209999999999998,121,1.5611417293548584
7980,-4.299999999999986,200,1.602653980255127
8180,-4.19999999999998,200,1.6422119140625
8380,-5.299999999999977,200,1.684964656829834
8580,-3.8999999999999853,200,1.727005958557129
8780,-4.199999999999982,200,1.7715530395507812
8980,-5.199999999999982,200,1.8117830753326416
9180,-4.699999999999978,200,1.8582286834716797
9380,-6.5999999999999845,200,1.8996269702911377
9580,-3.8999999999999857,200,1.9461238384246826
9780,-4.299999999999985,200,1.9923853874206543
9886,-0.660000000000001,106,2.017369508743286
10086,-4.999999999999977,200,2.0583443641662598
10286,-6.499999999999981,200,2.101057291030884
10486,-4.59999999999998,200,2.144310235977173
10686,-4.4999999999999885,200,2.186685800552368
10798,-0.9200000000000013,112,2.209442377090454
10998,-3.2999999999999843,200,2.2503647804260254
11198,-5.099999999999977,200,2.294552803039551
11398,-5.399999999999986,200,2.3401362895965576
11598,-5.499999999999986,200,2.3845441341400146
11798,-4.999999999999978,200,2.425415515899658
11998,-4.699999999999986,200,2.4689040184020996
12198,-3.999999999999976,200,2.5100667476654053
12398,-4.499999999999983,200,2.55376935005188
12598,-4.0999999999999766,200,2.600346326828003
12798,-4.299999999999981,200,2.6467883586883545
12998,-4.499999999999975,200,2.6900761127471924
13198,-4.099999999999982,200,2.7353577613830566
