#{"t_start": 1763804620.9414172, "env_id": "None"}
r,l,t
-16.8,200,0.183295
-17.5,200,0.358948
-17.2,200,0.537198
-17.0,200,0.711364
-18.9,200,0.890202
-17.6,200,1.056257
-18.9,200,1.22808
-17.6,200,1.398131
-20.1,200,1.573483
-18.0,200,1.752126
-17.0,200,1.923382
-18.4,200,2.099209
-17.0,200,2.263243
-16.7,200,2.431748
-17.4,200,2.609192
-18.5,200,2.790139
-17.2,200,2.959825
-17.8,200,3.140817
-17.6,200,3.318337
-18.6,200,3.495841
-4.6,200,5.106934
-2.7,200,6.604392
-2.6,200,8.115755
-2.4,200,9.739878
-3.2,200,11.411455
-2.5,200,13.010256
-2.6,200,14.658342
-2.6,200,16.27118
-2.7,200,17.865952
-2.7,200,19.393138
-2.7,200,20.918965
-2.8,200,22.439731
-3.5,200,24.059346
-3.3,200,25.718748
-2.6,200,27.352216
-7.67,167,28.690278
-2.4,200,30.376114
-2.9,200,31.984883
-2.8,200,33.605265
-2.7,200,35.233943
-3.5,200,36.91074
-3.3,200,38.591163
-2.3,200,40.162154
-2.3,200,41.847951
-2.3,200,43.441524
-2.2,200,45.154785
-2.2,200,46.780716
-2.7,200,48.40384
-2.4,200,49.951784
-2.3,200,51.586268
-2.6,200,53.208325
-3.4,200,54.833824
-2.9,200,56.500666
-2.7,200,58.137696
-2.5,200,59.746755
-2.3,200,61.441425
-2.9,200,62.993854
-3.0,200,64.520146
-2.7,200,66.178529
-2.2,200,67.764303
-2.5,200,69.38413
-2.6,200,71.003667
-2.6,200,72.645238
-2.7,200,74.271736
-2.7,200,75.777289
-2.6,200,77.263852
-2.3,200,78.886696
-2.7,200,80.599194
-2.9,200,82.321784
-2.7,200,84.032748
-2.3,200,85.752375
-2.8,200,87.415586
-2.5,200,88.988156
-2.2,200,90.502444
-2.6,200,92.077235
-2.6,200,93.711394
-2.8,200,95.35003
-2.6,200,96.998727
-2.6,200,98.629583
-2.7,200,100.228669
-2.9,200,101.931457
-2.7,200,103.622536
-2.2,200,105.19755
-2.1,200,106.826254
-2.7,200,108.48164
-2.8,200,110.217278
-2.4,200,111.854421
-2.3,200,113.57444
-2.3,200,115.27857
-2.2,200,116.832302
-2.4,200,118.492451
-2.3,200,120.149822
-2.9,200,121.749321
-2.4,200,123.435252
-2.5,200,125.209856
-2.5,200,126.904616
-2.4,200,128.624002
-2.5,200,130.174052
-2.2,200,131.698272
-2.4,200,133.219549
-3.0,200,134.861295
-2.8,200,136.501501
-2.7,200,138.210299
-2.9,200,140.028686
-2.9,200,141.78875
-2.0,200,143.501786
-2.4,200,145.192267
-2.5,200,146.868152
-2.3,200,148.65997
-2.6,200,150.406289
-2.8,200,152.248669
-2.4,200,154.0431
-2.7,200,155.691637
-2.7,200,157.461635
-2.3,200,159.104469
-2.3,200,160.751249
-2.7,200,162.314718
-2.6,200,164.003159
-2.3,200,165.7024
-3.0,200,167.274875
-2.3,200,168.883763
-2.7,200,170.572527
-2.5,200,172.262844
-2.4,200,173.875084
-2.4,200,175.408246
-2.8,200,176.949104
-2.4,200,178.59808
-2.1,200,180.214222
-2.7,200,181.866823
-2.7,200,183.491373
-2.8,200,185.155484
-2.9,200,186.856515
-2.6,200,188.424458
-2.4,200,189.949305
-2.5,200,191.611597
-2.3,200,193.342631
-2.8,200,195.033795
-2.4,200,196.75473
-2.2,200,198.393061
-2.5,200,200.064086
-2.1,200,201.639698
-2.8,200,203.220706
-2.6,200,204.830946
-2.9,200,206.543458
-2.7,200,208.242933
-2.8,200,209.972781
-2.7,200,211.664493
-2.4,200,213.307852
-2.4,200,214.889998
-2.2,200,216.476412
-2.9,200,218.071618
-2.5,200,219.701946
-2.7,200,221.405915
-2.5,200,223.116358
-2.5,200,224.764249
-2.3,200,226.490957
-2.3,200,228.088275
-2.1,200,229.612356
-2.5,200,231.09915
-2.1,200,232.702939
-2.5,200,234.307518
-2.3,200,235.949909
-2.8,200,237.562406
-2.3,200,239.26259
-2.4,200,240.854693
-2.3,200,242.381212
-2.3,200,243.884949
-2.1,200,245.493549
-2.4,200,247.123834
-2.4,200,248.771153
-2.1,200,250.425539
-2.3,200,252.076467
-2.3,200,253.75834
-2.1,200,255.357181
-2.3,200,256.952449
-2.1,200,258.57995
-2.2,200,260.174297
-2.3,200,261.899644
-2.2,200,263.599966
-2.6,200,265.24403
-2.3,200,266.896612
-1.9,200,268.531173
-2.3,200,270.096559
-2.0,200,271.633608
-1.9,200,273.253802
-2.1,200,274.881421
-2.4,200,276.516088
-2.1,200,278.117304
-2.5,200,279.763659
-2.0,200,281.447893
-2.2,200,283.026648
-2.2,200,284.601012
-2.0,200,286.27432
